Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Судиславская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №215	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600					
18	"1. ""ЕДИНЕНИЕ"""	105	1	1	3	1	1	3	1	5	2	4	9	7	2	2	4	2	4	1	3	7	3	4	6	15	5	9					
		1.52%	0.68%	0.52%	3.44%	0.40%	0.84%	1.63%	0.46%	3.49%	1.16%	1.49%	2.81%	1.58%	1.39%	3.84%	1.67%	0.60%	1.77%	0.93%	1.13%	1.09%	1.98%	2.68%	4.41%	2.37%	0.85%	1.24%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	91	0	1	0	4	0	3	6	4	0	4	7	14	2	0	2	2	1	1	4	8	3	2	3	5	6	9					
		1.31%	0.0%	0.52%	0.0%	1.63%	0.0%	1.63%	2.79%	2.79%	0.0%	1.49%	2.18%	3.17%	1.39%	0.0%	0.83%	0.60%	0.44%	0.93%	1.50%	1.25%	1.98%	1.34%	2.20%	0.79%	1.02%	1.24%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	159	3	10	4	7	4	5	2	5	7	4	9	19	1	2	5	6	3	0	6	11	6	5	1	11	10	13					
		2.30%	2.05%	5.23%	4.59%	2.85%	3.36%	2.73%	0.93%	3.49%	4.09%	1.49%	2.81%	4.30%	0.69%	3.84%	2.09%	1.82%	1.33%	0.0%	2.26%	1.72%	3.97%	3.35%	0.73%	1.74%	1.71%	1.80%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	155	6	2	1	7	0	3	1	3	3	0	3	22	2	0	3	8	3	3	5	21	3	2	0	14	14	26					
		2.24%	4.10%	1.04%	1.14%	2.85%	0.0%	1.63%	0.46%	2.09%	1.75%	0.0%	0.93%	4.98%	1.39%	0.0%	1.25%	2.43%	1.33%	2.80%	1.88%	3.28%	1.98%	1.34%	0.0%	2.21%	2.40%	3.60%					
22	"5. ""За Русь Святую"""	41	1	0	0	1	2	1	0	1	1	0	5	7	1	1	0	2	0	0	3	5	1	1	0	6	2	0					
		0.59%	0.68%	0.0%	0.0%	0.40%	1.68%	0.54%	0.0%	0.69%	0.58%	0.0%	1.56%	1.58%	0.69%	1.92%	0.0%	0.60%	0.0%	0.0%	1.13%	0.78%	0.66%	0.67%	0.0%	0.94%	0.34%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	0	0	3	1	0	1	1	0	1	0	0	6	0	0	2	2	0	0	2	1	0	1	2	1	2	3					
		0.42%	0.0%	0.0%	3.44%	0.40%	0.0%	0.54%	0.46%	0.0%	0.58%	0.0%	0.0%	1.36%	0.0%	0.0%	0.83%	0.60%	0.0%	0.0%	0.75%	0.15%	0.0%	0.67%	1.47%	0.15%	0.34%	0.41%					
24	"7. ""Новый курс - Автомобильная Россия"""	49	0	2	0	1	2	0	0	1	0	0	1	6	0	0	0	4	0	0	2	7	0	2	1	2	7	11					
		0.71%	0.0%	1.04%	0.0%	0.40%	1.68%	0.0%	0.0%	0.69%	0.0%	0.0%	0.31%	1.36%	0.0%	0.0%	0.0%	1.21%	0.0%	0.0%	0.75%	1.09%	0.0%	1.34%	0.73%	0.31%	1.20%	1.52%					
25	"8. ""Народно-республиканская партия России"""	19	4	1	0	1	0	0	0	0	1	0	2	2	0	0	0	2	0	0	1	0	1	1	0	2	0	1					
		0.27%	2.73%	0.52%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.62%	0.45%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.37%	0.0%	0.66%	0.67%	0.0%	0.31%	0.0%	0.13%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	1	0	0	1	0	1	0	0	0	1	1	3	0	0	0	0	0	0	0	3	0	0	0	0	1	5					
		0.24%	0.68%	0.0%	0.0%	0.40%	0.0%	0.54%	0.0%	0.0%	0.0%	0.37%	0.31%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.17%	0.69%					
27	"10. ""Аграрная партия России"""	873	14	10	22	14	6	66	60	38	27	156	69	9	27	9	5	63	17	3	3	39	21	11	12	70	42	60					
		12.65%	9.58%	5.23%	25.28%	5.71%	5.04%	36.06%	27.90%	26.57%	15.78%	58.42%	21.56%	2.04%	18.88%	17.30%	2.09%	19.14%	7.55%	2.80%	1.13%	6.10%	13.90%	7.38%	8.82%	11.07%	7.20%	8.32%					
28	"11. ""Истинные патриоты России"""	13	0	0	1	1	0	0	0	0	0	0	1	3	0	1	2	0	1	0	1	0	0	0	0	2	0	0					
		0.18%	0.0%	0.0%	1.14%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.68%	0.0%	1.92%	0.83%	0.0%	0.44%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	157	3	4	5	6	3	5	1	3	2	2	6	9	1	1	1	11	7	1	10	20	1	4	0	17	17	17					
		2.27%	2.05%	2.09%	5.74%	2.44%	2.52%	2.73%	0.46%	2.09%	1.16%	0.74%	1.87%	2.04%	0.69%	1.92%	0.41%	3.34%	3.11%	0.93%	3.77%	3.12%	0.66%	2.68%	0.0%	2.68%	2.91%	2.35%					
30	"13. ""Демократическая партия России"""	18	1	0	0	0	0	0	2	0	0	0	0	5	0	1	0	1	0	0	1	2	0	0	1	0	0	4					
		0.26%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	1.13%	0.0%	1.92%	0.0%	0.30%	0.0%	0.0%	0.37%	0.31%	0.0%	0.0%	0.73%	0.0%	0.0%	0.55%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	4	1	1	0	0	0	0	1	0	0	2					
		0.20%	0.0%	0.0%	0.0%	0.40%	1.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	1.21%	0.44%	0.93%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	0.27%					
32	"15. ""Партия СЛОН"""	13	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	3	0	0	0	1	1	4					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.69%	0.0%	0.0%	0.0%	0.44%	0.0%	0.37%	0.46%	0.0%	0.0%	0.0%	0.15%	0.17%	0.55%					
33	"16. ""Родина"" (народно-патриотический союз)"""	430	8	13	8	24	4	8	16	9	8	12	9	18	19	2	17	22	5	2	25	60	13	2	2	36	35	53					
		6.23%	5.47%	6.80%	9.19%	9.79%	3.36%	4.37%	7.44%	6.29%	4.67%	4.49%	2.81%	4.08%	13.28%	3.84%	7.11%	6.68%	2.22%	1.86%	9.43%	9.38%	8.60%	1.34%	1.47%	5.69%	6.00%	7.35%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	0	1	1	1	0	2	0	0	3	0	1	4	1	0	1	1	0	0	1	1	0	0	0	2	1	0					
		0.30%	0.0%	0.52%	1.14%	0.40%	0.0%	1.09%	0.0%	0.0%	1.75%	0.0%	0.31%	0.90%	0.69%	0.0%	0.41%	0.30%	0.0%	0.0%	0.37%	0.15%	0.0%	0.0%	0.0%	0.31%	0.17%	0.0%					
35	"18. ""ЛДПР"""	997	25	30	4	28	11	25	21	18	21	20	49	90	7	7	22	61	42	22	42	87	19	18	27	120	86	95					
		14.45%	17.12%	15.70%	4.59%	11.42%	9.24%	13.66%	9.76%	12.58%	12.28%	7.49%	15.31%	20.40%	4.89%	13.46%	9.20%	18.54%	18.66%	20.56%	15.84%	13.61%	12.58%	12.08%	19.85%	18.98%	14.75%	13.17%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	167	3	10	3	5	0	7	7	1	5	3	5	11	4	3	6	12	7	3	7	9	10	6	2	15	11	12					
		2.42%	2.05%	5.23%	3.44%	2.04%	0.0%	3.82%	3.25%	0.69%	2.92%	1.12%	1.56%	2.49%	2.79%	5.76%	2.51%	3.64%	3.11%	2.80%	2.64%	1.40%	6.62%	4.02%	1.47%	2.37%	1.88%	1.66%					
37	"20. ""Политическая партия ""Единая Россия"""	2509	52	78	22	102	63	27	69	35	64	36	103	132	45	11	138	76	103	62	109	281	52	66	61	194	246	282					
		36.36%	35.61%	40.83%	25.28%	41.63%	52.94%	14.75%	32.09%	24.47%	37.42%	13.48%	32.18%	29.93%	31.46%	21.15%	57.74%	23.10%	45.77%	57.94%	41.13%	43.97%	34.43%	44.29%	44.85%	30.69%	42.19%	39.11%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	0	0	0	0	0	1	0	0	2	1	2	5	0	0	0	2	1	0	0	1	0	1	0	0	1	1					
		0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	1.16%	0.37%	0.62%	1.13%	0.0%	0.0%	0.0%	0.60%	0.44%	0.0%	0.0%	0.15%	0.0%	0.67%	0.0%	0.0%	0.17%	0.13%					
39	"22. ""Развитие предпринимательства"""	16	0	0	0	1	1	0	0	0	1	0	0	2	0	1	0	0	1	1	0	0	0	1	0	3	3	1					
		0.23%	0.0%	0.0%	0.0%	0.40%	0.84%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.45%	0.0%	1.92%	0.0%	0.0%	0.44%	0.93%	0.0%	0.0%	0.0%	0.67%	0.0%	0.47%	0.51%	0.13%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	593	16	17	5	27	14	11	14	16	11	15	14	26	27	9	17	34	14	1	16	45	9	7	8	78	55	87					
		8.59%	10.95%	8.90%	5.74%	11.02%	11.76%	6.01%	6.51%	11.18%	6.43%	5.61%	4.37%	5.89%	18.88%	17.30%	7.11%	10.33%	6.22%	0.93%	6.03%	7.04%	5.96%	4.69%	5.88%	12.34%	9.43%	12.06%					
																																	
41	Против всех	308	8	8	2	9	4	12	11	4	8	8	12	35	3	1	11	9	11	6	23	21	7	11	7	26	27	24					
		4.46%	5.47%	4.18%	2.29%	3.67%	3.36%	6.55%	5.11%	2.79%	4.67%	2.99%	3.75%	7.93%	2.09%	1.92%	4.60%	2.73%	4.88%	5.60%	8.67%	3.28%	4.63%	7.38%	5.14%	4.11%	4.63%	3.32%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
