Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Ульяновская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695					
11	Число полученных открепительных  удостоверений	785	50	40	50	50	35	25	10	10	30	15	20	35	20	35	10	20	35	10	15	15	15	30	10	10	35	10	20	15	30	15	25	20	20					
12	Число выданных открепительных удостоверений	234	26	15	14	22	5	3	0	0	2	0	0	16	0	22	2	7	4	1	1	4	0	15	2	2	13	0	20	2	9	1	16	4	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	402	9	8	12	8	4	5	7	3	2	3	1	3	6	15	12	5	10	0	3	6	4	4	4	6	7	3	192	21	26	3	5	2	3					
14	Число неиспользованных открепительных удостоверений	551	24	25	36	28	30	22	10	10	28	15	20	19	20	13	8	13	31	9	14	11	15	15	8	8	22	10	0	13	21	14	9	16	14					
15	"Число открепительных удостоверений, выданных в ТИК"	15	0	1	1	1	3	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
18	. Глазьев Сергей Юрьевич	967	110	61	65	67	44	34	7	9	12	3	16	59	21	84	3	22	41	5	19	21	11	40	23	21	34	0	53	7	28	9	4	6	28					
		4.72%	7.82%	6.31%	4.97%	5.23%	4.31%	4.64%	3.35%	5.77%	2.40%	1.48%	2.63%	5.70%	10.88%	6.03%	3.61%	4.09%	3.92%	1.81%	4.26%	5.37%	3.04%	3.75%	5.71%	5.01%	3.34%	0.00%	7.15%	6.19%	2.41%	4.02%	2.35%	1.63%	5.29%					
19	. Малышкин Олег Александрович	552	37	24	18	33	37	22	2	3	10	2	20	60	7	43	5	14	15	7	30	12	11	22	4	8	33	1	15	0	27	4	5	9	12					
		2.69%	2.63%	2.48%	1.38%	2.57%	3.62%	3.00%	0.96%	1.92%	2.00%	0.99%	3.28%	5.80%	3.63%	3.09%	6.02%	2.60%	1.44%	2.53%	6.73%	3.07%	3.04%	2.06%	0.99%	1.91%	3.24%	0.86%	2.02%	0.00%	2.32%	1.79%	2.94%	2.44%	2.27%					
20	. Миронов Сергей Михайлович	140	6	3	10	28	5	3	2	0	4	0	4	9	0	6	0	2	4	0	9	1	1	10	4	0	4	2	6	0	7	2	0	2	6					
		0.68%	0.43%	0.31%	0.76%	2.18%	0.49%	0.41%	0.96%	0.00%	0.80%	0.00%	0.66%	0.87%	0.00%	0.43%	0.00%	0.37%	0.38%	0.00%	2.02%	0.26%	0.28%	0.94%	0.99%	0.00%	0.39%	1.72%	0.81%	0.00%	0.60%	0.89%	0.00%	0.54%	1.13%					
21	. Путин Владимир Владимирович	14545	994	726	834	844	762	554	172	125	353	162	441	580	103	947	53	374	807	213	281	286	273	852	291	341	684	84	458	84	904	176	132	251	404					
		71.00%	70.70%	75.16%	63.76%	65.83%	74.63%	75.58%	82.30%	80.13%	70.60%	79.80%	72.41%	56.04%	53.37%	68.03%	63.86%	69.52%	77.22%	76.90%	63.00%	73.15%	75.41%	79.78%	72.21%	81.38%	67.26%	72.41%	61.81%	74.34%	77.73%	78.57%	77.65%	68.02%	76.37%					
22	. Хакамада Ирина Муцуовна	263	24	23	27	18	14	3	0	0	1	0	7	6	4	21	0	6	4	5	3	7	5	11	5	1	8	1	20	3	21	1	0	5	9					
		1.28%	1.71%	2.38%	2.06%	1.40%	1.37%	0.41%	0.00%	0.00%	0.20%	0.00%	1.15%	0.58%	2.07%	1.51%	0.00%	1.12%	0.38%	1.81%	0.67%	1.79%	1.38%	1.03%	1.24%	0.24%	0.79%	0.86%	2.70%	2.65%	1.81%	0.45%	0.00%	1.36%	1.70%					
23	. Харитонов Николай Михайлович	3362	196	104	304	243	124	94	23	16	108	30	96	272	45	252	18	116	149	37	72	52	52	107	66	33	223	24	164	17	143	18	17	89	58					
		16.41%	13.94%	10.77%	23.24%	18.95%	12.14%	12.82%	11.00%	10.26%	21.60%	14.78%	15.76%	26.28%	23.32%	18.10%	21.69%	21.56%	14.26%	13.36%	16.14%	13.30%	14.36%	10.02%	16.38%	7.88%	21.93%	20.69%	22.13%	15.04%	12.30%	8.04%	10.00%	24.12%	10.96%					
																																								
24	Против всех	399	34	22	35	31	22	11	1	1	5	3	5	32	5	29	3	1	17	7	22	7	3	9	6	5	16	1	16	2	21	10	8	5	4					
		1.95%	2.42%	2.28%	2.68%	2.42%	2.15%	1.50%	0.48%	0.64%	1.00%	1.48%	0.82%	3.09%	2.59%	2.08%	3.61%	0.19%	1.63%	2.53%	4.93%	1.79%	0.83%	0.84%	1.49%	1.19%	1.57%	0.86%	2.16%	1.77%	1.81%	4.46%	4.71%	1.36%	0.76%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
