Выборы Президента Российской Федерации																																																							
																																																							
Наименование Избирательной комиссии:    Димитровградская городская																																																							
																																																							
Итоги голосования 																																																							
																																																							
		Сумма	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157					
		1.16%	0.00%	1.54%	0.67%	1.14%	1.24%	1.86%	1.26%	2.47%	1.45%	0.43%	0.78%	0.84%	0.92%	1.34%	1.36%	1.29%	1.42%	1.05%	0.46%	1.43%	0.80%	1.10%	0.82%	0.60%	1.25%	1.68%	1.31%	1.57%	0.89%	1.12%	0.51%	1.32%	0.81%	0.84%	1.48%	0.66%	0.63%	1.38%	1.68%	1.67%	0.90%	1.07%	0.62%	1.04%	1.83%	1.33%	0.32%	0.45%					
21	. Путин Владимир Владимирович	32999	52	764	609	814	691	688	735	696	750	673	723	788	575	619	758	814	866	504	379	721	449	698	833	724	842	812	782	639	720	866	855	885	767	837	687	943	615	660	671	784	709	577	612	895	728	663	370	157					
		60.13%	54.17%	53.31%	58.45%	57.77%	57.30%	55.57%	54.61%	53.66%	54.47%	58.17%	56.66%	60.06%	59.10%	59.12%	60.45%	61.71%	58.51%	58.60%	58.49%	64.43%	59.71%	63.74%	62.12%	62.52%	58.43%	54.61%	64.20%	62.89%	63.94%	60.73%	62.45%	61.59%	62.06%	64.19%	59.95%	62.20%	64.20%	60.83%	62.59%	59.67%	63.76%	61.84%	63.75%	66.74%	66.48%	54.93%	59.29%	71.04%					
22	. Хакамада Ирина Муцуовна	2355	1	90	48	87	63	51	82	73	77	61	77	48	47	48	58	76	70	60	33	33	29	27	46	43	40	59	62	56	48	61	52	56	54	57	40	41	31	45	33	43	30	37	22	40	45	54	15	6					
		4.29%	1.04%	6.28%	4.61%	6.17%	5.22%	4.12%	6.09%	5.63%	5.59%	5.27%	6.03%	3.66%	4.83%	4.58%	4.63%	5.76%	4.73%	6.98%	5.09%	2.95%	3.86%	2.47%	3.43%	3.71%	2.78%	3.97%	5.09%	5.51%	4.26%	4.28%	3.80%	3.90%	4.37%	4.37%	3.49%	2.70%	3.24%	4.15%	3.08%	3.27%	2.70%	3.97%	2.29%	2.98%	4.11%	4.47%	2.40%	2.71%					
23	. Харитонов Николай Михайлович	12699	32	327	233	327	292	323	336	316	323	284	262	325	246	238	273	237	328	192	165	219	188	247	306	274	398	433	228	199	215	336	300	329	281	253	285	374	219	259	233	334	261	215	235	279	181	357	160	42					
		23.14%	33.33%	22.82%	22.36%	23.21%	24.21%	26.09%	24.96%	24.36%	23.46%	24.55%	20.53%	24.77%	25.28%	22.73%	21.77%	17.97%	22.16%	22.33%	25.46%	19.57%	25.00%	22.56%	22.82%	23.66%	27.62%	29.12%	18.72%	19.59%	19.09%	23.56%	21.91%	22.89%	22.73%	19.40%	24.87%	24.67%	22.86%	23.87%	21.74%	25.42%	23.47%	23.04%	24.48%	20.81%	16.53%	29.58%	25.64%	19.00%					
																																																							
24	Против всех	2183	2	89	64	65	58	53	78	87	78	46	86	50	35	38	61	83	81	38	21	35	25	35	48	38	43	55	51	48	48	53	47	58	38	54	39	47	16	26	35	32	21	36	21	28	41	31	15	6					
		3.98%	2.08%	6.21%	6.14%	4.61%	4.81%	4.28%	5.79%	6.71%	5.66%	3.98%	6.74%	3.81%	3.60%	3.63%	4.86%	6.29%	5.47%	4.42%	3.24%	3.13%	3.32%	3.20%	3.58%	3.28%	2.98%	3.70%	4.19%	4.72%	4.26%	3.72%	3.43%	4.04%	3.07%	4.14%	3.40%	3.10%	1.67%	2.40%	3.26%	2.44%	1.89%	3.86%	2.19%	2.09%	3.74%	2.57%	2.40%	2.71%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
