Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Мокроусовская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721					
		7.12%	3.34%	5.67%	5.22%	5.29%	4.05%	3.14%	1.66%	3.41%	12.28%	8.67%	5.37%	12.80%	13.95%	12.59%	9.74%	6.97%	6.50%	11.95%	9.95%	5.45%	3.58%	3.10%	9.66%	6.21%	7.29%	9.89%	10.07%	12.65%	4.77%	1.23%	11.11%	4.34%	0.0%	6.32%	0.0%	8.49%	3.70%	9.09%	10.65%	4.25%					
28	"11. ""Истинные патриоты России"""	12	2	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.15%	0.47%	0.47%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	1.08%	0.22%	1.81%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.71%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	187	13	12	21	3	10	3	1	6	0	5	2	1	10	5	7	0	12	1	4	1	9	1	6	2	9	0	6	2	3	1	5	3	1	1	0	3	1	8	7	2					
		2.40%	3.11%	2.83%	4.06%	0.79%	2.70%	2.36%	0.83%	5.12%	0.0%	2.55%	2.15%	0.60%	3.32%	1.85%	2.96%	0.0%	4.87%	1.08%	0.90%	1.81%	3.58%	0.77%	2.52%	1.24%	3.86%	0.0%	4.31%	2.53%	1.02%	1.23%	7.93%	1.18%	4.76%	0.57%	0.0%	1.15%	3.70%	2.79%	2.86%	4.25%					
30	"13. ""Демократическая партия России"""	16	1	0	1	2	0	2	0	0	0	0	0	0	0	2	1	0	0	1	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0					
		0.20%	0.23%	0.0%	0.19%	0.52%	0.0%	1.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.42%	0.0%	0.0%	1.08%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.40%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	2	0	0	2	2	0	1	0	0	0	1	0	0	0	0	2	0	0	1	0	2	0	1	0	0	0	1	0	2	0	0	1	0	0	0	3	0	0	1	0					
		0.28%	0.47%	0.0%	0.0%	0.52%	0.54%	0.0%	0.83%	0.0%	0.0%	0.0%	1.07%	0.0%	0.0%	0.0%	0.0%	4.65%	0.0%	0.0%	0.22%	0.0%	0.79%	0.0%	0.42%	0.0%	0.0%	0.0%	0.71%	0.0%	0.68%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	1.15%	0.0%	0.0%	0.40%	0.0%					
32	"15. ""Партия СЛОН"""	4	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.75%	0.0%	1.07%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	201	14	17	16	11	10	1	0	2	0	2	3	4	3	6	8	1	6	0	8	5	11	3	7	3	3	3	3	0	11	1	0	3	0	6	1	13	0	10	5	1					
		2.58%	3.34%	4.01%	3.09%	2.91%	2.70%	0.78%	0.0%	1.70%	0.0%	1.02%	3.22%	2.43%	0.99%	2.22%	3.38%	2.32%	2.43%	0.0%	1.80%	9.09%	4.38%	2.32%	2.94%	1.86%	1.28%	3.29%	2.15%	0.0%	3.75%	1.23%	0.0%	1.18%	0.0%	3.44%	3.33%	5.01%	0.0%	3.49%	2.04%	2.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	22	2	0	0	1	1	0	3	0	0	0	0	0	0	3	2	3	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	2	0	0	1	0					
		0.28%	0.47%	0.0%	0.0%	0.26%	0.27%	0.0%	2.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.11%	0.84%	6.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	1.23%	0.0%	0.0%	0.0%	0.57%	0.0%	0.77%	0.0%	0.0%	0.40%	0.0%					
35	"18. ""ЛДПР"""	1806	103	70	103	77	88	34	36	25	17	56	14	43	55	58	57	7	59	25	86	9	82	64	35	41	42	30	31	17	111	27	14	51	5	41	10	47	1	56	64	15					
		23.26%	24.64%	16.54%	19.92%	20.37%	23.78%	26.77%	30.0%	21.36%	29.82%	28.57%	15.05%	26.21%	18.27%	21.48%	24.15%	16.27%	23.98%	27.17%	19.45%	16.36%	32.66%	49.61%	14.70%	25.46%	18.02%	32.96%	22.30%	21.51%	37.88%	33.33%	22.22%	20.15%	23.80%	23.56%	33.33%	18.14%	3.70%	19.58%	26.22%	31.91%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	154	5	8	28	9	5	1	1	3	0	2	1	2	5	4	4	0	5	2	6	3	2	5	3	6	9	3	3	1	2	3	1	7	1	5	0	3	0	2	4	0					
		1.98%	1.19%	1.89%	5.41%	2.38%	1.35%	0.78%	0.83%	2.56%	0.0%	1.02%	1.07%	1.21%	1.66%	1.48%	1.69%	0.0%	2.03%	2.17%	1.35%	5.45%	0.79%	3.87%	1.26%	3.72%	3.86%	3.29%	2.15%	1.26%	0.68%	3.70%	1.58%	2.76%	4.76%	2.87%	0.0%	1.15%	0.0%	0.69%	1.63%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2633	124	155	165	152	111	52	47	41	21	70	30	55	98	70	72	23	81	26	128	15	80	24	113	56	96	30	54	22	90	38	24	66	10	76	8	77	17	110	79	27					
		33.91%	29.66%	36.64%	31.91%	40.21%	30.0%	40.94%	39.16%	35.04%	36.84%	35.71%	32.25%	33.53%	32.55%	25.92%	30.50%	53.48%	32.92%	28.26%	28.95%	27.27%	31.87%	18.60%	47.47%	34.78%	41.20%	32.96%	38.84%	27.84%	30.71%	46.91%	38.09%	26.08%	47.61%	43.67%	26.66%	29.72%	62.96%	38.46%	32.37%	57.44%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	2	2	2	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0					
		0.21%	0.47%	0.47%	0.38%	0.26%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	1.07%	0.60%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.76%	0.0%	0.0%	0.77%	0.0%	0.0%	0.40%	0.0%					
39	"22. ""Развитие предпринимательства"""	13	0	1	0	2	1	0	0	0	0	0	1	0	0	1	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
		0.16%	0.0%	0.23%	0.0%	0.52%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	1.07%	0.0%	0.0%	0.37%	0.42%	0.0%	0.40%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1275	78	85	97	59	91	16	15	16	4	30	17	33	36	55	36	0	36	14	116	11	26	17	27	19	33	6	12	18	28	6	5	84	1	17	7	49	4	41	30	0					
		16.42%	18.66%	20.09%	18.76%	15.60%	24.59%	12.59%	12.5%	13.67%	7.01%	15.30%	18.27%	20.12%	11.96%	20.37%	15.25%	0.0%	14.63%	15.21%	26.24%	20.0%	10.35%	13.17%	11.34%	11.80%	14.16%	6.59%	8.63%	22.78%	9.55%	7.40%	7.93%	33.20%	4.76%	9.77%	23.33%	18.91%	14.81%	14.33%	12.29%	0.0%					
																																															
41	Против всех	270	24	15	27	12	15	4	4	5	0	3	4	1	10	7	5	0	11	2	14	1	16	6	9	6	4	0	0	4	10	1	5	8	0	7	0	11	0	9	10	0					
		3.47%	5.74%	3.54%	5.22%	3.17%	4.05%	3.14%	3.33%	4.27%	0.0%	1.53%	4.30%	0.60%	3.32%	2.59%	2.11%	0.0%	4.47%	2.17%	3.16%	1.81%	6.37%	4.65%	3.78%	3.72%	1.71%	0.0%	0.0%	5.06%	3.41%	1.23%	7.93%	3.16%	0.0%	4.02%	0.0%	4.24%	0.0%	3.14%	4.09%	0.0%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
