11	Число полученных открепительных  удостоверений	2040	20	20	40	30	30	30	30	30	40	30	20	40	30	30	40	30	30	40	20	30	40	40	40	40	40	40	30	30	40	30	30	20	30	30	20	20	40	70	40	50	40	30	40	40	30	40	30	30	30	30	30	40	20	30	30	40	20	30	30	20	50	30	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1673	15	17	32	27	19	25	22	27	36	22	15	40	26	19	28	23	21	31	13	28	33	36	38	33	38	30	21	27	31	10	23	19	13	23	9	20	32	65	32	41	35	26	36	37	26	35	30	24	23	27	29	33	14	28	30	37	20	30	21	6	47	19	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1640	22	18	16	11	20	22	15	23	27	18	16	17	15	14	19	29	14	28	42	28	16	38	12	15	38	14	15	28	63	16	18	21	25	17	27	22	33	33	21	17	30	19	24	24	12	16	22	10	15	23	13	17	18	15	26	16	7	63	21	0	9	5	207	0	47	78									
14	Число неиспользованных открепительных удостоверений	367	5	3	8	3	11	5	8	3	4	8	5	0	4	11	12	7	9	9	7	2	7	4	2	7	2	10	9	3	9	20	7	1	17	7	11	0	8	5	8	9	5	4	4	3	4	5	0	6	7	3	1	7	6	2	0	3	0	0	9	14	3	11	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	31	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	0	1	1	2	0	0	0	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0	0	3	0	1	2	0	1	1	0	0	1	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																													
19	Жириновский Владимир Вольфович	2817	28	38	30	32	44	50	56	29	50	59	37	0	52	53	47	32	54	46	23	26	35	51	55	55	72	54	32	31	32	35	40	41	25	40	23	20	41	77	78	67	90	50	52	45	40	62	48	42	49	39	50	49	31	43	49	59	34	44	41	21	44	30	39	23	23	30									
		3.94%	3.47%	4.11%	3.04%	3.33%	4.35%	3.88%	4.78%	3.10%	3.25%	4.35%	3.01%	0.00%	4.57%	4.20%	4.64%	3.45%	5.72%	3.53%	4.09%	2.60%	2.91%	3.39%	3.87%	4.37%	5.90%	4.13%	3.32%	2.98%	4.01%	4.94%	5.56%	4.65%	4.28%	3.97%	3.38%	2.68%	3.24%	4.78%	5.22%	4.19%	5.59%	4.03%	3.92%	2.95%	3.34%	5.00%	3.77%	3.57%	5.02%	3.50%	3.53%	3.77%	4.47%	4.01%	3.91%	4.22%	4.10%	3.68%	5.40%	8.20%	3.11%	2.89%	9.07%	4.02%	5.25%	4.09%									
20	Зюганов Геннадий Андреевич	11644	130	171	177	166	161	226	218	142	252	259	206	249	187	210	187	118	161	177	98	165	204	231	235	197	160	202	152	168	131	102	108	157	104	150	124	119	217	252	253	274	279	201	242	261	213	198	233	203	191	192	234	217	104	153	217	219	137	159	121	35	214	144	52	79	42	104									
		16.30%	16.13%	18.51%	17.95%	17.27%	15.92%	17.55%	18.60%	15.20%	16.38%	19.11%	16.75%	15.84%	16.45%	16.63%	18.48%	12.72%	17.06%	13.58%	17.44%	16.50%	16.94%	15.34%	16.55%	15.63%	13.10%	15.47%	15.78%	16.12%	16.40%	14.39%	15.02%	17.82%	17.81%	14.88%	18.21%	15.95%	17.15%	15.64%	16.92%	17.13%	17.32%	16.20%	18.25%	17.09%	17.79%	15.98%	18.30%	17.25%	19.55%	17.22%	16.53%	16.71%	14.99%	14.29%	17.33%	15.68%	16.51%	13.28%	15.94%	13.67%	15.10%	13.87%	12.09%	13.81%	9.59%	14.19%									
21	Миронов Сергей Михайлович	3287	39	37	47	41	47	53	60	42	68	69	60	87	68	73	49	49	45	69	25	51	57	74	57	56	44	68	42	39	31	32	36	37	24	57	23	40	58	65	63	77	61	60	42	74	47	56	50	62	37	56	56	59	33	43	62	68	34	55	35	6	75	54	14	33	27	29									
		4.60%	4.84%	4.00%	4.77%	4.27%	4.65%	4.11%	5.12%	4.50%	4.42%	5.09%	4.88%	5.53%	5.98%	5.78%	4.84%	5.28%	4.77%	5.30%	4.45%	5.10%	4.73%	4.91%	4.01%	4.44%	3.60%	5.21%	4.36%	3.74%	3.88%	4.51%	5.01%	4.20%	4.11%	5.65%	3.38%	5.36%	4.58%	4.03%	4.21%	4.81%	3.79%	4.83%	3.17%	4.85%	3.93%	4.52%	3.93%	5.27%	3.79%	5.02%	3.95%	4.54%	4.76%	4.01%	4.95%	4.87%	4.10%	4.59%	4.61%	2.34%	5.29%	5.20%	3.26%	5.77%	6.16%	3.96%									
22	Прохоров Михаил Дмитриевич	11192	124	145	123	131	155	191	181	152	238	205	161	265	172	210	142	214	148	275	76	161	162	275	274	253	288	239	144	189	123	106	121	147	82	141	105	99	203	291	255	228	232	140	221	225	155	159	187	180	132	160	217	202	81	181	201	219	117	215	65	21	241	192	49	50	59	97									
		15.67%	15.38%	15.69%	12.47%	13.63%	15.33%	14.83%	15.44%	16.27%	15.47%	15.13%	13.09%	16.86%	15.13%	16.63%	14.03%	23.06%	15.68%	21.11%	13.52%	16.10%	13.46%	18.26%	19.30%	20.08%	23.59%	18.30%	14.95%	18.14%	15.39%	14.95%	16.83%	16.69%	14.04%	13.99%	15.42%	13.27%	16.05%	18.06%	17.06%	14.25%	14.40%	11.28%	16.67%	14.73%	12.95%	12.83%	14.69%	15.29%	13.51%	14.35%	15.32%	15.55%	11.67%	16.90%	16.05%	15.68%	14.10%	17.96%	8.56%	8.20%	17.01%	18.50%	11.40%	8.74%	13.47%	13.23%									
23	Путин Владимир Владимирович	40995	474	518	584	558	578	740	641	553	918	738	748	878	640	692	575	496	522	720	334	577	732	852	771	685	634	713	577	602	470	424	399	483	340	615	395	448	724	909	821	932	928	547	757	839	726	740	729	657	551	649	836	756	431	638	707	814	494	705	489	172	823	604	265	384	286	458									
		57.39%	58.81%	56.06%	59.23%	58.06%	57.17%	57.45%	54.69%	59.21%	59.69%	54.46%	60.81%	55.85%	56.29%	54.79%	56.82%	53.45%	55.30%	55.26%	59.43%	57.70%	60.80%	56.57%	54.30%	54.37%	51.92%	54.59%	59.92%	57.77%	58.82%	59.80%	55.49%	54.82%	58.22%	61.01%	58.00%	60.05%	57.23%	56.42%	54.92%	58.25%	57.60%	44.08%	57.09%	54.94%	60.65%	59.73%	57.27%	55.82%	56.40%	58.21%	59.04%	58.20%	62.10%	59.57%	56.47%	58.27%	59.52%	58.90%	64.43%	67.19%	58.08%	58.19%	61.63%	67.13%	65.30%	62.48%									
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
