Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Район Строгино																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №2778	УИК №2779	УИК №2780	УИК №2781	УИК №2782	УИК №2783	УИК №2784	УИК №2785	УИК №2786	УИК №2787	УИК №2788	УИК №2789	УИК №2790	УИК №2791	УИК №2792	УИК №2793	УИК №2794	УИК №2795	УИК №2796	УИК №2797	УИК №2798	УИК №2799	УИК №2800	УИК №2801	УИК №2802	УИК №2803	УИК №2804	УИК №2805	УИК №2806	УИК №2807	УИК №2808	УИК №2809	УИК №2810	УИК №2811	УИК №2812	УИК №2813	УИК №2814	УИК №2815	УИК №2816	УИК №2817	УИК №2818					
		1.71%	0.97%	1.56%	1.19%	2.05%	2.35%	1.47%	1.44%	1.40%	1.12%	1.73%	1.59%	2.70%	2.07%	2.79%	1.87%	1.77%	0.70%	2.13%	1.34%	2.14%	2.03%	1.52%	1.78%	2.02%	1.55%	1.59%	1.99%	1.43%	1.47%	1.46%	0.69%	1.2%	1.49%	2.17%	2.43%	1.57%	0.63%	1.38%	1.61%	2.11%	1.87%					
25	"8. ""Народно-республиканская партия России"""	26	0	0	1	0	1	1	0	1	0	1	0	0	0	1	2	0	0	3	1	0	2	1	0	2	0	1	0	1	0	0	1	0	2	0	0	1	0	0	2	0	1					
		0.05%	0.0%	0.0%	0.07%	0.0%	0.07%	0.07%	0.0%	0.07%	0.0%	0.07%	0.0%	0.0%	0.0%	0.07%	0.14%	0.0%	0.0%	0.24%	0.06%	0.0%	0.16%	0.06%	0.0%	0.14%	0.0%	0.09%	0.0%	0.08%	0.0%	0.0%	0.09%	0.0%	0.14%	0.0%	0.0%	0.06%	0.0%	0.0%	0.13%	0.0%	0.37%					
26	"9. ""Российская экологическая партия ""Зеленые"""	445	6	11	7	16	16	14	20	10	14	18	9	8	6	7	10	12	6	17	15	9	11	15	12	13	10	10	11	10	15	10	9	6	8	12	15	10	3	13	9	9	3					
		0.85%	0.48%	0.71%	0.52%	1.42%	1.21%	0.98%	1.25%	0.70%	1.04%	1.36%	0.68%	0.52%	0.42%	0.51%	0.72%	0.82%	0.53%	1.39%	1.00%	1.01%	0.89%	1.03%	0.97%	0.97%	1.03%	0.99%	0.73%	0.89%	1.37%	0.73%	0.88%	0.8%	0.56%	0.74%	0.96%	0.65%	0.95%	1.06%	0.60%	0.54%	1.12%					
27	"10. ""Аграрная партия России"""	770	22	32	10	8	24	28	17	14	32	26	31	23	23	19	27	26	9	22	33	13	15	22	17	15	16	17	18	25	13	12	6	8	13	23	17	19	3	16	23	23	10					
		1.48%	1.78%	2.08%	0.74%	0.71%	1.82%	1.96%	1.06%	0.98%	2.39%	1.96%	2.36%	1.51%	1.64%	1.39%	1.95%	1.77%	0.79%	1.80%	2.21%	1.47%	1.21%	1.52%	1.37%	1.12%	1.66%	1.69%	1.19%	2.24%	1.19%	0.87%	0.59%	1.06%	0.92%	1.42%	1.08%	1.24%	0.95%	1.30%	1.54%	1.38%	3.75%					
28	"11. ""Истинные патриоты России"""	63	0	0	1	1	3	1	2	1	0	0	1	0	2	2	5	11	2	5	1	0	2	0	2	1	0	0	1	2	1	1	3	0	3	1	2	0	0	1	4	0	1					
		0.12%	0.0%	0.0%	0.07%	0.08%	0.22%	0.07%	0.12%	0.07%	0.0%	0.0%	0.07%	0.0%	0.14%	0.14%	0.36%	0.75%	0.17%	0.40%	0.06%	0.0%	0.16%	0.0%	0.16%	0.07%	0.0%	0.0%	0.06%	0.17%	0.09%	0.07%	0.29%	0.0%	0.21%	0.06%	0.12%	0.0%	0.0%	0.08%	0.26%	0.0%	0.37%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	488	9	14	9	10	19	17	13	16	15	16	8	10	20	13	14	17	11	9	14	2	16	15	11	9	10	6	12	12	11	8	3	6	9	19	19	14	5	13	14	17	3					
		0.94%	0.73%	0.91%	0.67%	0.89%	1.44%	1.19%	0.81%	1.12%	1.12%	1.21%	0.60%	0.65%	1.43%	0.95%	1.01%	1.16%	0.97%	0.73%	0.94%	0.22%	1.30%	1.03%	0.89%	0.67%	1.03%	0.59%	0.79%	1.07%	1.01%	0.58%	0.29%	0.8%	0.64%	1.17%	1.21%	0.91%	1.59%	1.06%	0.94%	1.02%	1.12%					
30	"13. ""Демократическая партия России"""	65	6	1	1	1	2	2	2	8	2	1	0	1	1	1	3	3	2	4	4	0	2	3	0	0	1	0	2	0	0	1	0	0	3	0	1	2	0	2	1	1	1					
		0.12%	0.48%	0.06%	0.07%	0.08%	0.15%	0.14%	0.12%	0.56%	0.14%	0.07%	0.0%	0.06%	0.07%	0.07%	0.21%	0.20%	0.17%	0.32%	0.26%	0.0%	0.16%	0.20%	0.0%	0.0%	0.10%	0.0%	0.13%	0.0%	0.0%	0.07%	0.0%	0.0%	0.21%	0.0%	0.06%	0.13%	0.0%	0.16%	0.06%	0.06%	0.37%					
31	"14. ""Великая Россия - Евразийский Союз"""	76	2	3	7	1	2	2	4	2	1	0	2	2	2	3	1	2	0	1	2	0	1	1	1	1	3	2	3	3	2	1	2	3	5	1	0	2	0	1	2	3	0					
		0.14%	0.16%	0.19%	0.52%	0.08%	0.15%	0.14%	0.25%	0.14%	0.07%	0.0%	0.15%	0.13%	0.14%	0.22%	0.07%	0.13%	0.0%	0.08%	0.13%	0.0%	0.08%	0.06%	0.08%	0.07%	0.31%	0.19%	0.19%	0.26%	0.18%	0.07%	0.19%	0.4%	0.35%	0.06%	0.0%	0.13%	0.0%	0.08%	0.13%	0.18%	0.0%					
32	"15. ""Партия СЛОН"""	196	11	5	9	6	4	12	9	0	2	5	9	5	5	4	6	6	1	3	1	5	6	3	5	3	3	3	6	7	5	7	2	3	5	4	4	2	1	5	6	7	1					
		0.37%	0.89%	0.32%	0.67%	0.53%	0.30%	0.84%	0.56%	0.0%	0.14%	0.37%	0.68%	0.32%	0.35%	0.29%	0.43%	0.41%	0.08%	0.24%	0.06%	0.56%	0.48%	0.20%	0.40%	0.22%	0.31%	0.29%	0.39%	0.62%	0.45%	0.51%	0.19%	0.4%	0.35%	0.24%	0.25%	0.13%	0.31%	0.40%	0.40%	0.42%	0.37%					
33	"16. ""Родина"" (народно-патриотический союз)"""	8339	279	266	250	227	235	217	227	170	215	195	234	285	262	195	184	229	179	187	204	145	202	219	200	183	147	178	244	157	182	228	57	140	216	264	228	266	52	201	272	279	39					
		16.07%	22.68%	17.36%	18.62%	20.24%	17.88%	15.23%	14.27%	11.96%	16.08%	14.75%	17.82%	18.78%	18.74%	14.34%	13.30%	15.66%	15.84%	15.32%	13.70%	16.40%	16.42%	15.16%	16.19%	13.69%	15.28%	17.74%	16.20%	14.11%	16.72%	16.65%	5.63%	18.66%	15.36%	16.37%	14.61%	17.46%	16.61%	16.42%	18.31%	16.82%	14.66%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	0	1	1	1	1	1	1	0	1	2	0	1	1	1	0	1	0	3	1	0	1	1	2	0	0	0	1	1	2	1	0	2	0	1	1	1	0	0	0	2	0					
		0.06%	0.0%	0.06%	0.07%	0.08%	0.07%	0.07%	0.06%	0.0%	0.07%	0.15%	0.0%	0.06%	0.07%	0.07%	0.0%	0.06%	0.0%	0.24%	0.06%	0.0%	0.08%	0.06%	0.16%	0.0%	0.0%	0.0%	0.06%	0.08%	0.18%	0.07%	0.0%	0.26%	0.0%	0.06%	0.06%	0.06%	0.0%	0.0%	0.0%	0.12%	0.0%					
35	"18. ""ЛДПР"""	3193	57	100	66	80	61	81	72	117	85	74	57	87	81	93	80	105	83	78	105	53	63	113	67	93	57	59	98	80	57	75	65	44	94	96	119	117	15	68	94	87	17					
		6.15%	4.63%	6.52%	4.91%	7.13%	4.64%	5.68%	4.52%	8.23%	6.35%	5.59%	4.34%	5.73%	5.79%	6.84%	5.78%	7.18%	7.34%	6.39%	7.05%	5.99%	5.12%	7.82%	5.42%	6.96%	5.92%	5.88%	6.50%	7.19%	5.23%	5.47%	6.42%	5.86%	6.68%	5.95%	7.62%	7.68%	4.79%	5.55%	6.32%	5.24%	6.39%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	417	9	13	18	6	9	16	9	12	11	11	7	10	7	16	14	15	16	12	12	8	9	12	9	7	10	3	10	15	5	11	7	5	10	8	9	11	1	15	8	13	8					
		0.80%	0.73%	0.84%	1.34%	0.53%	0.68%	1.12%	0.56%	0.84%	0.82%	0.83%	0.53%	0.65%	0.50%	1.17%	1.01%	1.02%	1.41%	0.98%	0.80%	0.90%	0.73%	0.83%	0.72%	0.52%	1.03%	0.29%	0.66%	1.34%	0.45%	0.80%	0.69%	0.66%	0.71%	0.49%	0.57%	0.72%	0.31%	1.22%	0.53%	0.78%	3.00%					
37	"20. ""Политическая партия ""Единая Россия"""	17260	342	547	415	338	412	458	525	552	482	424	419	422	442	507	459	500	394	429	538	311	439	498	400	476	351	333	492	373	367	439	211	230	483	523	610	506	151	382	441	541	98					
		33.26%	27.80%	35.70%	30.92%	30.15%	31.35%	32.16%	33.01%	38.84%	36.05%	32.07%	31.91%	27.81%	31.61%	37.30%	33.18%	34.19%	34.86%	35.16%	36.15%	35.18%	35.69%	34.48%	32.38%	35.62%	36.48%	33.20%	32.66%	33.54%	33.73%	32.06%	20.84%	30.66%	34.35%	32.44%	39.10%	33.22%	48.24%	31.20%	29.69%	32.62%	36.84%					
38	"21. ""Российская Конституционно-демократическая партия"""	63	0	0	2	2	2	2	0	1	1	3	3	3	1	1	2	2	0	3	4	0	1	1	1	0	0	1	3	0	1	0	2	1	4	4	3	6	0	0	1	1	1					
		0.12%	0.0%	0.0%	0.14%	0.17%	0.15%	0.14%	0.0%	0.07%	0.07%	0.22%	0.22%	0.19%	0.07%	0.07%	0.14%	0.13%	0.0%	0.24%	0.26%	0.0%	0.08%	0.06%	0.08%	0.0%	0.0%	0.09%	0.19%	0.0%	0.09%	0.0%	0.19%	0.13%	0.28%	0.24%	0.19%	0.39%	0.0%	0.0%	0.06%	0.06%	0.37%					
39	"22. ""Развитие предпринимательства"""	175	3	5	5	2	5	5	3	25	3	2	3	4	3	4	0	2	4	6	4	1	3	3	7	1	9	1	4	3	5	6	1	4	4	6	1	5	2	4	1	14	2					
		0.33%	0.24%	0.32%	0.37%	0.17%	0.38%	0.35%	0.18%	1.75%	0.22%	0.15%	0.22%	0.26%	0.21%	0.29%	0.0%	0.13%	0.35%	0.49%	0.26%	0.11%	0.24%	0.20%	0.56%	0.07%	0.93%	0.09%	0.26%	0.26%	0.45%	0.43%	0.09%	0.53%	0.28%	0.37%	0.06%	0.32%	0.63%	0.32%	0.06%	0.84%	0.75%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4440	142	118	98	88	112	109	106	89	90	115	129	147	130	80	119	83	85	90	104	86	106	108	126	102	63	71	106	83	55	110	429	60	113	151	112	133	18	93	113	151	17					
		8.55%	11.54%	7.70%	7.30%	7.85%	8.52%	7.65%	6.66%	6.26%	6.73%	8.69%	9.82%	9.69%	9.29%	5.88%	8.60%	5.67%	7.52%	7.37%	6.98%	9.72%	8.61%	7.47%	10.20%	7.63%	6.54%	7.07%	7.03%	7.46%	5.05%	8.03%	42.39%	8.0%	8.03%	9.36%	7.17%	8.73%	5.75%	7.59%	7.60%	9.10%	6.39%					
																																																
41	Против всех	3583	76	104	72	77	84	99	138	120	87	103	82	94	87	98	99	118	59	79	111	67	82	88	96	119	54	76	114	67	89	67	83	41	96	104	112	115	21	76	99	106	24					
		6.90%	6.17%	6.78%	5.36%	6.86%	6.39%	6.95%	8.67%	8.44%	6.50%	7.79%	6.24%	6.19%	6.22%	7.21%	7.15%	8.07%	5.22%	6.47%	7.45%	7.57%	6.66%	6.09%	7.77%	8.90%	5.61%	7.57%	7.56%	6.02%	8.18%	4.89%	8.20%	5.46%	6.82%	6.45%	7.17%	7.55%	6.70%	6.20%	6.66%	6.39%	9.02%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
