Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Юрьевецкая																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854					
20	3.Политическая партия «Демократическая партия России»	7	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.53%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1071	142	50	51	45	88	136	117	142	4	15	8	14	55	27	3	25	37	20	3	14	18	41	16					
		12.46%	13.58%	13.12%	13.35%	11.19%	20.23%	16.06%	13.13%	14.16%	4.44%	6.85%	4.73%	10.94%	10.62%	6.28%	2.38%	13.37%	12.94%	8.20%	1.62%	18.42%	17.65%	15.24%	8.79%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	34	2	4	0	0	3	3	4	5	1	0	4	0	1	1	0	1	1	0	0	0	0	2	2					
		0.40%	0.19%	1.05%	0.00%	0.00%	0.69%	0.35%	0.45%	0.50%	1.11%	0.00%	2.37%	0.00%	0.19%	0.23%	0.00%	0.53%	0.35%	0.00%	0.00%	0.00%	0.00%	0.74%	1.10%					
23	6.Политическая партия «Партия социальной справедливости»	34	5	1	0	1	1	2	3	5	0	0	0	0	3	0	0	2	6	0	0	1	0	2	2					
		0.40%	0.48%	0.26%	0.00%	0.25%	0.23%	0.24%	0.34%	0.50%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	1.07%	2.10%	0.00%	0.00%	1.32%	0.00%	0.74%	1.10%					
24	7.Политическая партия «Либерально-демократическая партия России»	811	90	43	36	51	41	83	94	63	6	22	19	10	51	47	13	19	16	30	22	5	5	37	8					
		9.43%	8.60%	11.29%	9.42%	12.69%	9.43%	9.80%	10.55%	6.28%	6.67%	10.05%	11.24%	7.81%	9.85%	10.93%	10.32%	10.16%	5.59%	12.30%	11.89%	6.58%	4.90%	13.75%	4.40%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	707	62	33	33	41	63	78	73	126	3	9	11	9	37	40	7	15	15	8	13	1	7	18	5					
		8.22%	5.93%	8.66%	8.64%	10.20%	14.48%	9.21%	8.19%	12.56%	3.33%	4.11%	6.51%	7.03%	7.14%	9.30%	5.56%	8.02%	5.24%	3.28%	7.03%	1.32%	6.86%	6.69%	2.75%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	93	15	4	5	4	11	9	9	12	0	0	0	1	12	1	2	0	3	4	0	0	0	0	1					
		1.08%	1.43%	1.05%	1.31%	0.99%	2.53%	1.06%	1.01%	1.20%	0.00%	0.00%	0.00%	0.78%	2.32%	0.23%	1.59%	0.00%	1.05%	1.64%	0.00%	0.00%	0.00%	0.00%	0.55%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5126	671	223	233	224	190	479	508	571	67	140	120	83	310	269	94	110	179	139	132	52	55	141	136					
		59.62%	64.15%	58.53%	60.99%	55.72%	43.68%	56.55%	57.01%	56.93%	74.44%	63.93%	71.01%	64.84%	59.85%	62.56%	74.60%	58.82%	62.59%	56.97%	71.35%	68.42%	53.92%	52.42%	74.73%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	48	7	1	5	6	1	3	7	8	0	1	1	0	1	0	1	2	0	2	0	0	0	1	1					
		0.56%	0.67%	0.26%	1.31%	1.49%	0.23%	0.35%	0.79%	0.80%	0.00%	0.46%	0.59%	0.00%	0.19%	0.00%	0.79%	1.07%	0.00%	0.82%	0.00%	0.00%	0.00%	0.37%	0.55%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
