7	Число избирательных бюллетеней в переносных ящиках для голосования	3401	219	76	93	69	190	190	172	75	92	62	76	80	115	82	57	120	80	44	57	83	82	23	229	59	75	19	18	43	75	161	44	26	91	15	18	36	43	125	67	120					
8	Число бюллетеней в стационарных ящиках для голосования	23961	915	1021	873	971	688	878	1092	1073	1202	1009	985	941	1134	1166	1176	770	946	849	872	1143	200	54	1333	356	141	61	95	139	272	257	113	79	168	80	69	112	180	191	114	243					
9	Число недействительных избирательных бюллетеней	378	20	21	9	15	13	11	20	19	21	15	13	14	26	25	23	12	8	18	16	10	1	0	13	11	2	2	1	1	1	5	0	1	1	0	2	0	3	1	0	4					
10	Число действительных избирательных бюллетеней	26984	1114	1076	957	1025	865	1057	1244	1129	1273	1056	1048	1007	1223	1223	1210	878	1018	875	913	1216	281	77	1549	404	214	78	112	181	346	413	157	104	258	95	85	148	220	315	181	359					
11	Число полученных открепительных  удостоверений	717	23	23	23	26	20	20	24	27	29	27	26	33	20	30	28	18	28	20	22	35	7	7	34	20	12	4	4	6	15	20	5	4	15	4	5	5	10	7	13	18					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	554	21	17	21	25	12	9	23	25	28	17	20	32	4	30	20	18	22	8	8	24	4	1	19	20	12	0	4	4	15	20	1	4	15	2	1	2	10	7	11	18					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	309	15	14	12	12	7	15	11	11	18	10	7	13	14	24	12	3	6	14	9	7	7	5	3	5	1	4	4	4	2	5	5	8	5	3	1	4	2	0	2	5					
14	Число неиспользованных открепительных удостоверений	163	2	6	2	1	8	11	1	2	1	10	6	1	16	0	8	0	6	12	14	11	3	6	15	0	0	4	0	2	0	0	4	0	0	2	4	3	0	0	2	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	34	1	2	0	0	0	4	0	2	0	3	3	0	3	1	3	2	0	3	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																															
18	Богданов Андрей Владимирович	358	11	16	20	10	15	9	18	19	17	10	14	15	19	10	22	10	23	8	19	16	2	1	16	11	2	0	2	3	2	1	1	1	6	0	0	3	4	1	1	0					
		1.31%	0.97%	1.46%	2.07%	0.96%	1.71%	0.84%	1.42%	1.66%	1.31%	0.93%	1.32%	1.47%	1.52%	0.80%	1.78%	1.12%	2.24%	0.90%	2.05%	1.31%	0.71%	1.30%	1.02%	2.65%	0.93%	0.00%	1.77%	1.65%	0.58%	0.24%	0.64%	0.95%	2.32%	0.00%	0.00%	2.03%	1.79%	0.32%	0.55%	0.00%					
19	Жириновский Владимир Вольфович	3731	238	147	115	138	109	127	183	143	185	140	134	136	160	170	177	108	133	127	129	164	33	10	211	51	24	16	20	18	64	58	21	14	35	19	8	16	44	31	28	47					
		13.64%	20.99%	13.40%	11.90%	13.27%	12.41%	11.89%	14.48%	12.46%	14.30%	13.07%	12.63%	13.32%	12.81%	13.62%	14.36%	12.13%	12.96%	14.22%	13.89%	13.38%	11.70%	12.99%	13.51%	12.29%	11.11%	20.00%	17.70%	9.89%	18.44%	13.88%	13.38%	13.33%	13.51%	20.00%	9.20%	10.81%	19.73%	9.81%	15.47%	12.95%					
20	Зюганов Геннадий Андреевич	6130	212	273	290	238	170	236	302	318	323	251	250	229	256	269	226	171	233	190	174	304	52	22	438	78	42	18	19	31	83	94	36	34	36	12	11	24	50	44	17	74					
		22.40%	18.69%	24.89%	30.02%	22.88%	19.36%	22.10%	23.89%	27.70%	24.96%	23.44%	23.56%	22.43%	20.50%	21.55%	18.33%	19.21%	22.71%	21.28%	18.73%	24.80%	18.44%	28.57%	28.04%	18.80%	19.44%	22.50%	16.81%	17.03%	23.92%	22.49%	22.93%	32.38%	13.90%	12.63%	12.64%	16.22%	22.42%	13.92%	9.39%	20.39%					
21	Медведев Дмитрий Анатольевич	16765	653	640	532	639	571	685	741	649	748	655	650	627	788	774	785	589	629	550	591	732	194	44	884	264	146	44	71	129	197	260	99	55	181	64	66	105	122	239	135	238					
		61.27%	57.58%	58.34%	55.07%	61.44%	65.03%	64.14%	58.62%	56.53%	57.81%	61.16%	61.26%	61.41%	63.09%	62.02%	63.67%	66.18%	61.31%	61.59%	63.62%	59.71%	68.79%	57.14%	56.59%	63.61%	67.59%	55.00%	62.83%	70.88%	56.77%	62.20%	63.06%	52.38%	69.88%	67.37%	75.86%	70.95%	54.71%	75.63%	74.59%	65.56%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
