Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Золотухинского района 																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	745	10	1	5	2	11	14	31	7	10	4	33	14	28	2	15	20	14	3	10	40	41	40	25	6	2	13	23	41	26	36	7	3	4	69	53	19	21	8	19	6	2	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	683	10	1	2	1	9	12	31	6	10	4	33	13	28	0	13	20	13	3	10	39	36	38	15	3	1	9	23	41	26	36	5	2	4	58	46	19	21	8	19	6	2	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	165	2	1	1	3	2	2	12	8	2	2	3	2	3	2	3	10	5	2	4	6	10	9	12	3	2	2	3	14	0	1	2	2	3	7	0	1	5	1	4	2	3	4					
14	Число погашенных неиспользованных открепительных удостоверений	62	0	0	3	1	2	2	0	1	0	0	0	1	0	2	2	0	1	0	0	1	5	2	10	3	1	4	0	0	0	0	2	1	0	11	7	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	2	0	1	0	0	0	0	0	3	0	1	0	3	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	1.Политическая партия «Аграрная партия России»	245	6	2	2	1	6	2	8	5	4	1	1	5	4	0	10	1	3	4	4	8	14	18	20	10	6	2	8	15	8	8	1	11	0	13	14	4	3	5	3	0	2	3					
		1.90%	1.78%	1.85%	0.61%	0.83%	3.28%	0.60%	1.13%	3.31%	2.35%	0.83%	0.54%	1.87%	2.21%	0.00%	2.87%	0.38%	1.06%	4.88%	1.61%	1.19%	2.80%	3.13%	3.28%	2.22%	4.80%	0.88%	1.49%	1.99%	2.48%	2.99%	1.72%	4.80%	0.00%	2.17%	2.42%	0.95%	0.85%	2.79%	1.00%	0.00%	1.47%	1.96%					
19	2.Всероссийская политическая партия «Гражданская Сила»	42	2	0	3	1	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	2	0	4	4	1	0	2	3	5	1	0	0	2	0	1	2	2	0	0	0	0	1	1					
		0.33%	0.59%	0.00%	0.91%	0.83%	0.00%	0.30%	0.14%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%	0.95%	0.29%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.70%	0.66%	0.22%	0.00%	0.88%	0.56%	0.66%	0.31%	0.00%	0.00%	0.87%	0.00%	0.17%	0.35%	0.48%	0.00%	0.00%	0.00%	0.00%	0.74%	0.65%					
20	3.Политическая партия «Демократическая партия России»	28	2	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	4	2	0	3	1	0	2	1	0	0	0	1	3	1	1	0	1	0	0	0					
		0.22%	0.59%	0.93%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.54%	0.37%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.66%	0.44%	0.00%	1.32%	0.19%	0.00%	0.62%	0.37%	0.00%	0.00%	0.00%	0.17%	0.52%	0.24%	0.28%	0.00%	0.33%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	888	20	8	21	6	19	18	47	12	9	3	6	13	9	8	33	14	16	5	7	47	53	32	44	17	11	12	52	75	25	21	3	18	9	49	54	22	30	11	12	4	4	9					
		6.87%	5.92%	7.41%	6.38%	5.00%	10.38%	5.36%	6.67%	7.95%	5.29%	2.50%	3.23%	4.87%	4.97%	7.62%	9.48%	5.38%	5.67%	6.10%	2.82%	7.00%	10.60%	5.57%	7.22%	3.77%	8.80%	5.26%	9.68%	9.93%	7.76%	7.87%	5.17%	7.86%	3.59%	8.17%	9.33%	5.24%	8.47%	6.15%	4.00%	4.00%	2.94%	5.88%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	35	0	0	2	1	0	0	1	0	0	0	3	0	0	0	0	0	1	0	1	4	1	0	4	0	0	1	1	3	1	0	0	1	0	4	1	1	0	0	3	0	0	1					
		0.27%	0.00%	0.00%	0.61%	0.83%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	1.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.40%	0.60%	0.20%	0.00%	0.66%	0.00%	0.00%	0.44%	0.19%	0.40%	0.31%	0.00%	0.00%	0.44%	0.00%	0.67%	0.17%	0.24%	0.00%	0.00%	1.00%	0.00%	0.00%	0.65%					
23	6.Политическая партия «Партия социальной справедливости»	24	2	0	0	0	0	1	2	2	2	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	2	3	0	1	0	0	1	1	0	1	0	0	0	0	0					
		0.19%	0.59%	0.00%	0.00%	0.00%	0.00%	0.30%	0.28%	1.32%	1.18%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.15%	0.20%	0.00%	0.00%	0.00%	0.80%	0.00%	0.19%	0.26%	0.93%	0.00%	1.72%	0.00%	0.00%	0.17%	0.17%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	849	24	6	10	8	16	26	64	9	10	3	12	15	7	3	18	9	15	4	11	50	36	47	45	20	5	11	48	45	18	9	3	10	12	53	55	33	26	10	17	6	8	12					
		6.57%	7.10%	5.56%	3.04%	6.67%	8.74%	7.74%	9.08%	5.96%	5.88%	2.50%	6.45%	5.62%	3.87%	2.86%	5.17%	3.46%	5.32%	4.88%	4.44%	7.45%	7.20%	8.17%	7.39%	4.43%	4.00%	4.82%	8.94%	5.96%	5.59%	3.37%	5.17%	4.37%	4.78%	8.83%	9.50%	7.86%	7.34%	5.59%	5.67%	6.00%	5.88%	7.84%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1150	25	10	11	8	12	32	67	14	16	22	12	13	14	7	27	24	31	1	20	77	67	71	56	24	11	29	62	92	22	16	11	11	8	63	75	17	12	28	13	7	5	7					
		8.90%	7.40%	9.26%	3.34%	6.67%	6.56%	9.52%	9.50%	9.27%	9.41%	18.33%	6.45%	4.87%	7.73%	6.67%	7.76%	9.23%	10.99%	1.22%	8.06%	11.48%	13.40%	12.35%	9.20%	5.32%	8.80%	12.72%	11.55%	12.19%	6.83%	5.99%	18.97%	4.80%	3.19%	10.50%	12.95%	4.05%	3.39%	15.64%	4.33%	7.00%	3.68%	4.58%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	94	2	1	1	1	3	2	2	1	1	1	3	1	1	1	1	0	5	0	1	8	3	8	6	3	4	0	4	10	1	0	2	1	1	1	4	3	2	3	0	2	0	0					
		0.73%	0.59%	0.93%	0.30%	0.83%	1.64%	0.60%	0.28%	0.66%	0.59%	0.83%	1.61%	0.37%	0.55%	0.95%	0.29%	0.00%	1.77%	0.00%	0.40%	1.19%	0.60%	1.39%	0.99%	0.67%	3.20%	0.00%	0.74%	1.32%	0.31%	0.00%	3.45%	0.44%	0.40%	0.17%	0.69%	0.71%	0.56%	1.68%	0.00%	2.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9356	249	79	278	91	127	249	510	105	127	89	142	212	138	85	250	207	204	67	202	442	321	390	418	366	84	161	349	497	237	211	35	170	220	406	361	328	274	118	244	80	116	117					
		72.43%	73.67%	73.15%	84.50%	75.83%	69.40%	74.11%	72.34%	69.54%	74.71%	74.17%	76.34%	79.40%	76.24%	80.95%	71.84%	79.62%	72.34%	81.71%	81.45%	65.87%	64.20%	67.83%	68.64%	81.15%	67.20%	70.61%	64.99%	65.83%	73.60%	79.03%	60.34%	74.24%	87.65%	67.67%	62.35%	78.10%	77.40%	65.92%	81.33%	80.00%	85.29%	76.47%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	54	2	0	1	2	0	0	1	2	0	0	3	1	1	0	0	4	1	0	0	5	1	0	4	1	0	0	2	5	2	0	1	2	1	3	3	3	0	0	2	0	0	1					
		0.42%	0.59%	0.00%	0.30%	1.67%	0.00%	0.00%	0.14%	1.32%	0.00%	0.00%	1.61%	0.37%	0.55%	0.00%	0.00%	1.54%	0.35%	0.00%	0.00%	0.75%	0.20%	0.00%	0.66%	0.22%	0.00%	0.00%	0.37%	0.66%	0.62%	0.00%	1.72%	0.87%	0.40%	0.50%	0.52%	0.71%	0.00%	0.00%	0.67%	0.00%	0.00%	0.65%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
