Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Кваркенская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549					
14	Число погашенных открепительных удостоверений	221	1	0	3	5	5	6	8	5	6	6	6	5	6	6	6	6	6	5	6	6	6	6	8	6	6	8	6	6	6	6	8	6	5	2	8	5	8	6	6					
15	Число открепительных удостоверений выданных ТИК	3	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	"1. ""ЕДИНЕНИЕ"""	234	15	5	6	9	2	15	7	2	13	6	1	6	0	1	7	6	1	10	3	2	16	5	3	15	3	11	5	5	7	6	4	10	8	0	7	3	7	2	0					
		2.01%	1.26%	0.67%	2.60%	5.45%	0.53%	1.77%	1.17%	0.81%	2.35%	5.08%	1.69%	1.35%	0.0%	1.81%	1.83%	3.70%	1.51%	2.84%	2.29%	0.43%	8.08%	2.87%	0.64%	2.79%	3.06%	3.11%	3.33%	2.95%	4.48%	3.52%	0.93%	7.69%	6.25%	0.0%	1.90%	3.61%	1.30%	2.40%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	97	34	11	0	4	2	1	3	3	3	2	0	0	2	0	2	0	0	0	0	3	3	1	2	0	0	4	3	1	0	1	1	2	1	0	5	1	0	2	0					
		0.83%	2.86%	1.47%	0.0%	2.42%	0.53%	0.11%	0.50%	1.22%	0.54%	1.69%	0.0%	0.0%	2.15%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.65%	1.51%	0.57%	0.43%	0.0%	0.0%	1.13%	2.0%	0.59%	0.0%	0.58%	0.23%	1.53%	0.78%	0.0%	1.35%	1.20%	0.0%	2.40%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	270	28	17	6	3	13	10	24	5	14	1	2	9	1	1	4	7	1	9	2	12	2	8	8	6	1	7	15	8	0	6	10	1	9	0	8	5	5	1	1					
		2.32%	2.36%	2.28%	2.60%	1.81%	3.49%	1.18%	4.02%	2.04%	2.53%	0.84%	3.38%	2.03%	1.07%	1.81%	1.04%	4.32%	1.51%	2.56%	1.52%	2.62%	1.01%	4.59%	1.73%	1.11%	1.02%	1.98%	10.0%	4.73%	0.0%	3.52%	2.32%	0.76%	7.03%	0.0%	2.17%	6.02%	0.92%	1.20%	1.16%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	123	28	15	0	2	3	8	6	0	6	1	1	4	1	0	1	0	2	0	0	2	4	0	3	1	0	8	1	4	0	0	9	4	4	0	2	1	2	0	0					
		1.05%	2.36%	2.01%	0.0%	1.21%	0.80%	0.94%	1.00%	0.0%	1.08%	0.84%	1.69%	0.90%	1.07%	0.0%	0.26%	0.0%	3.03%	0.0%	0.0%	0.43%	2.02%	0.0%	0.64%	0.18%	0.0%	2.26%	0.66%	2.36%	0.0%	0.0%	2.09%	3.07%	3.12%	0.0%	0.54%	1.20%	0.37%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	48	11	0	1	3	0	7	3	1	2	0	3	2	0	0	1	0	0	0	0	3	0	0	2	0	0	1	1	0	0	2	1	1	0	0	1	0	0	0	2					
		0.41%	0.92%	0.0%	0.43%	1.81%	0.0%	0.83%	0.50%	0.40%	0.36%	0.0%	5.08%	0.45%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.43%	0.0%	0.0%	0.28%	0.66%	0.0%	0.0%	1.17%	0.23%	0.76%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	2.32%					
23	"6. ""Объединенная Российская партия ""Русь"""	33	3	3	0	1	1	0	0	1	6	0	1	0	0	0	2	0	0	0	1	1	0	0	1	0	0	3	0	2	0	1	0	0	1	0	0	2	2	0	1					
		0.28%	0.25%	0.40%	0.0%	0.60%	0.26%	0.0%	0.0%	0.40%	1.08%	0.0%	1.69%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.76%	0.21%	0.0%	0.0%	0.21%	0.0%	0.0%	0.84%	0.0%	1.18%	0.0%	0.58%	0.0%	0.0%	0.78%	0.0%	0.0%	2.40%	0.37%	0.0%	1.16%					
24	"7. ""Новый курс - Автомобильная Россия"""	54	11	2	0	1	1	4	5	0	3	0	0	1	0	6	2	0	0	0	0	1	3	0	2	1	0	0	0	2	0	2	0	0	1	0	2	0	2	2	0					
		0.46%	0.92%	0.26%	0.0%	0.60%	0.26%	0.47%	0.83%	0.0%	0.54%	0.0%	0.0%	0.22%	0.0%	10.90%	0.52%	0.0%	0.0%	0.0%	0.0%	0.21%	1.51%	0.0%	0.43%	0.18%	0.0%	0.0%	0.0%	1.18%	0.0%	1.17%	0.0%	0.0%	0.78%	0.0%	0.54%	0.0%	0.37%	2.40%	0.0%					
25	"8. ""Народно-республиканская партия России"""	28	2	0	0	0	0	0	2	2	2	0	0	3	1	0	0	0	0	0	0	3	1	1	2	1	0	1	1	0	2	0	0	0	1	0	1	0	0	1	1					
		0.24%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.81%	0.36%	0.0%	0.0%	0.67%	1.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.50%	0.57%	0.43%	0.18%	0.0%	0.28%	0.66%	0.0%	1.28%	0.0%	0.0%	0.0%	0.78%	0.0%	0.27%	0.0%	0.0%	1.20%	1.16%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	2	0	0	0	1	1	1	1	0	0	0	0	0	0	3	0	0	0	0	0	3	1	0	3	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0					
		0.16%	0.16%	0.0%	0.0%	0.0%	0.26%	0.11%	0.16%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	1.51%	0.57%	0.0%	0.55%	0.0%	0.28%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	2178	128	129	43	17	37	63	30	35	93	21	2	83	32	14	52	16	8	54	47	107	33	34	109	246	39	57	20	43	59	23	147	26	23	12	72	11	183	24	6					
		18.74%	10.79%	17.31%	18.69%	10.30%	9.94%	7.47%	5.02%	14.28%	16.81%	17.79%	3.38%	18.73%	34.40%	25.45%	13.64%	9.87%	12.12%	15.38%	35.87%	23.36%	16.66%	19.54%	23.59%	45.89%	39.79%	16.14%	13.33%	25.44%	37.82%	13.52%	34.18%	20.0%	17.96%	22.64%	19.56%	13.25%	34.01%	28.91%	6.97%					
28	"11. ""Истинные патриоты России"""	23	0	0	3	3	0	0	1	0	0	0	0	0	3	0	0	0	0	6	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0					
		0.19%	0.0%	0.0%	1.30%	1.81%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	3.22%	0.0%	0.0%	0.0%	0.0%	1.70%	0.0%	0.0%	0.0%	0.0%	0.21%	0.18%	0.0%	0.28%	0.0%	0.59%	0.64%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	68	7	4	0	1	4	2	0	3	6	3	3	2	0	0	1	0	1	0	0	2	2	0	1	2	1	0	0	1	0	0	0	2	2	1	7	3	5	1	1					
		0.58%	0.59%	0.53%	0.0%	0.60%	1.07%	0.23%	0.0%	1.22%	1.08%	2.54%	5.08%	0.45%	0.0%	0.0%	0.26%	0.0%	1.51%	0.0%	0.0%	0.43%	1.01%	0.0%	0.21%	0.37%	1.02%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	1.53%	1.56%	1.88%	1.90%	3.61%	0.92%	1.20%	1.16%					
30	"13. ""Демократическая партия России"""	28	5	3	0	0	1	3	1	0	1	0	0	3	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0					
		0.24%	0.42%	0.40%	0.0%	0.0%	0.26%	0.35%	0.16%	0.0%	0.18%	0.0%	0.0%	0.67%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.30%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	1	0	1	4	1	0	1	0	0	0	0	3	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0					
		0.14%	0.08%	0.0%	0.43%	2.42%	0.26%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.76%	0.21%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	15	3	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	2	1	0					
		0.12%	0.25%	0.26%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	1.88%	0.27%	0.0%	0.37%	1.20%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	545	79	57	6	3	17	40	31	19	17	10	4	28	2	1	13	13	2	16	2	25	8	6	25	20	2	21	3	4	2	6	14	5	2	4	5	0	23	3	7					
		4.69%	6.66%	7.65%	2.60%	1.81%	4.56%	4.74%	5.19%	7.75%	3.07%	8.47%	6.77%	6.32%	2.15%	1.81%	3.41%	8.02%	3.03%	4.55%	1.52%	5.45%	4.04%	3.44%	5.41%	3.73%	2.04%	5.94%	2.0%	2.36%	1.28%	3.52%	3.25%	3.84%	1.56%	7.54%	1.35%	0.0%	4.27%	3.61%	8.13%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	39	2	2	0	5	0	2	1	2	0	0	0	3	0	0	0	0	1	0	0	4	0	0	0	0	0	5	2	0	1	0	0	2	1	1	2	0	1	1	1					
		0.33%	0.16%	0.26%	0.0%	3.03%	0.0%	0.23%	0.16%	0.81%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	1.51%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	1.41%	1.33%	0.0%	0.64%	0.0%	0.0%	1.53%	0.78%	1.88%	0.54%	0.0%	0.18%	1.20%	1.16%					
35	"18. ""ЛДПР"""	1625	203	92	30	18	89	158	80	44	86	10	4	60	11	11	35	41	16	55	15	72	28	13	80	33	5	36	14	11	8	20	68	18	9	3	22	12	83	10	22					
		13.98%	17.11%	12.34%	13.04%	10.90%	23.92%	18.74%	13.40%	17.95%	15.55%	8.47%	6.77%	13.54%	11.82%	20.0%	9.18%	25.30%	24.24%	15.66%	11.45%	15.72%	14.14%	7.47%	17.31%	6.15%	5.10%	10.19%	9.33%	6.50%	5.12%	11.76%	15.81%	13.84%	7.03%	5.66%	5.97%	14.45%	15.42%	12.04%	25.58%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	193	18	11	6	5	9	7	15	5	11	0	0	7	0	0	3	5	0	12	0	8	6	2	11	9	1	4	0	3	7	2	10	4	2	0	3	0	3	1	3					
		1.66%	1.51%	1.47%	2.60%	3.03%	2.41%	0.83%	2.51%	2.04%	1.98%	0.0%	0.0%	1.58%	0.0%	0.0%	0.78%	3.08%	0.0%	3.41%	0.0%	1.74%	3.03%	1.14%	2.38%	1.67%	1.02%	1.13%	0.0%	1.77%	4.48%	1.17%	2.32%	3.07%	1.56%	0.0%	0.81%	0.0%	0.55%	1.20%	3.48%					
37	"20. ""Политическая партия ""Единая Россия"""	3360	315	213	90	63	127	278	238	76	176	44	25	120	27	8	40	21	13	114	27	112	66	59	82	123	17	143	71	61	52	77	68	42	49	10	113	29	133	15	23					
		28.92%	26.55%	28.59%	39.13%	38.18%	34.13%	32.97%	39.86%	31.02%	31.82%	37.28%	42.37%	27.08%	29.03%	14.54%	10.49%	12.96%	19.69%	32.47%	20.61%	24.45%	33.33%	33.90%	17.74%	22.94%	17.34%	40.50%	47.33%	36.09%	33.33%	45.29%	15.81%	32.30%	38.28%	18.86%	30.70%	34.93%	24.72%	18.07%	26.74%					
38	"21. ""Российская Конституционно-демократическая партия"""	34	2	1	0	1	3	5	3	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	5	1	0	1	0	0	1	1	0	1	0	0	1	0	2	0	1					
		0.29%	0.16%	0.13%	0.0%	0.60%	0.80%	0.59%	0.50%	0.81%	0.18%	0.0%	1.69%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.08%	0.18%	0.0%	0.28%	0.0%	0.0%	0.64%	0.58%	0.0%	0.76%	0.0%	0.0%	0.27%	0.0%	0.37%	0.0%	1.16%					
39	"22. ""Развитие предпринимательства"""	39	8	1	2	0	3	4	1	1	2	0	0	0	0	0	0	0	0	1	0	2	0	1	0	4	3	1	0	0	0	0	2	2	0	0	0	0	1	0	0					
		0.33%	0.67%	0.13%	0.86%	0.0%	0.80%	0.47%	0.16%	0.40%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.43%	0.0%	0.57%	0.0%	0.74%	3.06%	0.28%	0.0%	0.0%	0.0%	0.0%	0.46%	1.53%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2021	193	120	29	16	41	215	113	30	82	17	4	93	9	7	193	44	21	54	30	80	23	38	99	54	22	43	11	18	13	19	72	5	13	18	95	11	49	14	13					
		17.39%	16.27%	16.10%	12.60%	9.69%	11.02%	25.50%	18.92%	12.24%	14.82%	14.40%	6.77%	20.99%	9.67%	12.72%	50.65%	27.16%	31.81%	15.38%	22.90%	17.46%	11.61%	21.83%	21.42%	10.07%	22.44%	12.18%	7.33%	10.65%	8.33%	11.17%	16.74%	3.84%	10.15%	33.96%	25.81%	13.25%	9.10%	16.86%	15.11%					
																																														
41	Против всех	351	68	45	6	1	8	12	18	7	12	3	8	14	3	5	14	9	0	8	1	9	0	5	13	12	3	4	1	2	1	3	11	2	2	3	14	1	18	2	3					
		3.02%	5.73%	6.04%	2.60%	0.60%	2.15%	1.42%	3.01%	2.85%	2.16%	2.54%	13.55%	3.16%	3.22%	9.09%	3.67%	5.55%	0.0%	2.27%	0.76%	1.96%	0.0%	2.87%	2.81%	2.23%	3.06%	1.13%	0.66%	1.18%	0.64%	1.76%	2.55%	1.53%	1.56%	5.66%	3.80%	1.20%	3.34%	2.40%	3.48%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
