Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Воробьевская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824					
15	"Число открепительных удостоверений, выданных в ТИК"	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																															
18	. Глазьев Сергей Юрьевич	208	5	2	4	13	3	41	25	6	5	10	7	10	8	9	4	12	4	1	5	8	9	9	3	5					
		1.53%	0.55%	0.90%	1.32%	3.14%	0.85%	2.85%	2.06%	0.74%	1.42%	2.54%	1.35%	1.78%	0.98%	1.53%	1.00%	2.08%	0.88%	0.23%	0.64%	1.55%	1.69%	1.60%	0.94%	2.87%					
19	. Малышкин Олег Александрович	353	16	4	2	18	4	25	33	24	11	29	8	11	19	25	17	12	24	8	13	19	11	14	5	1					
		2.59%	1.77%	1.79%	0.66%	4.35%	1.14%	1.74%	2.73%	2.94%	3.12%	7.38%	1.54%	1.96%	2.33%	4.24%	4.24%	2.08%	5.27%	1.85%	1.67%	3.68%	2.07%	2.50%	1.57%	0.57%					
20	. Миронов Сергей Михайлович	100	5	2	1	3	3	18	10	8	1	2	1	5	6	3	2	5	2	5	6	5	1	3	1	2					
		0.73%	0.55%	0.90%	0.33%	0.72%	0.85%	1.25%	0.83%	0.98%	0.28%	0.51%	0.19%	0.89%	0.74%	0.51%	0.50%	0.87%	0.44%	1.16%	0.77%	0.97%	0.19%	0.53%	0.31%	1.15%					
21	. Путин Владимир Владимирович	8978	659	193	251	209	232	862	780	518	200	232	342	363	517	300	248	354	287	300	604	337	436	387	233	134					
		65.84%	73.06%	86.55%	82.84%	50.48%	65.91%	59.86%	64.41%	63.48%	56.66%	59.03%	65.90%	64.59%	63.51%	50.85%	61.85%	61.46%	63.08%	69.44%	77.73%	65.18%	81.95%	68.98%	73.04%	77.01%					
22	. Хакамада Ирина Муцуовна	190	22	0	2	12	3	35	7	11	6	10	4	12	12	6	2	6	3	4	11	7	7	4	2	2					
		1.39%	2.44%	0.00%	0.66%	2.90%	0.85%	2.43%	0.58%	1.35%	1.70%	2.54%	0.77%	2.14%	1.47%	1.02%	0.50%	1.04%	0.66%	0.93%	1.42%	1.35%	1.32%	0.71%	0.63%	1.15%					
23	. Харитонов Николай Михайлович	3494	177	19	40	144	102	410	342	216	113	94	148	141	240	237	118	177	126	105	119	131	62	135	73	25					
		25.62%	19.62%	8.52%	13.20%	34.78%	28.98%	28.47%	28.24%	26.47%	32.01%	23.92%	28.52%	25.09%	29.48%	40.17%	29.43%	30.73%	27.69%	24.31%	15.32%	25.34%	11.65%	24.06%	22.88%	14.37%					
																															
24	Против всех	236	17	1	0	13	2	41	14	19	17	13	4	13	11	5	6	9	7	5	14	6	5	8	1	5					
		1.73%	1.88%	0.45%	0.00%	3.14%	0.57%	2.85%	1.16%	2.33%	4.82%	3.31%	0.77%	2.31%	1.35%	0.85%	1.50%	1.56%	1.54%	1.16%	1.80%	1.16%	0.94%	1.43%	0.31%	2.87%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
