Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Шумерлинская городская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051					
		15.09%	13.67%	16.08%	13.39%	18.02%	13.95%	12.72%	15.01%	10.60%	18.19%	13.72%	18.46%	20.69%	12.96%	18.43%	19.91%	15.39%	12.29%	17.21%	10.85%	11.05%	9.92%	10.96%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	27	1	0	3	0	1	1	2	1	0	0	2	3	0	1	2	2	2	0	2	2	2	0					
		0.16%	0.11%	0.00%	0.29%	0.00%	0.11%	0.12%	0.27%	0.12%	0.00%	0.00%	0.25%	0.33%	0.00%	0.12%	0.23%	0.23%	0.22%	0.00%	0.59%	0.36%	0.57%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	20	2	1	0	0	2	2	2	1	1	0	2	0	1	0	2	1	0	0	2	1	0	0					
		0.12%	0.22%	0.11%	0.00%	0.00%	0.21%	0.23%	0.27%	0.12%	0.12%	0.00%	0.25%	0.00%	0.12%	0.00%	0.23%	0.11%	0.00%	0.00%	0.59%	0.18%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	929	48	42	56	27	54	55	30	52	34	54	33	47	51	36	50	58	49	48	22	34	23	26					
		5.40%	5.29%	4.79%	5.47%	3.52%	5.79%	6.36%	3.98%	6.33%	4.04%	5.79%	4.09%	5.20%	6.30%	4.34%	5.66%	6.61%	5.38%	5.78%	6.45%	6.06%	6.52%	6.95%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1180	51	65	55	70	57	72	39	31	68	51	55	69	52	78	76	67	65	71	14	34	18	22					
		6.86%	5.62%	7.41%	5.38%	9.14%	6.12%	8.32%	5.18%	3.78%	8.09%	5.47%	6.82%	7.63%	6.42%	9.40%	8.60%	7.64%	7.14%	8.54%	4.11%	6.06%	5.10%	5.88%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	130	3	3	7	8	9	7	13	3	7	10	6	5	3	6	6	8	6	8	3	1	3	5					
		0.76%	0.33%	0.34%	0.68%	1.04%	0.97%	0.81%	1.73%	0.37%	0.83%	1.07%	0.74%	0.55%	0.37%	0.72%	0.68%	0.91%	0.66%	0.96%	0.88%	0.18%	0.85%	1.34%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11661	657	590	728	487	651	590	530	574	548	649	535	564	525	524	537	583	651	529	258	414	265	272					
		67.79%	72.44%	67.27%	71.16%	63.58%	69.85%	68.21%	70.39%	69.91%	65.16%	69.56%	66.29%	62.39%	64.81%	63.13%	60.75%	66.48%	71.46%	63.66%	75.66%	73.80%	75.07%	72.73%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	110	4	7	13	5	6	4	7	6	5	4	2	7	5	3	9	6	5	8	1	2	1	0					
		0.64%	0.44%	0.80%	1.27%	0.65%	0.64%	0.46%	0.93%	0.73%	0.59%	0.43%	0.25%	0.77%	0.62%	0.36%	1.02%	0.68%	0.55%	0.96%	0.29%	0.36%	0.28%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
