Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    ТИК Осинского МР																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №2401	УИК №2402	УИК №2403	УИК №2404	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419	УИК №2420	УИК №2421	УИК №2422	УИК №2423	УИК №2424	УИК №2425	УИК №2426	УИК №2427	УИК №2428	УИК №2429	УИК №2430	УИК №2431					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	467	14	17	4	13	22	31	17	16	21	9	11	8	39	22	15	18	25	21	12	16	1	20	3	15	4	6	25	12	16	12	2					
		3.10%	1.46%	2.93%	1.82%	2.64%	2.21%	2.96%	1.85%	1.65%	2.51%	2.45%	3.22%	2.52%	6.75%	6.38%	2.22%	2.88%	5.39%	5.60%	8.45%	5.21%	0.48%	5.51%	1.65%	5.07%	1.58%	2.93%	10.16%	3.16%	3.38%	1.64%	1.18%					
19	2.Всероссийская политическая партия «Гражданская Сила»	109	7	4	2	5	1	16	13	5	6	2	0	3	4	1	9	1	2	2	1	0	1	2	3	0	1	0	0	0	5	12	1					
		0.72%	0.73%	0.69%	0.91%	1.01%	0.10%	1.53%	1.41%	0.52%	0.72%	0.54%	0.00%	0.95%	0.69%	0.29%	1.33%	0.16%	0.43%	0.53%	0.70%	0.00%	0.48%	0.55%	1.65%	0.00%	0.40%	0.00%	0.00%	0.00%	1.06%	1.64%	0.59%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	931	54	25	10	25	88	76	60	78	55	20	19	25	18	41	42	41	24	19	2	16	12	21	14	6	10	4	7	27	28	46	18					
		6.18%	5.63%	4.30%	4.55%	5.07%	8.84%	7.27%	6.53%	8.06%	6.57%	5.43%	5.56%	7.89%	3.11%	11.88%	6.21%	6.55%	5.17%	5.07%	1.41%	5.21%	5.77%	5.79%	7.69%	2.03%	3.95%	1.95%	2.85%	7.11%	5.92%	6.28%	10.65%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	105	10	1	1	5	6	8	9	9	7	5	7	2	4	0	2	2	3	6	0	2	0	0	0	1	0	0	0	2	3	7	3					
		0.70%	1.04%	0.17%	0.45%	1.01%	0.60%	0.76%	0.98%	0.93%	0.84%	1.36%	2.05%	0.63%	0.69%	0.00%	0.30%	0.32%	0.65%	1.60%	0.00%	0.65%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.53%	0.63%	0.96%	1.78%					
23	6.Политическая партия «Партия социальной справедливости»	23	0	2	0	1	2	0	5	0	1	1	1	1	0	0	1	1	2	1	1	0	0	0	0	1	0	0	0	0	2	0	0					
		0.15%	0.00%	0.34%	0.00%	0.20%	0.20%	0.00%	0.54%	0.00%	0.12%	0.27%	0.29%	0.32%	0.00%	0.00%	0.15%	0.16%	0.43%	0.27%	0.70%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1731	127	78	27	72	107	101	96	117	99	51	45	45	55	26	75	89	54	57	3	25	30	23	12	32	21	22	19	38	60	100	25					
		11.49%	13.24%	13.43%	12.27%	14.60%	10.75%	9.66%	10.45%	12.09%	11.83%	13.86%	13.16%	14.20%	9.52%	7.54%	11.09%	14.22%	11.64%	15.20%	2.11%	8.14%	14.42%	6.34%	6.59%	10.81%	8.30%	10.73%	7.72%	10.00%	12.68%	13.66%	14.79%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1209	101	48	19	34	96	150	112	115	63	23	26	27	31	15	55	22	23	19	0	13	13	10	10	5	5	12	16	32	33	68	13					
		8.03%	10.53%	8.26%	8.64%	6.90%	9.65%	14.34%	12.19%	11.88%	7.53%	6.25%	7.60%	8.52%	5.36%	4.35%	8.14%	3.51%	4.96%	5.07%	0.00%	4.23%	6.25%	2.75%	5.49%	1.69%	1.98%	5.85%	6.50%	8.42%	6.98%	9.29%	7.69%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	92	7	1	3	2	8	3	7	11	2	1	3	3	2	1	4	7	0	1	2	4	2	1	0	0	3	0	1	6	3	3	1					
		0.61%	0.73%	0.17%	1.36%	0.41%	0.80%	0.29%	0.76%	1.14%	0.24%	0.27%	0.88%	0.95%	0.35%	0.29%	0.59%	1.12%	0.00%	0.27%	1.41%	1.30%	0.96%	0.28%	0.00%	0.00%	1.19%	0.00%	0.41%	1.58%	0.63%	0.41%	0.59%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10143	622	397	145	331	645	648	586	593	566	250	214	199	416	234	456	433	327	246	121	223	144	285	138	234	202	161	177	261	311	476	102					
		67.33%	64.86%	68.33%	65.91%	67.14%	64.82%	61.95%	63.76%	61.26%	67.62%	67.93%	62.57%	62.78%	71.97%	67.83%	67.46%	69.17%	70.47%	65.60%	85.21%	72.64%	69.23%	78.51%	75.82%	79.05%	79.84%	78.54%	71.95%	68.68%	65.75%	65.03%	60.36%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	93	6	4	4	1	3	4	11	10	6	5	1	2	4	0	6	6	1	1	0	1	2	0	1	0	1	0	0	1	6	5	1					
		0.62%	0.63%	0.69%	1.82%	0.20%	0.30%	0.38%	1.20%	1.03%	0.72%	1.36%	0.29%	0.63%	0.69%	0.00%	0.89%	0.96%	0.22%	0.27%	0.00%	0.33%	0.96%	0.00%	0.55%	0.00%	0.40%	0.00%	0.00%	0.26%	1.27%	0.68%	0.59%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
