Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Переславль-Залесская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399					
		16.37%	20.28%	12.83%	13.38%	13.81%	11.70%	12.54%	14.27%	18.22%	13.19%	16.39%	12.99%	18.08%	19.43%	21.70%	19.07%	19.90%	19.92%	13.02%	21.10%	15.50%	12.62%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	119	7	10	2	6	6	4	5	7	7	10	6	4	6	6	5	6	4	6	7	4	1					
		0.59%	0.69%	0.63%	0.26%	0.70%	0.66%	0.44%	0.57%	0.81%	0.76%	0.91%	0.62%	0.36%	0.57%	0.61%	0.47%	0.61%	0.41%	0.67%	0.70%	0.36%	0.47%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11063	506	882	437	536	530	555	496	455	557	620	618	542	564	467	539	509	517	532	497	592	112					
		54.72%	49.80%	55.19%	57.88%	62.18%	58.50%	61.06%	56.62%	52.48%	60.22%	56.47%	63.71%	48.26%	53.46%	47.12%	50.37%	51.41%	52.54%	59.71%	49.70%	53.05%	52.34%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	226	8	9	6	5	11	9	19	13	6	14	6	19	13	18	13	8	19	4	9	16	1					
		1.12%	0.79%	0.56%	0.79%	0.58%	1.21%	0.99%	2.17%	1.50%	0.65%	1.28%	0.62%	1.69%	1.23%	1.82%	1.21%	0.81%	1.93%	0.45%	0.90%	1.43%	0.47%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
