Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Комсомольская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589					
		0.43%	0.0%	1.36%	0.29%	0.0%	1.21%	0.0%	0.46%	0.0%	0.0%	0.53%	0.81%	0.19%	0.0%	0.50%	0.16%	0.34%	1.30%	0.63%	0.50%	0.12%	0.35%	0.62%	0.0%	0.62%	0.31%	0.0%					
27	"10. ""Аграрная партия России"""	206	1	1	15	3	1	0	3	2	1	15	10	25	7	6	23	8	19	8	5	17	7	5	10	7	4	3					
		1.69%	1.58%	1.36%	2.22%	0.84%	0.60%	0.0%	1.39%	1.01%	0.60%	1.60%	0.90%	4.78%	1.70%	3.01%	3.75%	2.73%	1.91%	2.55%	0.84%	2.20%	0.49%	3.10%	1.33%	2.18%	0.62%	1.97%					
28	"11. ""Истинные патриоты России"""	15	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	3	3	1	1	1	1	0	0	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.34%	0.20%	0.95%	0.50%	0.12%	0.07%	0.62%	0.13%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	214	1	2	10	13	3	4	9	7	2	16	20	15	3	4	4	5	7	4	15	14	13	3	23	3	14	0					
		1.75%	1.58%	2.73%	1.48%	3.68%	1.81%	4.59%	4.18%	3.53%	1.21%	1.70%	1.81%	2.87%	0.72%	2.01%	0.65%	1.71%	0.70%	1.27%	2.52%	1.81%	0.91%	1.86%	3.06%	0.93%	2.20%	0.0%					
30	"13. ""Демократическая партия России"""	47	0	0	2	3	0	1	0	1	0	5	5	2	2	1	0	0	5	5	0	6	4	0	3	1	1	0					
		0.38%	0.0%	0.0%	0.29%	0.84%	0.0%	1.14%	0.0%	0.50%	0.0%	0.53%	0.45%	0.38%	0.48%	0.50%	0.0%	0.0%	0.50%	1.59%	0.0%	0.77%	0.28%	0.0%	0.39%	0.31%	0.15%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	31	0	0	1	0	0	0	1	1	0	1	3	0	0	0	0	2	3	1	6	3	6	1	1	0	1	0					
		0.25%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.46%	0.50%	0.0%	0.10%	0.27%	0.0%	0.0%	0.0%	0.0%	0.68%	0.30%	0.31%	1.00%	0.38%	0.42%	0.62%	0.13%	0.0%	0.15%	0.0%					
32	"15. ""Партия СЛОН"""	19	0	0	2	0	0	0	1	0	0	1	5	1	0	0	1	1	3	0	1	0	0	0	1	1	0	1					
		0.15%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.10%	0.45%	0.19%	0.0%	0.0%	0.16%	0.34%	0.30%	0.0%	0.16%	0.0%	0.0%	0.0%	0.13%	0.31%	0.0%	0.65%					
33	"16. ""Родина"" (народно-патриотический союз)"""	414	2	0	58	13	6	1	2	6	5	29	37	13	13	1	17	5	25	10	20	44	32	4	22	12	30	7					
		3.39%	3.17%	0.0%	8.60%	3.68%	3.63%	1.14%	0.93%	3.03%	3.03%	3.09%	3.35%	2.49%	3.16%	0.50%	2.77%	1.71%	2.51%	3.19%	3.36%	5.71%	2.25%	2.48%	2.92%	3.73%	4.71%	4.60%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	57	0	0	3	3	2	0	2	3	1	3	2	6	2	0	4	0	1	1	2	3	13	0	0	3	3	0					
		0.46%	0.0%	0.0%	0.44%	0.84%	1.21%	0.0%	0.93%	1.51%	0.60%	0.32%	0.18%	1.14%	0.48%	0.0%	0.65%	0.0%	0.10%	0.31%	0.33%	0.38%	0.91%	0.0%	0.0%	0.93%	0.47%	0.0%					
35	"18. ""ЛДПР"""	2093	9	9	117	50	10	14	28	36	25	191	284	95	85	33	128	58	170	42	141	114	113	36	96	44	140	25					
		17.18%	14.28%	12.32%	17.35%	14.16%	6.06%	16.09%	13.02%	18.18%	15.15%	20.38%	25.74%	18.19%	20.68%	16.58%	20.91%	19.86%	17.10%	13.41%	23.69%	14.80%	7.96%	22.36%	12.78%	13.70%	22.01%	16.44%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	202	0	0	14	5	2	1	3	6	3	7	21	17	6	4	11	8	9	5	4	15	12	2	15	16	13	3					
		1.65%	0.0%	0.0%	2.07%	1.41%	1.21%	1.14%	1.39%	3.03%	1.81%	0.74%	1.90%	3.25%	1.45%	2.01%	1.79%	2.73%	0.90%	1.59%	0.67%	1.94%	0.84%	1.24%	1.99%	4.98%	2.04%	1.97%					
37	"20. ""Политическая партия ""Единая Россия"""	5431	42	36	201	136	82	56	107	70	78	294	395	180	155	98	255	109	519	146	228	345	975	66	402	155	249	52					
		44.58%	66.66%	49.31%	29.82%	38.52%	49.69%	64.36%	49.76%	35.35%	47.27%	31.37%	35.81%	34.48%	37.71%	49.24%	41.66%	37.32%	52.21%	46.64%	38.31%	44.80%	68.71%	40.99%	53.52%	48.28%	39.15%	34.21%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	0	1	1	0	0	0	1	1	1	3	2	2	1	0	3	1	4	2	2	0	3	0	3	0	2	0					
		0.27%	0.0%	1.36%	0.14%	0.0%	0.0%	0.0%	0.46%	0.50%	0.60%	0.32%	0.18%	0.38%	0.24%	0.0%	0.49%	0.34%	0.40%	0.63%	0.33%	0.0%	0.21%	0.0%	0.39%	0.0%	0.31%	0.0%					
39	"22. ""Развитие предпринимательства"""	33	0	0	1	0	1	0	1	2	0	5	2	2	2	0	4	1	4	0	1	1	4	0	1	1	0	0					
		0.27%	0.0%	0.0%	0.14%	0.0%	0.60%	0.0%	0.46%	1.01%	0.0%	0.53%	0.18%	0.38%	0.48%	0.0%	0.65%	0.34%	0.40%	0.0%	0.16%	0.12%	0.28%	0.0%	0.13%	0.31%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1087	4	7	99	35	13	1	21	24	16	174	74	59	47	15	70	41	55	22	29	95	23	10	60	24	52	17					
		8.92%	6.34%	9.58%	14.68%	9.91%	7.87%	1.14%	9.76%	12.12%	9.69%	18.56%	6.70%	11.30%	11.43%	7.53%	11.43%	14.04%	5.53%	7.02%	4.87%	12.33%	1.62%	6.21%	7.98%	7.47%	8.17%	11.18%					
																																	
41	Против всех	791	0	9	78	29	13	6	7	10	9	53	83	33	31	16	31	15	56	7	46	26	74	7	35	20	63	34					
		6.49%	0.0%	12.32%	11.57%	8.21%	7.87%	6.89%	3.25%	5.05%	5.45%	5.65%	7.52%	6.32%	7.54%	8.04%	5.06%	5.13%	5.63%	2.23%	7.73%	3.37%	5.21%	4.34%	4.66%	6.23%	9.90%	22.36%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
