Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Волжская районная																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186					
		1.91%	2.32%	1.65%	1.76%	0.00%	0.44%	4.89%	4.96%	2.67%	1.39%	0.32%	2.27%	1.96%	1.45%	0.27%	2.46%	2.02%	1.89%	1.66%	1.06%	2.64%	1.97%	1.56%	3.83%	1.71%					
19	2.Всероссийская политическая партия «Гражданская Сила»	30	1	1	1	0	0	1	0	1	2	2	0	0	0	0	8	0	3	7	0	0	0	2	0	1					
		0.18%	0.29%	0.07%	0.29%	0.00%	0.00%	0.33%	0.00%	0.09%	0.19%	0.65%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.20%	0.48%	0.00%	0.00%	0.00%	0.62%	0.00%	0.09%					
20	3.Политическая партия «Демократическая партия России»	15	0	0	0	0	0	1	2	3	1	2	1	0	0	0	0	1	0	0	2	0	0	1	0	1					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.43%	0.28%	0.09%	0.65%	0.28%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	1.06%	0.00%	0.00%	0.31%	0.00%	0.09%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1385	34	70	21	10	39	39	35	65	83	23	26	52	37	17	124	97	179	111	14	35	144	34	15	81					
		8.41%	9.86%	5.03%	6.18%	4.35%	4.25%	12.70%	7.54%	5.99%	7.68%	7.42%	7.37%	10.22%	5.98%	4.59%	9.53%	9.81%	11.65%	7.66%	7.45%	13.21%	17.73%	10.59%	6.38%	7.69%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	23	1	1	0	0	0	2	4	2	1	0	0	1	0	0	2	1	4	1	0	1	0	0	0	2					
		0.14%	0.29%	0.07%	0.00%	0.00%	0.00%	0.65%	0.86%	0.18%	0.09%	0.00%	0.00%	0.20%	0.00%	0.00%	0.15%	0.10%	0.26%	0.07%	0.00%	0.38%	0.00%	0.00%	0.00%	0.19%					
23	6.Политическая партия «Партия социальной справедливости»	15	0	2	0	0	0	2	1	0	0	0	0	2	0	0	1	0	1	2	0	0	0	0	0	4					
		0.09%	0.00%	0.14%	0.00%	0.00%	0.00%	0.65%	0.22%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.08%	0.00%	0.07%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%					
24	7.Политическая партия «Либерально-демократическая партия России»	584	14	48	9	2	12	15	26	33	20	9	10	37	10	11	30	45	77	67	9	15	39	12	5	29					
		3.55%	4.06%	3.45%	2.65%	0.87%	1.31%	4.89%	5.60%	3.04%	1.85%	2.90%	2.83%	7.27%	1.62%	2.97%	2.31%	4.55%	5.01%	4.62%	4.79%	5.66%	4.80%	3.74%	2.13%	2.75%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	460	10	24	10	0	7	40	27	26	7	0	6	12	10	2	53	46	59	56	4	3	18	6	1	33					
		2.79%	2.90%	1.72%	2.94%	0.00%	0.76%	13.03%	5.82%	2.40%	0.65%	0.00%	1.70%	2.36%	1.62%	0.54%	4.07%	4.65%	3.84%	3.86%	2.13%	1.13%	2.22%	1.87%	0.43%	3.13%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	77	0	10	2	2	0	0	3	11	5	0	4	1	2	1	10	5	6	2	1	0	2	5	0	5					
		0.47%	0.00%	0.72%	0.59%	0.87%	0.00%	0.00%	0.65%	1.01%	0.46%	0.00%	1.13%	0.20%	0.32%	0.27%	0.77%	0.51%	0.39%	0.14%	0.53%	0.00%	0.25%	1.56%	0.00%	0.47%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13402	274	1200	290	215	850	187	339	908	941	270	295	386	547	337	1022	753	1168	1166	155	202	586	249	202	860					
		81.36%	79.42%	86.21%	85.29%	93.48%	92.59%	60.91%	73.06%	83.69%	87.05%	87.10%	83.57%	75.83%	88.37%	91.08%	78.55%	76.14%	76.04%	80.41%	82.45%	76.23%	72.17%	77.57%	85.96%	81.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	49	0	8	0	0	0	3	4	1	1	0	1	2	0	1	6	3	3	6	1	0	2	1	1	5					
		0.30%	0.00%	0.57%	0.00%	0.00%	0.00%	0.98%	0.86%	0.09%	0.09%	0.00%	0.28%	0.39%	0.00%	0.27%	0.46%	0.30%	0.20%	0.41%	0.53%	0.00%	0.25%	0.31%	0.43%	0.47%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
