Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																											
Дата голосования: 04.12.2011																																																											
																																																											
Наименование Избирательной комиссии:    Абатская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	41	0	12	3	7	3	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0					
		0.27%	0.00%	0.61%	0.23%	0.78%	2.48%	0.00%	0.00%	0.00%	1.11%	0.00%	0.19%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.25%	1.02%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.84%	0.00%	0.00%	0.00%	0.00%	2.73%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	355	95	21	12	9	14	0	1	0	2	0	2	2	0	1	1	0	2	2	0	0	4	6	2	0	2	92	2	3	10	8	1	5	10	0	1	0	1	2	0	7	2	6	0	2	2	11	2	6	1	1	0	2					
		2.34%	4.42%	1.06%	0.91%	0.99%	11.57%	0.00%	1.11%	0.00%	2.22%	0.00%	0.38%	2.33%	0.00%	0.25%	1.02%	0.00%	0.41%	1.19%	0.00%	0.00%	4.08%	0.99%	2.17%	0.00%	2.50%	13.39%	2.70%	2.34%	5.62%	4.15%	1.89%	8.47%	2.16%	0.00%	1.11%	0.00%	1.05%	1.65%	0.00%	2.33%	1.68%	1.49%	0.00%	1.27%	2.11%	10.00%	2.50%	1.44%	1.30%	1.14%	0.00%	1.37%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	23	0	9	2	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.15%	0.00%	0.46%	0.15%	0.00%	0.00%	0.00%	1.11%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	1.55%	0.00%	0.00%	0.00%	0.00%	0.00%	2.99%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	13640	1932	1865	1242	826	57	69	74	45	79	123	500	80	127	389	95	87	444	160	125	100	89	570	86	58	74	385	68	122	134	140	49	33	426	556	85	62	91	104	39	273	111	373	134	147	89	89	74	398	75	80	75	132					
		89.85%	89.99%	94.29%	94.09%	91.68%	47.11%	94.52%	82.22%	77.59%	87.78%	91.11%	93.98%	93.02%	95.49%	98.23%	96.94%	97.75%	90.24%	95.24%	95.42%	90.09%	90.82%	94.53%	93.48%	95.08%	92.50%	56.04%	91.89%	95.31%	75.28%	72.54%	92.45%	55.93%	92.01%	95.70%	94.44%	92.54%	95.79%	85.95%	41.94%	90.70%	93.28%	92.56%	93.06%	93.63%	93.68%	80.91%	92.50%	95.67%	97.40%	90.91%	93.75%	90.41%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	15	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0					
		0.10%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	1.89%	1.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
