Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																													
Дата голосования: 02.12.2007																																																													
																																																													
Наименование Избирательной комиссии:    Абатская																																																													
																																																													
Сводная таблица результатов выборов																																																													
																																																													
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	429	44	45	13	18	0	0	0	0	1	0	15	2	2	15	10	0	20	5	5	5	2	17	2	5	1	1	18	3	6	7	16	7	5	15	25	2	1	8	4	0	23	0	0	13	2	4	3	1	2	20	2	5	7	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	429	44	45	13	18	0	0	0	0	1	0	15	2	2	15	10	0	20	5	5	5	2	17	2	5	1	1	18	3	6	7	16	7	5	15	25	2	1	8	4	0	23	0	0	13	2	4	3	1	2	20	2	5	7	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	150	36	17	14	11	1	0	0	0	1	2	2	0	2	3	1	0	2	4	2	1	2	3	3	1	0	0	6	2	0	2	3	2	1	5	1	1	0	1	1	1	0	1	0	3	1	4	1	2	0	2	1	0	0	1					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	131	0	2	0	1	1	0	0	0	0	0	0	0	0	5	1	0	9	4	2	0	0	0	0	0	0	0	13	6	1	0	5	1	0	12	14	0	0	1	3	0	36	0	0	0	0	0	0	0	0	5	2	0	2	5					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																													
18	1.Политическая партия «Аграрная партия России»	164	40	27	0	2	1	1	1	0	1	0	3	1	1	2	0	0	8	3	2	0	0	9	1	0	2	0	11	0	0	6	3	0	1	4	0	3	0	1	0	0	6	2	0	0	0	0	0	0	0	2	0	0	1	19					
		1.06%	1.87%	1.43%	0.00%	0.20%	0.76%	1.37%	0.91%	0.00%	1.08%	0.00%	0.54%	0.99%	0.74%	0.45%	0.00%	0.00%	1.50%	1.67%	1.34%	0.00%	0.00%	1.40%	1.06%	0.00%	5.26%	0.00%	1.51%	0.00%	0.00%	3.33%	1.33%	0.00%	1.39%	0.80%	0.00%	2.88%	0.00%	1.00%	0.00%	0.00%	1.81%	2.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	1.35%	10.61%					
19	2.Всероссийская политическая партия «Гражданская Сила»	23	8	8	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.15%	0.37%	0.42%	0.09%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.05%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	522	149	167	15	2	5	1	2	0	6	4	3	1	4	4	2	0	15	2	4	0	3	9	2	2	0	1	20	0	8	7	5	3	2	2	8	7	3	1	8	1	3	0	1	6	1	3	2	2	1	6	3	2	2	12					
		3.37%	6.96%	8.87%	1.36%	0.20%	3.79%	1.37%	1.82%	0.00%	6.45%	3.13%	0.54%	0.99%	2.94%	0.89%	1.85%	0.00%	2.80%	1.11%	2.68%	0.00%	2.83%	1.40%	2.13%	2.17%	0.00%	2.44%	2.75%	0.00%	6.84%	3.89%	2.21%	5.45%	2.78%	0.40%	1.42%	6.73%	3.95%	1.00%	6.50%	1.04%	0.91%	0.00%	2.27%	1.47%	0.63%	1.72%	2.04%	1.65%	1.15%	1.35%	3.61%	2.17%	2.70%	6.70%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	23	1	4	1	1	1	0	0	0	0	2	6	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.15%	0.05%	0.21%	0.09%	0.10%	0.76%	0.00%	0.00%	0.00%	0.00%	1.56%	1.07%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	10	1	5	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.05%	0.27%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	507	64	197	1	5	5	5	2	0	1	5	2	1	5	4	4	2	16	3	6	0	0	2	0	2	0	0	6	6	19	29	6	2	3	5	7	4	6	2	11	3	3	2	1	7	1	5	0	1	2	12	0	2	5	25					
		3.27%	2.99%	10.46%	0.09%	0.51%	3.79%	6.85%	1.82%	0.00%	1.08%	3.91%	0.36%	0.99%	3.68%	0.89%	3.70%	2.38%	2.99%	1.67%	4.03%	0.00%	0.00%	0.31%	0.00%	2.17%	0.00%	0.00%	0.83%	10.00%	16.24%	16.11%	2.65%	3.64%	4.17%	0.99%	1.24%	3.85%	7.89%	2.00%	8.94%	3.13%	0.91%	2.56%	2.27%	1.71%	0.63%	2.87%	0.00%	0.83%	2.30%	2.71%	0.00%	2.17%	6.76%	13.97%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	320	38	106	1	5	1	7	1	0	0	3	9	1	1	2	0	0	7	4	1	4	0	8	0	0	0	0	19	1	0	7	2	0	0	49	7	0	5	1	0	0	4	0	0	3	1	1	0	1	0	5	4	1	0	10					
		2.06%	1.77%	5.63%	0.09%	0.51%	0.76%	9.59%	0.91%	0.00%	0.00%	2.34%	1.61%	0.99%	0.74%	0.45%	0.00%	0.00%	1.31%	2.22%	0.67%	3.88%	0.00%	1.24%	0.00%	0.00%	0.00%	0.00%	2.61%	1.67%	0.00%	3.89%	0.88%	0.00%	0.00%	9.76%	1.24%	0.00%	6.58%	1.00%	0.00%	0.00%	1.21%	0.00%	0.00%	0.73%	0.63%	0.57%	0.00%	0.83%	0.00%	1.13%	4.82%	1.09%	0.00%	5.59%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	45	11	10	1	1	1	0	0	0	0	2	1	0	1	2	0	0	4	1	1	0	1	0	0	0	0	0	1	0	1	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.29%	0.51%	0.53%	0.09%	0.10%	0.76%	0.00%	0.00%	0.00%	0.00%	1.56%	0.18%	0.00%	0.74%	0.45%	0.00%	0.00%	0.75%	0.56%	0.67%	0.00%	0.94%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.85%	1.11%	0.44%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.15%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13646	1812	1310	1067	934	115	59	104	66	85	106	480	91	124	432	102	82	485	162	134	94	101	612	91	84	34	34	661	52	88	124	204	50	65	438	541	90	61	95	99	92	315	74	42	393	148	165	93	116	82	418	76	87	65	112					
		88.02%	84.63%	69.57%	97.00%	95.02%	87.12%	80.82%	94.55%	98.51%	91.40%	82.81%	85.71%	90.10%	91.18%	96.43%	94.44%	97.62%	90.65%	90.00%	89.93%	91.26%	95.28%	95.18%	96.81%	91.30%	89.47%	82.93%	90.92%	86.67%	75.21%	68.89%	90.27%	90.91%	90.28%	87.25%	95.75%	86.54%	80.26%	95.00%	80.49%	95.83%	95.17%	94.87%	95.45%	96.09%	93.08%	94.83%	94.90%	95.87%	94.25%	94.36%	91.57%	94.57%	87.84%	62.57%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	21	2	12	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0					
		0.14%	0.09%	0.64%	0.00%	0.20%	0.00%	0.00%	0.00%	1.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
