Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Алейская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553					
		0.62%	0.58%	0.00%	0.00%	0.89%	0.00%	0.99%	0.30%	0.32%	0.00%	0.35%	0.00%	0.40%	1.27%	1.47%	0.00%	0.65%	0.32%	0.26%	3.45%	0.00%	1.10%	1.20%	0.00%	1.54%	0.95%	0.00%	0.35%	0.00%	1.16%	2.63%	0.20%	0.59%	0.82%	1.14%	0.64%	0.00%	0.35%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2208	78	64	6	11	11	43	105	83	19	168	12	77	127	31	29	17	72	81	16	103	115	68	16	19	31	28	53	42	132	15	90	112	55	64	66	91	58					
		23.53%	22.61%	37.21%	15.38%	9.82%	7.33%	21.29%	31.53%	26.43%	28.36%	29.58%	19.05%	31.05%	22.97%	11.36%	24.17%	10.97%	23.15%	21.20%	27.59%	27.99%	25.33%	20.42%	40.00%	29.23%	29.52%	33.33%	18.40%	18.26%	25.48%	19.74%	18.22%	33.23%	22.63%	18.23%	21.02%	27.16%	20.42%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	113	3	0	0	2	0	2	2	1	2	7	0	4	10	8	1	0	2	3	1	4	4	4	0	0	0	4	0	3	8	0	0	6	2	9	10	8	3					
		1.20%	0.87%	0.00%	0.00%	1.79%	0.00%	0.99%	0.60%	0.32%	2.99%	1.23%	0.00%	1.61%	1.81%	2.93%	0.83%	0.00%	0.64%	0.79%	1.72%	1.09%	0.88%	1.20%	0.00%	0.00%	0.00%	4.76%	0.00%	1.30%	1.54%	0.00%	0.00%	1.78%	0.82%	2.56%	3.18%	2.39%	1.06%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3994	164	57	19	58	67	83	142	130	21	227	31	104	230	111	51	84	140	158	24	170	180	120	12	23	42	30	123	98	173	43	256	115	115	192	157	132	112					
		42.56%	47.54%	33.14%	48.72%	51.79%	44.67%	41.09%	42.64%	41.40%	31.34%	39.96%	49.21%	41.94%	41.59%	40.66%	42.50%	54.19%	45.02%	41.36%	41.38%	46.20%	39.65%	36.04%	30.00%	35.38%	40.00%	35.71%	42.71%	42.61%	33.40%	56.58%	51.82%	34.12%	47.33%	54.70%	50.00%	39.40%	39.44%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	29	0	0	0	1	0	0	1	2	2	2	0	0	2	1	0	0	0	5	0	1	0	1	0	0	0	1	2	2	2	0	0	1	1	1	1	0	0					
		0.31%	0.00%	0.00%	0.00%	0.89%	0.00%	0.00%	0.30%	0.64%	2.99%	0.35%	0.00%	0.00%	0.36%	0.37%	0.00%	0.00%	0.00%	1.31%	0.00%	0.27%	0.00%	0.30%	0.00%	0.00%	0.00%	1.19%	0.69%	0.87%	0.39%	0.00%	0.00%	0.30%	0.41%	0.28%	0.32%	0.00%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
