Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    район Новогиреево 																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №3189					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	1023	43	53	50	42	44	39	38	51	24	54	43	63	40	39	52	25	34	28	41	27	37	45	46	43	22					
		3.30%	2.81%	4.44%	3.73%	3.32%	3.26%	3.26%	3.59%	3.50%	1.99%	3.68%	3.16%	4.61%	3.35%	3.50%	3.91%	2.18%	2.95%	2.42%	2.89%	2.54%	2.77%	3.42%	3.78%	3.77%	3.34%					
19	2.Всероссийская политическая партия «Гражданская Сила»	793	23	30	35	40	36	27	23	45	31	34	44	24	20	27	56	31	28	27	38	41	40	26	32	29	6					
		2.55%	1.50%	2.51%	2.61%	3.16%	2.67%	2.25%	2.17%	3.08%	2.58%	2.32%	3.23%	1.75%	1.67%	2.42%	4.21%	2.70%	2.43%	2.33%	2.68%	3.86%	2.99%	1.97%	2.63%	2.54%	0.91%					
20	3.Политическая партия «Демократическая партия России»	62	3	3	2	0	4	8	3	2	5	2	4	2	1	2	0	1	4	2	2	3	0	3	2	3	1					
		0.20%	0.20%	0.25%	0.15%	0.00%	0.30%	0.67%	0.28%	0.14%	0.42%	0.14%	0.29%	0.15%	0.08%	0.18%	0.00%	0.09%	0.35%	0.17%	0.14%	0.28%	0.00%	0.23%	0.16%	0.26%	0.15%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4524	186	161	210	157	201	144	166	251	158	199	193	190	190	133	197	164	166	159	220	163	235	199	219	174	89					
		14.57%	12.16%	13.47%	15.67%	12.42%	14.91%	12.02%	15.68%	17.20%	13.14%	13.57%	14.17%	13.89%	15.90%	11.93%	14.82%	14.27%	14.40%	13.74%	15.50%	15.36%	17.59%	15.11%	17.98%	15.24%	13.53%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	718	25	29	35	37	33	35	34	36	25	47	43	26	19	30	31	23	27	22	35	19	31	25	30	16	5					
		2.31%	1.63%	2.43%	2.61%	2.93%	2.45%	2.92%	3.21%	2.47%	2.08%	3.20%	3.16%	1.90%	1.59%	2.69%	2.33%	2.00%	2.34%	1.90%	2.47%	1.79%	2.32%	1.90%	2.46%	1.40%	0.76%					
23	6.Политическая партия «Партия социальной справедливости»	123	7	4	5	9	7	4	3	2	4	4	9	6	4	2	8	7	3	5	6	7	3	1	7	6	0					
		0.40%	0.46%	0.33%	0.37%	0.71%	0.52%	0.33%	0.28%	0.14%	0.33%	0.27%	0.66%	0.44%	0.33%	0.18%	0.60%	0.61%	0.26%	0.43%	0.42%	0.66%	0.22%	0.08%	0.57%	0.53%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2242	136	84	100	87	82	76	82	92	97	111	106	121	70	76	108	84	88	94	89	64	74	113	67	85	56					
		7.22%	8.89%	7.03%	7.46%	6.88%	6.08%	6.34%	7.74%	6.31%	8.07%	7.57%	7.78%	8.85%	5.86%	6.82%	8.13%	7.31%	7.63%	8.12%	6.27%	6.03%	5.54%	8.58%	5.50%	7.44%	8.51%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2888	109	87	137	133	128	110	90	124	134	130	116	114	107	117	128	142	76	117	137	94	133	127	111	134	53					
		9.30%	7.12%	7.28%	10.22%	10.52%	9.50%	9.18%	8.50%	8.50%	11.15%	8.86%	8.52%	8.33%	8.95%	10.49%	9.63%	12.36%	6.59%	10.11%	9.65%	8.86%	9.96%	9.64%	9.11%	11.73%	8.05%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	471	17	17	25	11	13	21	19	28	14	34	21	20	24	10	24	10	13	17	19	22	19	17	26	17	13					
		1.52%	1.11%	1.42%	1.87%	0.87%	0.96%	1.75%	1.79%	1.92%	1.16%	2.32%	1.54%	1.46%	2.01%	0.90%	1.81%	0.87%	1.13%	1.47%	1.34%	2.07%	1.42%	1.29%	2.13%	1.49%	1.98%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15947	875	645	656	644	718	618	503	738	606	736	680	718	612	580	620	590	629	625	726	557	654	677	590	576	374					
		51.37%	57.19%	53.97%	48.96%	50.95%	53.26%	51.59%	47.50%	50.58%	50.42%	50.17%	49.93%	52.49%	51.21%	52.02%	46.65%	51.35%	54.55%	54.02%	51.16%	52.50%	48.95%	51.40%	48.44%	50.44%	56.84%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1731	77	51	72	90	60	85	84	71	85	85	80	65	73	77	84	57	65	47	89	54	91	53	63	51	22					
		5.58%	5.03%	4.27%	5.37%	7.12%	4.45%	7.10%	7.93%	4.87%	7.07%	5.79%	5.87%	4.75%	6.11%	6.91%	6.32%	4.96%	5.64%	4.06%	6.27%	5.09%	6.81%	4.02%	5.17%	4.47%	3.34%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
