Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Глазуновская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №795	УИК №796					
		0.09%	0.28%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.24%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1204	130	89	93	78	19	26	40	40	61	21	67	48	34	95	27	28	53	56	104	95					
		13.29%	18.06%	10.96%	13.62%	16.49%	7.25%	13.27%	10.00%	11.24%	14.91%	5.19%	15.65%	10.11%	11.26%	23.69%	9.06%	13.21%	9.09%	18.24%	15.93%	13.89%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	40	4	4	0	6	0	0	6	6	2	1	2	1	2	0	1	0	1	0	1	3					
		0.44%	0.56%	0.49%	0.00%	1.27%	0.00%	0.00%	1.50%	1.69%	0.49%	0.25%	0.47%	0.21%	0.66%	0.00%	0.34%	0.00%	0.17%	0.00%	0.15%	0.44%					
23	6.Политическая партия «Партия социальной справедливости»	13	1	1	0	1	0	0	1	0	1	0	0	2	0	0	1	0	0	0	2	3					
		0.14%	0.14%	0.12%	0.00%	0.21%	0.00%	0.00%	0.25%	0.00%	0.24%	0.00%	0.00%	0.42%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.31%	0.44%					
24	7.Политическая партия «Либерально-демократическая партия России»	714	64	74	67	45	9	11	35	36	19	28	35	31	25	35	19	11	14	13	71	72					
		7.88%	8.89%	9.11%	9.81%	9.51%	3.44%	5.61%	8.75%	10.11%	4.65%	6.91%	8.18%	6.53%	8.28%	8.73%	6.38%	5.19%	2.40%	4.23%	10.87%	10.53%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	817	86	87	76	58	28	12	25	19	25	44	31	35	50	8	20	13	23	21	67	89					
		9.02%	11.94%	10.71%	11.13%	12.26%	10.69%	6.12%	6.25%	5.34%	6.11%	10.86%	7.24%	7.37%	16.56%	1.99%	6.71%	6.13%	3.95%	6.84%	10.26%	13.01%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	66	8	5	6	1	0	1	4	1	3	1	5	6	5	0	3	0	2	2	6	7					
		0.73%	1.11%	0.62%	0.88%	0.21%	0.00%	0.51%	1.00%	0.28%	0.73%	0.25%	1.17%	1.26%	1.66%	0.00%	1.01%	0.00%	0.34%	0.65%	0.92%	1.02%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5887	401	500	425	271	201	141	269	241	279	297	279	337	181	249	221	153	470	208	372	392					
		64.99%	55.69%	61.58%	62.23%	57.29%	76.72%	71.94%	67.25%	67.70%	68.22%	73.33%	65.19%	70.95%	59.93%	62.09%	74.16%	72.17%	80.62%	67.75%	56.97%	57.31%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	23	3	6	0	2	0	0	1	0	0	2	0	0	1	0	0	1	0	0	5	2					
		0.25%	0.42%	0.74%	0.00%	0.42%	0.00%	0.00%	0.25%	0.00%	0.00%	0.49%	0.00%	0.00%	0.33%	0.00%	0.00%	0.47%	0.00%	0.00%	0.77%	0.29%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
