Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Глазуновская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №795	УИК №796					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	792	67	60	62	15	21	23	44	20	10	55	44	43	42	51	11	14	35	41	68	66					
		9.18%	9.14%	8.73%	9.87%	3.84%	7.78%	9.47%	13.66%	5.26%	2.24%	14.10%	13.10%	11.78%	15.44%	11.86%	4.06%	6.76%	6.53%	12.50%	11.79%	8.06%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	65	5	6	3	2	1	0	2	1	10	2	2	2	1	2	0	1	0	10	8	7					
		0.75%	0.68%	0.87%	0.48%	0.51%	0.37%	0.00%	0.62%	0.26%	2.24%	0.51%	0.60%	0.55%	0.37%	0.47%	0.00%	0.48%	0.00%	3.05%	1.39%	0.85%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1713	224	146	144	70	50	45	61	60	27	53	82	70	73	106	38	45	95	69	110	145					
		19.85%	30.56%	21.25%	22.93%	17.90%	18.52%	18.52%	18.94%	15.79%	6.05%	13.59%	24.40%	19.18%	26.84%	24.65%	14.02%	21.74%	17.72%	21.04%	19.06%	17.70%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	89	8	12	6	2	0	0	1	3	4	8	3	7	4	1	5	2	1	5	9	8					
		1.03%	1.09%	1.75%	0.96%	0.51%	0.00%	0.00%	0.31%	0.79%	0.90%	2.05%	0.89%	1.92%	1.47%	0.23%	1.85%	0.97%	0.19%	1.52%	1.56%	0.98%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4815	299	291	340	260	179	161	165	241	342	231	169	186	132	225	184	124	339	145	283	519					
		55.79%	40.79%	42.36%	54.14%	66.50%	66.30%	66.26%	51.24%	63.42%	76.68%	59.23%	50.30%	50.96%	48.53%	52.33%	67.90%	59.90%	63.25%	44.21%	49.05%	63.37%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	53	5	8	5	0	0	0	3	0	6	0	2	4	2	6	1	0	4	0	6	1					
		0.61%	0.68%	1.16%	0.80%	0.00%	0.00%	0.00%	0.93%	0.00%	1.35%	0.00%	0.60%	1.10%	0.74%	1.40%	0.37%	0.00%	0.75%	0.00%	1.04%	0.12%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
