Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Район Чертаново Северное																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931	УИК №1932	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942					
		0.16%	0.23%	0.35%	0.07%	0.43%	0.06%	0.14%	0.24%	0.17%	0.23%	0.25%	0.0%	0.33%	0.07%	0.0%	0.17%	0.0%	0.07%	0.29%	0.27%	0.16%	0.24%	0.08%	0.09%	0.13%	0.06%	0.06%	0.06%	0.17%					
32	"15. ""Партия СЛОН"""	73	3	5	0	3	0	7	5	3	2	7	1	2	4	2	3	3	2	1	1	4	2	3	1	2	0	0	3	4					
		0.18%	0.17%	0.29%	0.0%	0.18%	0.0%	0.52%	0.41%	0.17%	0.15%	0.60%	0.09%	0.13%	0.29%	0.16%	0.17%	0.21%	0.15%	0.07%	0.09%	0.32%	0.16%	0.24%	0.09%	0.13%	0.0%	0.0%	0.20%	0.23%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6398	257	249	239	315	183	208	187	276	202	172	158	224	201	195	224	244	220	180	154	182	164	240	163	263	323	335	291	349					
		16.32%	15.01%	14.89%	17.14%	19.79%	12.31%	15.52%	15.35%	15.79%	15.65%	14.85%	14.46%	14.87%	14.95%	16.18%	13.34%	17.20%	16.93%	13.49%	13.93%	14.95%	13.21%	19.85%	15.06%	17.66%	20.18%	20.91%	19.83%	20.60%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	1	1	2	1	0	0	3	0	3	2	2	3	1	3	2	1	2	1	2	1	0	1	1	2	0	0	1	4					
		0.10%	0.05%	0.05%	0.14%	0.06%	0.0%	0.0%	0.24%	0.0%	0.23%	0.17%	0.18%	0.19%	0.07%	0.24%	0.11%	0.07%	0.15%	0.07%	0.18%	0.08%	0.0%	0.08%	0.09%	0.13%	0.0%	0.0%	0.06%	0.23%					
35	"18. ""ЛДПР"""	2257	90	122	74	81	109	81	58	131	68	84	88	94	106	83	61	69	88	65	73	75	90	45	62	85	66	67	71	71					
		5.75%	5.25%	7.29%	5.30%	5.09%	7.33%	6.04%	4.76%	7.49%	5.27%	7.25%	8.05%	6.24%	7.88%	6.88%	3.63%	4.86%	6.77%	4.87%	6.60%	6.16%	7.25%	3.72%	5.73%	5.70%	4.12%	4.18%	4.83%	4.19%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	334	17	18	16	7	19	12	5	26	8	12	8	11	20	13	12	15	9	12	6	12	8	8	12	17	10	6	7	8					
		0.85%	0.99%	1.07%	1.14%	0.43%	1.27%	0.89%	0.41%	1.48%	0.62%	1.03%	0.73%	0.73%	1.48%	1.07%	0.71%	1.05%	0.69%	0.89%	0.54%	0.98%	0.64%	0.66%	1.10%	1.14%	0.62%	0.37%	0.47%	0.47%					
37	"20. ""Политическая партия ""Единая Россия"""	13245	462	547	483	500	603	417	376	645	424	411	397	522	472	388	729	425	448	525	467	482	465	423	408	453	397	477	386	513					
		33.79%	26.98%	32.71%	34.64%	31.42%	40.57%	31.11%	30.87%	36.92%	32.86%	35.49%	36.35%	34.66%	35.11%	32.19%	43.44%	29.97%	34.48%	39.35%	42.26%	39.60%	37.46%	34.98%	37.70%	30.42%	24.81%	29.77%	26.31%	30.28%					
38	"21. ""Российская Конституционно-демократическая партия"""	42	3	1	1	0	1	2	3	2	1	4	3	1	0	0	1	2	2	2	1	3	2	1	1	0	1	3	0	1					
		0.10%	0.17%	0.05%	0.07%	0.0%	0.06%	0.14%	0.24%	0.11%	0.07%	0.34%	0.27%	0.06%	0.0%	0.0%	0.05%	0.14%	0.15%	0.14%	0.09%	0.24%	0.16%	0.08%	0.09%	0.0%	0.06%	0.18%	0.0%	0.05%					
39	"22. ""Развитие предпринимательства"""	107	5	1	3	5	5	2	1	4	6	2	2	5	3	6	6	11	6	5	3	6	0	2	1	1	4	3	5	4					
		0.27%	0.29%	0.05%	0.21%	0.31%	0.33%	0.14%	0.08%	0.22%	0.46%	0.17%	0.18%	0.33%	0.22%	0.49%	0.35%	0.77%	0.46%	0.37%	0.27%	0.49%	0.0%	0.16%	0.09%	0.06%	0.25%	0.18%	0.34%	0.23%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3070	100	132	127	141	83	101	77	136	90	74	69	81	101	87	94	106	67	117	70	71	81	88	80	150	232	156	183	176					
		7.83%	5.84%	7.89%	9.11%	8.86%	5.58%	7.53%	6.32%	7.78%	6.97%	6.39%	6.31%	5.37%	7.51%	7.21%	5.60%	7.47%	5.15%	8.77%	6.33%	5.83%	6.52%	7.27%	7.39%	10.07%	14.5%	9.73%	12.47%	10.38%					
																																			
41	Против всех	2417	111	84	81	79	84	101	107	129	96	69	55	97	83	91	92	79	75	83	59	75	84	58	64	95	101	94	103	88					
		6.16%	6.48%	5.02%	5.81%	4.96%	5.65%	7.53%	8.78%	7.38%	7.44%	5.95%	5.03%	6.44%	6.17%	7.55%	5.48%	5.57%	5.77%	6.22%	5.33%	6.16%	6.76%	4.79%	5.91%	6.38%	6.31%	5.86%	7.02%	5.19%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
