Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Выселковская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1412	30	8	20	5	5	145	50	70	70	20	25	10	38	35	40	14	36	50	47	8	7	60	72	12	30	30	30	15	20	25	5	20	0	45	140	30	45	35	15	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1398	30	8	20	5	5	145	50	70	70	20	25	10	38	24	40	14	36	50	47	8	7	60	70	12	29	30	30	15	20	25	5	20	0	45	140	30	45	35	15	50					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	483	9	8	7	4	5	6	15	9	8	50	7	7	31	18	47	20	31	24	12	3	8	30	13	9	5	6	5	6	8	2	5	6	3	6	11	5	12	9	7	6					
14	Число погашенных неиспользованных открепительных удостоверений	14	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	37	3	1	1	0	0	0	1	1	0	1	2	0	1	1	3	2	1	5	1	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	1	1	1	3	0	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3271	97	43	25	43	35	101	152	141	46	149	10	25	141	124	195	69	132	182	91	47	39	149	123	26	19	25	46	76	125	80	10	48	12	23	129	81	125	109	71	107					
		9.03%	8.57%	9.77%	5.85%	9.47%	8.73%	8.02%	13.09%	9.27%	14.84%	14.62%	1.16%	10.59%	10.57%	8.78%	10.63%	9.49%	12.31%	8.97%	4.30%	8.56%	11.85%	7.87%	9.39%	10.20%	6.31%	3.68%	5.46%	11.86%	12.51%	10.31%	7.35%	6.20%	5.38%	5.97%	8.37%	8.94%	10.74%	9.43%	11.02%	10.87%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5017	180	69	81	50	76	172	213	342	49	220	28	42	156	170	117	105	140	283	207	62	48	237	135	29	14	92	119	116	133	120	15	99	8	67	193	153	176	191	118	192					
		13.84%	15.90%	15.68%	18.97%	11.01%	18.95%	13.65%	18.35%	22.49%	15.81%	21.59%	3.24%	17.80%	11.69%	12.03%	6.38%	14.44%	13.06%	13.94%	9.79%	11.29%	14.59%	12.51%	10.31%	11.37%	4.65%	13.55%	14.13%	18.10%	13.31%	15.46%	11.03%	12.79%	3.59%	17.40%	12.52%	16.89%	15.12%	16.52%	18.32%	19.51%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	331	14	4	6	5	4	12	16	15	2	6	6	1	11	12	4	6	12	26	21	6	1	10	11	2	1	5	11	6	9	16	2	4	0	8	9	8	12	5	9	13					
		0.91%	1.24%	0.91%	1.41%	1.10%	0.99%	0.95%	1.38%	0.99%	0.65%	0.59%	0.69%	0.42%	0.82%	0.85%	0.22%	0.83%	1.12%	1.28%	0.99%	1.09%	0.30%	0.53%	0.84%	0.78%	0.33%	0.74%	1.31%	0.94%	0.90%	2.06%	1.47%	0.52%	0.00%	2.08%	0.58%	0.88%	1.03%	0.43%	1.40%	1.32%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6609	217	97	85	68	60	224	235	218	48	155	103	34	300	259	336	184	256	422	303	79	59	373	156	29	37	149	99	170	189	157	14	97	23	34	270	260	302	240	85	183					
		18.24%	19.17%	22.05%	19.91%	14.98%	14.96%	17.78%	20.24%	14.33%	15.48%	15.21%	11.91%	14.41%	22.49%	18.33%	18.31%	25.31%	23.88%	20.79%	14.33%	14.39%	17.93%	19.69%	11.91%	11.37%	12.29%	21.94%	11.76%	26.52%	18.92%	20.23%	10.29%	12.53%	10.31%	8.83%	17.52%	28.70%	25.95%	20.76%	13.20%	18.60%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	360	14	6	7	4	1	15	19	14	2	12	7	1	22	11	9	13	15	20	18	5	1	27	20	1	1	2	5	9	13	4	0	9	6	3	5	9	13	4	7	6					
		0.99%	1.24%	1.36%	1.64%	0.88%	0.25%	1.19%	1.64%	0.92%	0.65%	1.18%	0.81%	0.42%	1.65%	0.78%	0.49%	1.79%	1.40%	0.99%	0.85%	0.91%	0.30%	1.43%	1.53%	0.39%	0.33%	0.29%	0.59%	1.40%	1.30%	0.52%	0.00%	1.16%	2.69%	0.78%	0.32%	0.99%	1.12%	0.35%	1.09%	0.61%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	19767	598	204	211	279	218	716	501	743	157	444	700	126	661	805	1137	337	485	1062	1314	333	176	1050	842	162	227	394	543	245	520	378	92	513	174	245	911	374	499	585	339	467					
		54.54%	52.83%	46.36%	49.41%	61.45%	54.36%	56.83%	43.15%	48.85%	50.65%	43.57%	80.92%	53.39%	49.55%	56.97%	61.96%	46.35%	45.24%	52.32%	62.13%	60.66%	53.50%	55.44%	64.27%	63.53%	75.42%	58.03%	64.49%	38.22%	52.05%	48.71%	67.65%	66.28%	78.03%	63.64%	59.12%	41.28%	42.87%	50.61%	52.64%	47.46%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	140	1	7	2	0	1	2	6	4	2	2	1	1	8	4	12	2	6	6	12	7	0	12	3	0	1	1	5	1	4	1	1	4	0	0	6	3	4	1	2	5					
		0.39%	0.09%	1.59%	0.47%	0.00%	0.25%	0.16%	0.52%	0.26%	0.65%	0.20%	0.12%	0.42%	0.60%	0.28%	0.65%	0.28%	0.56%	0.30%	0.57%	1.28%	0.00%	0.63%	0.23%	0.00%	0.33%	0.15%	0.59%	0.16%	0.40%	0.13%	0.74%	0.52%	0.00%	0.00%	0.39%	0.33%	0.34%	0.09%	0.31%	0.51%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
