Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Невельская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639					
		0.70%	0.94%	0.00%	1.26%	0.71%	0.55%	1.06%	1.01%	0.63%	0.39%	0.95%	0.64%	1.38%	0.00%	0.62%	0.38%	0.00%	0.95%	1.48%	1.52%	0.83%	0.00%	0.68%	0.00%	1.65%	0.54%	0.00%	0.81%	1.20%	0.17%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2710	153	156	140	140	161	170	195	138	146	201	89	31	102	26	49	36	53	60	47	54	88	67	28	22	31	23	13	118	152	21					
		24.79%	24.06%	31.90%	29.29%	24.96%	29.60%	30.14%	32.72%	21.56%	28.24%	31.75%	18.98%	10.73%	28.33%	16.15%	18.42%	21.56%	25.12%	22.14%	23.86%	22.50%	22.00%	22.71%	15.30%	18.18%	16.67%	20.00%	10.48%	23.51%	26.57%	14.38%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	371	22	14	20	22	28	27	31	15	22	29	11	2	11	2	6	5	7	4	8	4	7	9	6	3	5	3	4	9	27	8					
		3.39%	3.46%	2.86%	4.18%	3.92%	5.15%	4.79%	5.20%	2.34%	4.26%	4.58%	2.35%	0.69%	3.06%	1.24%	2.26%	2.99%	3.32%	1.48%	4.06%	1.67%	1.75%	3.05%	3.28%	2.48%	2.69%	2.61%	3.23%	1.79%	4.72%	5.48%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4176	213	146	135	166	165	175	179	239	151	165	245	169	124	80	130	65	95	118	80	113	200	135	64	54	92	52	57	270	215	84					
		38.20%	33.49%	29.86%	28.24%	29.59%	30.33%	31.03%	30.03%	37.34%	29.21%	26.07%	52.24%	58.48%	34.44%	49.69%	48.87%	38.92%	45.02%	43.54%	40.61%	47.08%	50.00%	45.76%	34.97%	44.63%	49.46%	45.22%	45.97%	53.78%	37.59%	57.53%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	46	2	2	4	4	3	3	3	3	2	3	1	1	1	0	1	0	1	2	1	0	4	0	0	0	0	2	1	1	1	0					
		0.42%	0.31%	0.41%	0.84%	0.71%	0.55%	0.53%	0.50%	0.47%	0.39%	0.47%	0.21%	0.35%	0.28%	0.00%	0.38%	0.00%	0.47%	0.74%	0.51%	0.00%	1.00%	0.00%	0.00%	0.00%	0.00%	1.74%	0.81%	0.20%	0.17%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
