Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																				
Дата голосования: 02.12.2007																																																				
																																																				
Наименование Избирательной комиссии:    Крутинская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	627	39	38	32	37	0	10	15	25	15	30	5	5	5	30	20	8	18	10	0	1	40	5	5	5	5	20	5	3	3	14	0	9	43	0	2	60	5	5	5	5	5	30	5	5	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	517	39	34	32	26	0	4	0	25	4	30	5	5	5	27	13	8	18	10	0	1	40	5	0	5	5	7	0	0	0	14	0	5	43	0	2	60	0	4	0	1	0	30	5	5	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	148	26	17	13	4	4	4	4	4	2	9	0	2	1	3	0	1	3	1	1	0	7	2	1	2	1	3	1	0	0	3	1	1	3	3	1	11	0	0	2	1	0	1	2	3	0					
14	Число погашенных неиспользованных открепительных удостоверений	110	0	4	0	11	0	6	15	0	11	0	0	0	0	3	7	0	0	0	0	0	0	0	5	0	0	13	5	3	3	0	0	4	0	0	0	0	5	1	5	4	5	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	23	1	1	0	2	0	0	0	1	0	10	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	1.Политическая партия «Аграрная партия России»	368	34	32	21	21	2	4	0	1	1	26	0	0	0	9	0	4	23	4	1	0	17	1	0	3	1	19	12	12	0	2	2	4	15	7	2	41	2	0	17	0	1	16	3	5	3					
		2.84%	2.61%	3.09%	1.88%	1.97%	2.30%	1.42%	0.00%	0.61%	0.84%	3.43%	0.00%	0.00%	0.00%	2.81%	0.00%	6.78%	3.50%	2.86%	1.75%	0.00%	2.68%	0.90%	0.00%	2.61%	1.32%	2.88%	8.96%	14.46%	0.00%	0.99%	4.44%	4.12%	2.54%	6.03%	2.17%	4.40%	3.64%	0.00%	12.06%	0.00%	1.37%	3.19%	2.88%	3.79%	8.11%					
19	2.Всероссийская политическая партия «Гражданская Сила»	49	9	6	4	2	0	0	0	0	0	3	0	1	0	1	0	0	0	0	1	0	6	0	0	1	0	3	3	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	1	0					
		0.38%	0.69%	0.58%	0.36%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.59%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	1.75%	0.00%	0.94%	0.00%	0.00%	0.87%	0.00%	0.46%	2.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%					
20	3.Политическая партия «Демократическая партия России»	26	1	5	1	2	1	3	0	1	0	2	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.20%	0.08%	0.48%	0.09%	0.19%	1.15%	1.06%	0.00%	0.61%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	8.33%	0.00%	0.00%	0.00%	0.87%	0.00%	0.30%	1.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1453	185	141	183	141	11	33	3	16	28	28	1	1	1	38	15	13	44	26	4	10	32	6	4	4	7	80	22	4	0	20	2	10	66	7	3	163	6	0	16	4	7	38	16	7	7					
		11.23%	14.18%	13.60%	16.38%	13.25%	12.64%	11.70%	3.23%	9.70%	23.53%	3.70%	0.83%	0.59%	0.92%	11.88%	12.61%	22.03%	6.70%	18.57%	7.02%	27.78%	5.04%	5.41%	6.06%	3.48%	9.21%	12.14%	16.42%	4.82%	0.00%	9.85%	4.44%	10.31%	11.17%	6.03%	3.26%	17.51%	10.91%	0.00%	11.35%	5.56%	9.59%	7.58%	15.38%	5.30%	18.92%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	65	16	20	4	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	5	0	0	1	0	0	0	0	0	0					
		0.50%	1.23%	1.93%	0.36%	1.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	2.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.54%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	48	2	3	30	6	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0					
		0.37%	0.15%	0.29%	2.69%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1023	117	135	96	102	8	17	3	23	2	32	0	5	5	22	1	3	45	12	2	3	48	5	0	4	2	78	14	2	2	20	6	18	28	11	6	76	1	1	16	3	2	33	6	8	0					
		7.91%	8.97%	13.02%	8.59%	9.59%	9.20%	6.03%	3.23%	13.94%	1.68%	4.23%	0.00%	2.96%	4.59%	6.88%	0.84%	5.08%	6.85%	8.57%	3.51%	8.33%	7.56%	4.50%	0.00%	3.48%	2.63%	11.84%	10.45%	2.41%	5.56%	9.85%	13.33%	18.56%	4.74%	9.48%	6.52%	8.16%	1.82%	4.55%	11.35%	4.17%	2.74%	6.59%	5.77%	6.06%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	327	59	28	0	36	0	4	0	12	0	18	0	0	1	9	0	2	12	1	1	0	15	2	0	2	1	32	3	2	0	7	0	6	13	5	0	32	1	1	3	0	0	12	4	3	0					
		2.53%	4.52%	2.70%	0.00%	3.38%	0.00%	1.42%	0.00%	7.27%	0.00%	2.38%	0.00%	0.00%	0.92%	2.81%	0.00%	3.39%	1.83%	0.71%	1.75%	0.00%	2.36%	1.80%	0.00%	1.74%	1.32%	4.86%	2.24%	2.41%	0.00%	3.45%	0.00%	6.19%	2.20%	4.31%	0.00%	3.44%	1.82%	4.55%	2.13%	0.00%	0.00%	2.40%	3.85%	2.27%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	58	9	5	4	9	1	0	0	1	0	3	0	0	0	2	1	0	3	0	1	0	2	0	0	1	0	2	0	0	1	0	0	0	0	1	0	2	0	1	1	0	0	3	0	4	1					
		0.45%	0.69%	0.48%	0.36%	0.85%	1.15%	0.00%	0.00%	0.61%	0.00%	0.40%	0.00%	0.00%	0.00%	0.63%	0.84%	0.00%	0.46%	0.00%	1.75%	0.00%	0.31%	0.00%	0.00%	0.87%	0.00%	0.30%	0.00%	0.00%	2.78%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%	0.21%	0.00%	4.55%	0.71%	0.00%	0.00%	0.60%	0.00%	3.03%	2.70%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9311	853	645	753	705	63	219	87	110	88	637	119	162	102	232	101	35	523	94	46	19	488	97	62	99	65	431	75	63	33	148	35	58	454	83	81	580	45	19	87	65	63	386	75	100	26					
		71.96%	65.36%	62.20%	67.41%	66.26%	72.41%	77.66%	93.55%	66.67%	73.95%	84.15%	99.17%	95.86%	93.58%	72.50%	84.87%	59.32%	79.60%	67.14%	80.70%	52.78%	76.85%	87.39%	93.94%	86.09%	85.53%	65.40%	55.97%	75.90%	91.67%	72.91%	77.78%	59.79%	76.82%	71.55%	88.04%	62.30%	81.82%	86.36%	61.70%	90.28%	86.30%	77.05%	72.12%	75.76%	70.27%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	33	6	2	5	4	0	0	0	1	0	1	0	0	0	2	0	0	1	0	0	0	4	0	0	0	0	0	1	0	0	1	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0					
		0.26%	0.46%	0.19%	0.45%	0.38%	0.00%	0.00%	0.00%	0.61%	0.00%	0.13%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	0.49%	0.00%	1.03%	0.34%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
