Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
Наименование Избирательной комиссии:    Крутинская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	586	30	30	15	30	30	30	20	0	5	7	16	13	34	3	5	3	20	5	5	25	5	5	30	5	5	5	5	30	3	2	20	5	30	10	5	30	5	5	5	40	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	450	24	26	10	23	17	24	5	0	2	7	16	8	34	2	5	0	16	5	0	25	3	1	30	5	5	5	5	25	0	0	15	3	27	2	5	20	0	0	0	40	5	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	111	12	4	4	7	10	6	7	6	2	1	1	1	1	1	1	1	4	0	0	3	2	0	7	1	1	1	1	2	3	0	6	0	3	0	1	6	1	0	0	2	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	136	6	4	5	7	13	6	15	0	3	0	0	5	0	1	0	3	4	0	5	0	2	4	0	0	0	0	0	5	3	2	5	2	3	8	0	10	5	5	5	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	0	1	0	1	1	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	909	73	71	33	39	61	79	24	6	24	3	14	10	64	6	4	0	23	9	6	50	5	3	50	4	3	5	3	41	11	4	7	4	36	12	1	68	7	0	1	27	2	16					
		8.08%	10.63%	10.46%	8.29%	5.84%	10.30%	10.51%	9.27%	9.09%	12.97%	3.19%	9.52%	12.20%	9.47%	6.12%	2.67%	0.00%	9.06%	8.57%	10.53%	8.38%	4.10%	5.26%	8.43%	3.60%	6.00%	4.27%	4.11%	7.16%	11.46%	6.56%	3.45%	4.60%	7.69%	11.54%	1.35%	7.56%	4.55%	0.00%	1.37%	6.47%	2.41%	11.51%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1426	91	86	66	116	102	124	31	7	24	5	35	3	62	3	7	9	21	8	7	73	13	8	85	14	5	5	5	66	7	6	15	11	50	16	8	108	25	1	9	69	8	12					
		12.67%	13.25%	12.67%	16.58%	17.37%	17.23%	16.49%	11.97%	10.61%	12.97%	5.32%	23.81%	3.66%	9.17%	3.06%	4.67%	10.59%	8.27%	7.62%	12.28%	12.23%	10.66%	14.04%	14.33%	12.61%	10.00%	4.27%	6.85%	11.52%	7.29%	9.84%	7.39%	12.64%	10.68%	15.38%	10.81%	12.01%	16.23%	1.49%	12.33%	16.55%	9.64%	8.63%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	75	3	2	5	4	7	4	2	2	5	0	4	0	6	0	0	0	0	0	0	3	0	1	7	0	0	0	0	4	1	1	2	1	2	0	1	6	2	0	0	0	0	0					
		0.67%	0.44%	0.29%	1.26%	0.60%	1.18%	0.53%	0.77%	3.03%	2.70%	0.00%	2.72%	0.00%	0.89%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	1.75%	1.18%	0.00%	0.00%	0.00%	0.00%	0.70%	1.04%	1.64%	0.99%	1.15%	0.43%	0.00%	1.35%	0.67%	1.30%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2394	220	177	101	191	171	220	70	10	33	3	30	33	98	2	1	2	51	28	19	67	35	7	59	8	4	8	11	135	18	6	43	28	92	10	8	232	25	7	14	66	35	16					
		21.28%	32.02%	26.07%	25.38%	28.59%	28.89%	29.26%	27.03%	15.15%	17.84%	3.19%	20.41%	40.24%	14.50%	2.04%	0.67%	2.35%	20.08%	26.67%	33.33%	11.22%	28.69%	12.28%	9.95%	7.21%	8.00%	6.84%	15.07%	23.56%	18.75%	9.84%	21.18%	32.18%	19.66%	9.62%	10.81%	25.81%	16.23%	10.45%	19.18%	15.83%	42.17%	11.51%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	106	6	11	5	11	3	16	4	0	4	0	4	0	7	0	1	1	3	0	1	4	0	1	4	1	0	1	0	4	1	0	1	0	1	0	0	9	0	0	1	0	0	1					
		0.94%	0.87%	1.62%	1.26%	1.65%	0.51%	2.13%	1.54%	0.00%	2.16%	0.00%	2.72%	0.00%	1.04%	0.00%	0.67%	1.18%	1.18%	0.00%	1.75%	0.67%	0.00%	1.75%	0.67%	0.90%	0.00%	0.85%	0.00%	0.70%	1.04%	0.00%	0.49%	0.00%	0.21%	0.00%	0.00%	1.00%	0.00%	0.00%	1.37%	0.00%	0.00%	0.72%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6062	274	323	176	292	233	295	120	41	86	82	58	36	432	86	137	71	145	58	22	362	68	36	379	82	38	97	54	311	51	42	135	43	250	64	56	463	90	59	47	244	34	90					
		53.87%	39.88%	47.57%	44.22%	43.71%	39.36%	39.23%	46.33%	62.12%	46.49%	87.23%	39.46%	43.90%	63.91%	87.76%	91.33%	83.53%	57.09%	55.24%	38.60%	60.64%	55.74%	63.16%	63.91%	73.87%	76.00%	82.91%	73.97%	54.28%	53.13%	68.85%	66.50%	49.43%	53.42%	61.54%	75.68%	51.50%	58.44%	88.06%	64.38%	58.51%	40.96%	64.75%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	52	3	1	1	1	2	6	1	0	5	1	0	0	2	1	0	1	3	0	1	1	0	1	1	0	0	1	0	5	1	2	0	0	1	0	0	1	1	0	1	2	4	1					
		0.46%	0.44%	0.15%	0.25%	0.15%	0.34%	0.80%	0.39%	0.00%	2.70%	1.06%	0.00%	0.00%	0.30%	1.02%	0.00%	1.18%	1.18%	0.00%	1.75%	0.17%	0.00%	1.75%	0.17%	0.00%	0.00%	0.85%	0.00%	0.87%	1.04%	3.28%	0.00%	0.00%	0.21%	0.00%	0.00%	0.11%	0.65%	0.00%	1.37%	0.48%	4.82%	0.72%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
