Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																											
Дата голосования: 07.12.2003 0:00:00																																																											
																																																											
"Наименование Избирательной комиссии:    Хабаровск, Железнодорожная"																																																											
																																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																											
																																																											
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52					
31	"14. ""Великая Россия - Евразийский Союз"""	79	3	2	6	3	1	2	2	2	0	1	0	3	8	1	0	3	3	1	0	3	0	1	0	2	0	0	2	2	1	3	1	0	1	2	2	1	1	0	3	2	2	1	3	1	3	0	0	0	0	1	0	0					
		0.16%	0.29%	0.26%	0.38%	0.25%	0.1%	0.84%	0.19%	0.14%	0.0%	0.08%	0.0%	0.23%	0.91%	0.13%	0.0%	0.24%	0.28%	0.16%	0.0%	0.34%	0.0%	0.26%	0.0%	0.21%	0.0%	0.0%	0.19%	0.16%	0.09%	0.30%	0.15%	0.0%	0.12%	0.22%	0.30%	0.08%	0.11%	0.0%	0.15%	0.16%	0.17%	0.08%	0.23%	0.08%	0.25%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	186	1	3	9	5	4	0	1	1	4	4	4	2	10	0	8	3	3	0	1	1	2	2	0	3	2	8	6	11	7	1	1	3	2	1	3	4	2	0	10	6	10	2	5	1	0	7	4	1	1	12	0	5					
		0.38%	0.09%	0.39%	0.57%	0.41%	0.4%	0.0%	0.09%	0.07%	0.39%	0.32%	0.38%	0.15%	1.14%	0.0%	0.74%	0.24%	0.28%	0.0%	0.08%	0.11%	0.17%	0.52%	0.0%	0.32%	0.20%	0.80%	0.58%	0.92%	0.66%	0.10%	0.15%	0.34%	0.25%	0.11%	0.45%	0.35%	0.23%	0.0%	0.52%	0.5%	0.88%	0.17%	0.39%	0.08%	0.0%	0.88%	0.71%	0.14%	0.42%	1.75%	0.0%	0.62%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3991	52	61	75	70	41	6	53	122	111	124	95	100	33	57	67	113	74	52	79	78	115	15	63	81	84	101	111	143	87	53	43	92	76	82	87	118	99	6	96	118	102	94	139	125	94	44	44	61	15	45	38	57					
		8.17%	5.16%	7.96%	4.78%	5.87%	4.1%	2.52%	5.09%	9.11%	11.08%	10.11%	9.11%	7.87%	3.78%	7.94%	6.26%	9.30%	7.14%	8.72%	6.92%	8.89%	10.08%	3.95%	7.15%	8.80%	8.46%	10.16%	10.76%	12.02%	8.24%	5.42%	6.79%	10.56%	9.54%	9.03%	13.26%	10.40%	11.51%	24.0%	5.04%	9.83%	9.03%	8.43%	10.92%	11.16%	8.06%	5.54%	7.91%	8.66%	6.38%	6.58%	7.72%	7.16%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	80	1	1	8	2	0	0	0	1	1	1	1	0	6	4	1	0	7	0	1	1	1	2	1	0	1	2	4	1	2	2	1	2	1	3	1	0	1	0	6	0	1	2	0	1	0	0	2	1	1	2	2	1					
		0.16%	0.09%	0.13%	0.51%	0.16%	0.0%	0.0%	0.0%	0.07%	0.09%	0.08%	0.09%	0.0%	0.68%	0.55%	0.09%	0.0%	0.67%	0.0%	0.08%	0.11%	0.08%	0.52%	0.11%	0.0%	0.10%	0.20%	0.38%	0.08%	0.18%	0.20%	0.15%	0.22%	0.12%	0.33%	0.15%	0.0%	0.11%	0.0%	0.31%	0.0%	0.08%	0.17%	0.0%	0.08%	0.0%	0.0%	0.35%	0.14%	0.42%	0.29%	0.40%	0.12%					
35	"18. ""ЛДПР"""	7880	169	138	371	239	222	27	203	239	173	201	173	209	187	148	185	195	154	113	228	159	122	20	121	149	130	145	159	176	178	172	93	115	106	146	90	162	115	6	317	226	174	181	129	139	131	76	106	123	34	93	92	121					
		16.14%	16.78%	18.01%	23.67%	20.06%	22.2%	11.34%	19.51%	17.84%	17.28%	16.39%	16.60%	16.45%	21.42%	20.64%	17.28%	16.04%	14.86%	18.95%	20.0%	18.12%	10.70%	5.27%	13.73%	16.19%	13.10%	14.58%	15.42%	14.80%	16.87%	17.60%	14.69%	13.20%	13.31%	16.07%	13.71%	14.28%	13.37%	24.0%	16.64%	18.83%	15.41%	16.23%	10.14%	12.41%	11.24%	9.58%	19.06%	17.47%	14.46%	13.61%	18.69%	15.22%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	699	19	13	19	22	10	1	9	24	12	2	9	21	15	9	14	23	19	11	18	14	14	6	10	13	10	11	17	10	19	24	10	16	12	12	17	14	7	0	13	18	23	20	15	19	25	16	8	6	2	11	9	8					
		1.43%	1.88%	1.69%	1.21%	1.84%	1.0%	0.42%	0.86%	1.79%	1.19%	0.16%	0.86%	1.65%	1.71%	1.25%	1.30%	1.89%	1.83%	1.84%	1.57%	1.59%	1.22%	1.58%	1.13%	1.41%	1.00%	1.10%	1.64%	0.84%	1.80%	2.45%	1.57%	1.83%	1.50%	1.32%	2.59%	1.23%	0.81%	0.0%	0.68%	1.5%	2.03%	1.79%	1.17%	1.69%	2.14%	2.01%	1.43%	0.85%	0.85%	1.61%	1.82%	1.00%					
37	"20. ""Политическая партия ""Единая Россия"""	15936	389	248	395	433	362	107	394	460	343	454	362	441	208	230	308	358	327	164	323	277	434	109	339	279	312	322	297	378	333	336	198	268	248	268	177	388	304	7	757	384	346	315	390	341	386	378	135	223	73	222	164	242					
		32.64%	38.62%	32.37%	25.20%	36.35%	36.2%	44.95%	37.88%	34.35%	34.26%	37.03%	34.74%	34.72%	23.82%	32.07%	28.78%	29.46%	31.56%	27.51%	28.33%	31.58%	38.07%	28.75%	38.47%	30.32%	31.45%	32.39%	28.80%	31.79%	31.56%	34.39%	31.27%	30.76%	31.15%	29.51%	26.98%	34.21%	35.34%	28.0%	39.75%	32.0%	30.64%	28.25%	30.66%	30.44%	33.13%	47.66%	24.28%	31.67%	31.06%	32.50%	33.33%	30.44%					
38	"21. ""Российская Конституционно-демократическая партия"""	73	2	2	2	0	1	0	3	2	2	3	1	1	4	1	2	4	1	3	1	4	0	4	1	0	0	1	4	0	1	0	0	0	1	1	0	1	1	0	6	0	0	0	2	2	1	0	3	1	2	2	0	0					
		0.14%	0.19%	0.26%	0.12%	0.0%	0.1%	0.0%	0.28%	0.14%	0.19%	0.24%	0.09%	0.07%	0.45%	0.13%	0.18%	0.32%	0.09%	0.50%	0.08%	0.45%	0.0%	1.05%	0.11%	0.0%	0.0%	0.10%	0.38%	0.0%	0.09%	0.0%	0.0%	0.0%	0.12%	0.11%	0.0%	0.08%	0.11%	0.0%	0.31%	0.0%	0.0%	0.0%	0.15%	0.17%	0.08%	0.0%	0.53%	0.14%	0.85%	0.29%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	158	4	3	3	6	2	1	3	12	5	2	1	5	3	1	7	2	2	0	5	1	3	4	4	4	7	6	6	0	3	3	1	0	2	2	1	6	2	0	6	4	0	4	5	0	7	3	4	3	0	0	0	0					
		0.32%	0.39%	0.39%	0.19%	0.50%	0.2%	0.42%	0.28%	0.89%	0.49%	0.16%	0.09%	0.39%	0.34%	0.13%	0.65%	0.16%	0.19%	0.0%	0.43%	0.11%	0.26%	1.05%	0.45%	0.43%	0.70%	0.60%	0.58%	0.0%	0.28%	0.30%	0.15%	0.0%	0.25%	0.22%	0.15%	0.52%	0.23%	0.0%	0.31%	0.33%	0.0%	0.35%	0.39%	0.0%	0.60%	0.37%	0.71%	0.42%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5214	117	61	134	111	104	21	92	138	101	136	123	150	57	71	115	169	160	90	161	86	122	117	90	101	150	103	127	94	76	106	78	81	84	92	68	87	79	2	128	127	107	114	169	126	165	38	38	70	41	79	41	117					
		10.68%	11.61%	7.96%	8.55%	9.31%	10.4%	8.82%	8.84%	10.30%	10.08%	11.09%	11.80%	11.81%	6.52%	9.90%	10.74%	13.90%	15.44%	15.10%	14.12%	9.80%	10.70%	30.87%	10.21%	10.97%	15.12%	10.36%	12.31%	7.90%	7.20%	10.84%	12.32%	9.29%	10.55%	10.13%	10.36%	7.67%	9.18%	8.0%	6.72%	10.58%	9.47%	10.22%	13.28%	11.24%	14.16%	4.79%	6.83%	9.94%	17.44%	11.56%	8.33%	14.71%					
																																																											
41	Против всех	2972	56	55	108	53	51	16	41	91	47	69	69	68	107	46	93	72	60	26	59	68	73	8	51	49	46	48	60	70	74	52	39	51	58	47	45	78	57	0	191	70	78	68	47	59	45	47	42	27	19	44	23	51					
		6.08%	5.56%	7.18%	6.89%	4.45%	5.1%	6.72%	3.94%	6.79%	4.69%	5.62%	6.62%	5.35%	12.25%	6.41%	8.69%	5.92%	5.79%	4.36%	5.17%	7.75%	6.40%	2.11%	5.78%	5.32%	4.63%	4.82%	5.81%	5.88%	7.01%	5.32%	6.16%	5.85%	7.28%	5.17%	6.85%	6.87%	6.62%	0.0%	10.03%	5.83%	6.90%	6.09%	3.69%	5.26%	3.86%	5.92%	7.55%	3.83%	8.08%	6.44%	4.67%	6.41%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
