Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Устюженская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №817	УИК №818	УИК №819	УИК №820	УИК №823	УИК №824	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852					
22	. Хакамада Ирина Муцуовна	188	14	14	4	26	24	20	13	1	2	5	0	4	0	3	2	1	4	7	2	5	5	1	3	2	6	0	1	4	2	5	5	3					
		1.82%	2.23%	2.60%	1.13%	2.78%	2.58%	2.70%	2.50%	1.72%	0.78%	1.26%	0.00%	3.64%	0.00%	1.01%	1.06%	0.74%	3.12%	1.05%	1.98%	1.71%	1.95%	1.59%	1.78%	1.26%	1.84%	0.00%	0.50%	0.90%	0.76%	1.35%	3.07%	0.98%					
23	. Харитонов Николай Михайлович	1237	90	61	48	119	123	148	61	6	30	30	8	5	16	32	14	5	9	81	14	39	31	4	21	24	22	8	24	33	27	38	30	36					
		11.99%	14.31%	11.32%	13.56%	12.71%	13.23%	19.95%	11.73%	10.34%	11.67%	7.54%	12.12%	4.55%	18.82%	10.74%	7.41%	3.68%	7.03%	12.13%	13.86%	13.31%	12.11%	6.35%	12.43%	15.09%	6.75%	5.00%	12.06%	7.40%	10.23%	10.27%	18.40%	11.80%					
																																							
24	Против всех	178	13	16	4	31	30	13	9	0	6	6	0	2	0	3	2	1	0	12	2	7	1	1	1	0	1	1	1	4	1	6	0	4					
		1.73%	2.07%	2.97%	1.13%	3.31%	3.23%	1.75%	1.73%	0.00%	2.33%	1.51%	0.00%	1.82%	0.00%	1.01%	1.06%	0.74%	0.00%	1.80%	1.98%	2.39%	0.39%	1.59%	0.59%	0.00%	0.31%	0.62%	0.50%	0.90%	0.38%	1.62%	0.00%	1.31%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
