Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    район Чертаново Центральное																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951	УИК №1952	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1958	УИК №1959	УИК №1960	УИК №1961	УИК №1962	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №3158					
23	. Харитонов Николай Михайлович	2788	86	87	70	102	122	86	127	94	124	109	82	54	92	93	98	104	95	125	110	114	79	94	102	60	92	92	101	97	94	3					
		7.11%	6.56%	8.10%	6.62%	8.53%	8.11%	6.45%	8.28%	7.01%	9.06%	7.73%	6.65%	4.09%	6.82%	6.20%	7.26%	6.99%	6.60%	8.08%	8.38%	8.62%	5.26%	7.91%	7.01%	6.20%	6.72%	6.15%	6.86%	6.79%	8.19%	1.69%					
																																					
24	Против всех	2295	69	79	77	65	91	90	43	66	85	52	75	77	87	82	75	75	75	74	84	99	89	87	83	69	76	80	84	120	77	10					
		5.86%	5.27%	7.36%	7.28%	5.43%	6.05%	6.75%	2.80%	4.92%	6.21%	3.69%	6.08%	5.84%	6.45%	5.47%	5.56%	5.04%	5.21%	4.78%	6.40%	7.48%	5.93%	7.32%	5.70%	7.14%	5.55%	5.35%	5.70%	8.40%	6.71%	5.65%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
