7	Число избирательных бюллетеней в переносных ящиках для голосования	1853	35	15	8	81	13	92	150	182	50	28	56	2	11	14	74	21	15	38	97	81	38	60	45	45	32	83	9	34	69	44	41	50	0	0	17	42	11	34	22	16	42	20	22	0	7	7	0					
8	Число бюллетеней в стационарных ящиках для голосования	17802	686	221	133	752	183	343	182	932	226	465	224	90	199	94	693	163	164	1426	1177	1076	274	956	494	673	280	448	76	552	629	177	144	215	555	117	156	477	65	205	305	166	479	193	128	180	150	134	145					
9	Число недействительных избирательных бюллетеней	312	9	1	1	10	3	2	3	28	4	21	10	0	1	0	15	1	0	19	7	10	1	54	34	7	0	3	2	6	0	0	2	8	0	1	0	20	1	1	5	2	17	0	1	2	0	0	0					
10	Число действительных избирательных бюллетеней	19343	712	235	140	823	193	433	329	1086	272	472	270	92	209	108	752	183	179	1445	1267	1147	311	962	505	711	312	528	83	580	698	221	183	257	555	116	173	499	75	238	322	180	504	213	149	178	157	141	145					
11	Число полученных открепительных  удостоверений	2332	111	30	12	70	11	65	50	220	55	40	30	12	53	19	53	35	13	135	160	170	25	110	91	50	45	60	16	97	80	13	8	17	15	5	15	100	20	24	39	19	53	20	15	27	13	10	1					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2329	111	30	12	70	11	65	50	220	55	38	30	12	53	19	53	35	13	135	160	170	25	110	91	50	45	60	15	97	80	13	8	17	15	5	15	100	20	24	39	19	53	20	15	27	13	10	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	423	23	7	4	14	3	5	5	21	2	12	24	3	5	5	11	5	3	58	13	29	11	20	4	12	5	7	2	5	10	3	1	8	7	1	1	18	3	8	8	4	7	7	1	9	3	1	5					
14	Число неиспользованных открепительных удостоверений	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	11	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																						
18	Богданов Андрей Владимирович	168	5	2	0	8	2	2	3	11	7	6	1	0	0	0	10	2	2	10	10	15	3	0	0	5	4	7	1	8	7	1	0	8	0	3	1	5	0	4	2	0	3	3	1	1	2	1	2					
		0.85%	0.69%	0.85%	0.00%	0.96%	1.02%	0.46%	0.90%	0.99%	2.54%	1.22%	0.36%	0.00%	0.00%	0.00%	1.30%	1.09%	1.12%	0.68%	0.78%	1.30%	0.96%	0.00%	0.00%	0.70%	1.28%	1.32%	1.18%	1.37%	1.00%	0.45%	0.00%	3.02%	0.00%	2.56%	0.58%	0.96%	0.00%	1.67%	0.61%	0.00%	0.58%	1.41%	0.67%	0.56%	1.27%	0.71%	1.38%					
19	Жириновский Владимир Вольфович	2480	127	41	28	124	28	58	54	126	64	64	54	17	13	13	94	28	31	148	131	133	40	21	59	104	46	47	7	71	80	42	19	27	52	6	39	66	17	39	35	35	61	42	5	47	30	37	30					
		12.62%	17.61%	17.37%	19.86%	14.89%	14.29%	13.33%	16.27%	11.31%	23.19%	12.98%	19.29%	18.48%	6.19%	12.04%	12.26%	15.22%	17.32%	10.11%	10.28%	11.50%	12.82%	2.07%	10.95%	14.48%	14.74%	8.85%	8.24%	12.12%	11.46%	19.00%	10.27%	10.19%	9.37%	5.13%	22.54%	12.72%	22.37%	16.32%	10.70%	19.23%	11.71%	19.72%	3.33%	26.11%	19.11%	26.24%	20.69%					
20	Зюганов Геннадий Андреевич	3116	125	30	14	177	27	55	40	207	45	138	52	16	26	25	110	23	40	296	190	285	57	44	60	78	32	109	21	105	104	33	15	40	56	11	18	67	22	46	81	16	64	14	20	22	28	21	11					
		15.85%	17.34%	12.71%	9.93%	21.25%	13.78%	12.64%	12.05%	18.58%	16.30%	27.99%	18.57%	17.39%	12.38%	23.15%	14.34%	12.50%	22.35%	20.22%	14.91%	24.63%	18.27%	4.33%	11.13%	10.86%	10.26%	20.53%	24.71%	17.92%	14.90%	14.93%	8.11%	15.09%	10.09%	9.40%	10.40%	12.91%	28.95%	19.25%	24.77%	8.79%	12.28%	6.57%	13.33%	12.22%	17.83%	14.89%	7.59%					
21	Медведев Дмитрий Анатольевич	13579	455	162	98	514	136	318	232	742	156	264	163	59	170	70	538	130	106	991	936	714	211	897	386	524	230	365	54	396	507	145	149	182	447	96	115	361	36	149	204	129	376	154	123	108	97	82	102					
		69.09%	63.11%	68.64%	69.50%	61.70%	69.39%	73.10%	69.88%	66.61%	56.52%	53.55%	58.21%	64.13%	80.95%	64.81%	70.14%	70.65%	59.22%	67.69%	73.47%	61.71%	67.63%	88.29%	71.61%	72.98%	73.72%	68.74%	63.53%	67.58%	72.64%	65.61%	80.54%	68.68%	80.54%	82.05%	66.47%	69.56%	47.37%	62.34%	62.39%	70.88%	72.17%	72.30%	82.00%	60.00%	61.78%	58.16%	70.34%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
