Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    Свободненская городская																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602					
12	Число выданных открепительных удостоверений	370	3	1	120	7	3	11	3	0	15	4	21	15	4	11	11	12	31	4	11	24	8	10	1	2	8	2	13	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	150	1	4	0	2	5	6	3	8	7	6	15	6	3	16	4	10	7	2	13	0	3	3	1	2	7	2	10	4					
14	Число неиспользованных открепительных удостоверений	125	2	4	0	3	7	0	6	10	0	5	4	5	6	0	9	8	4	6	9	6	2	0	9	8	2	8	0	2					
15	"Число открепительных удостоверений, выданных в ТИК"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																			
18	. Глазьев Сергей Юрьевич	1478	5	24	20	62	39	69	32	13	64	26	105	91	25	68	109	88	81	20	74	26	73	67	58	21	45	25	80	68					
		5.64%	2.50%	8.51%	1.11%	5.74%	5.08%	4.87%	4.41%	2.97%	6.36%	5.09%	7.56%	7.33%	4.96%	7.40%	8.16%	6.72%	6.74%	3.47%	6.78%	4.30%	6.85%	5.30%	7.04%	4.06%	5.15%	3.91%	5.51%	5.72%					
19	. Малышкин Олег Александрович	902	14	18	29	37	28	45	28	13	27	24	28	50	13	30	30	31	32	20	48	21	35	60	35	13	33	20	85	55					
		3.44%	7.00%	6.38%	1.62%	3.43%	3.65%	3.17%	3.86%	2.97%	2.68%	4.70%	2.02%	4.03%	2.58%	3.26%	2.25%	2.37%	2.66%	3.47%	4.40%	3.47%	3.28%	4.75%	4.25%	2.51%	3.78%	3.13%	5.86%	4.63%					
20	. Миронов Сергей Михайлович	254	1	0	5	7	9	16	8	8	8	6	11	22	7	15	11	14	9	6	12	14	9	18	8	8	6	3	8	5					
		0.97%	0.50%	0.00%	0.28%	0.65%	1.17%	1.13%	1.10%	1.83%	0.79%	1.17%	0.79%	1.77%	1.39%	1.63%	0.82%	1.07%	0.75%	1.04%	1.10%	2.31%	0.84%	1.43%	0.97%	1.55%	0.69%	0.47%	0.55%	0.42%					
21	. Путин Владимир Владимирович	16252	144	166	1473	720	508	907	463	301	596	321	738	676	329	540	752	748	689	433	657	399	645	709	507	315	539	445	842	690					
		62.00%	72.00%	58.87%	82.11%	66.67%	66.23%	63.96%	63.86%	68.88%	59.19%	62.82%	53.13%	54.47%	65.28%	58.76%	56.33%	57.14%	57.32%	75.04%	60.22%	65.95%	60.51%	56.14%	61.53%	60.93%	61.74%	69.64%	58.03%	58.08%					
22	. Хакамада Ирина Муцуовна	1293	2	7	45	41	32	71	36	21	54	26	88	72	17	53	76	59	90	18	67	32	69	61	36	27	35	28	70	60					
		4.93%	1.00%	2.48%	2.51%	3.80%	4.17%	5.01%	4.97%	4.81%	5.36%	5.09%	6.34%	5.80%	3.37%	5.77%	5.69%	4.51%	7.49%	3.12%	6.14%	5.29%	6.47%	4.83%	4.37%	5.22%	4.01%	4.38%	4.82%	5.05%					
23	. Харитонов Николай Михайлович	4870	31	48	168	168	135	255	139	66	211	86	348	265	75	166	292	287	221	58	168	91	193	304	152	114	185	94	301	249					
		18.58%	15.50%	17.02%	9.36%	15.56%	17.60%	17.98%	19.17%	15.10%	20.95%	16.83%	25.05%	21.35%	14.88%	18.06%	21.87%	21.93%	18.39%	10.05%	15.40%	15.04%	18.11%	24.07%	18.45%	22.05%	21.19%	14.71%	20.74%	20.96%					
																																			
24	Против всех	1025	3	19	49	36	16	46	15	14	47	22	63	57	38	44	60	74	70	16	64	20	37	38	24	13	26	18	51	45					
		3.91%	1.50%	6.74%	2.73%	3.33%	2.09%	3.24%	2.07%	3.20%	4.67%	4.31%	4.54%	4.59%	7.54%	4.79%	4.49%	5.65%	5.82%	2.77%	5.87%	3.31%	3.47%	3.01%	2.91%	2.51%	2.98%	2.82%	3.51%	3.79%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
