Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Спасская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №2583	УИК №2584	УИК №2585	УИК №2586	УИК №2587	УИК №2588	УИК №2589	УИК №2590	УИК №2591	УИК №2592	УИК №2593	УИК №2594	УИК №2595	УИК №2596	УИК №2597	УИК №2598	УИК №2599	УИК №2600	УИК №2601	УИК №2602	УИК №2603	УИК №2604	УИК №2605	УИК №2606	УИК №2607	УИК №2608	УИК №2609	УИК №2610	УИК №2611	УИК №2612	УИК №2613	УИК №2614	УИК №2615	УИК №2616	УИК №2617	УИК №2618	УИК №2619	УИК №2620	УИК №2621					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	198	12	6	5	11	4	4	7	6	5	5	1	0	4	0	4	4	4	4	5	4	3	4	4	7	4	14	4	4	4	10	4	7	4	10	4	4	4	4	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	123	12	6	5	10	4	4	7	6	3	3	1	0	0	0	1	1	0	0	5	0	0	4	0	4	4	9	4	2	0	4	1	7	3	5	1	1	3	2	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	46	4	4	3	4	1	1	3	0	3	0	1	2	0	0	0	0	2	0	2	0	2	1	0	1	1	1	2	1	0	1	0	1	0	2	1	0	0	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	75	0	0	0	1	0	0	0	0	2	2	0	0	4	0	3	3	4	4	0	4	3	0	4	3	0	5	0	2	4	6	3	0	1	5	3	3	1	2	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	1.Политическая партия «Аграрная партия России»	99	10	13	11	5	1	3	2	6	1	13	2	0	3	0	0	1	0	1	2	1	0	4	1	2	5	0	1	2	0	1	2	0	1	1	2	1	0	0	1					
		0.66%	1.68%	2.86%	2.32%	0.71%	0.17%	0.50%	0.31%	0.82%	0.15%	2.06%	0.48%	0.00%	0.86%	0.00%	0.00%	0.58%	0.00%	0.35%	0.31%	1.19%	0.00%	1.32%	0.72%	0.41%	2.27%	0.00%	0.69%	0.77%	0.00%	0.38%	0.87%	0.00%	0.33%	0.24%	0.49%	0.20%	0.00%	0.00%	0.15%					
19	2.Всероссийская политическая партия «Гражданская Сила»	8	1	0	0	1	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.17%	0.00%	0.00%	0.14%	0.00%	0.00%	0.47%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.05%	0.00%	0.00%	0.21%	0.57%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	383	15	59	51	25	18	5	30	33	53	11	3	0	0	4	1	0	6	2	4	2	2	11	5	4	2	3	2	3	1	2	3	1	1	3	4	6	2	2	4					
		2.54%	2.52%	12.99%	10.76%	3.56%	2.99%	0.83%	4.71%	4.53%	7.75%	1.74%	0.71%	0.00%	0.00%	1.93%	0.58%	0.00%	1.36%	0.71%	0.63%	2.38%	1.77%	3.63%	3.62%	0.81%	0.91%	0.61%	1.39%	1.15%	0.42%	0.77%	1.31%	0.39%	0.33%	0.72%	0.99%	1.23%	0.49%	0.92%	0.59%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	20	1	3	2	4	0	0	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.13%	0.17%	0.66%	0.42%	0.57%	0.00%	0.00%	0.78%	0.27%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%					
23	6.Политическая партия «Партия социальной справедливости»	8	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.05%	0.00%	0.00%	0.42%	0.43%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	193	10	35	28	19	1	18	5	15	3	18	3	1	1	3	1	2	0	2	2	1	0	1	0	6	1	2	0	2	1	0	1	1	1	0	3	2	0	3	1					
		1.28%	1.68%	7.71%	5.91%	2.70%	0.17%	2.98%	0.78%	2.06%	0.44%	2.85%	0.71%	0.79%	0.29%	1.45%	0.58%	1.17%	0.00%	0.71%	0.31%	1.19%	0.00%	0.33%	0.00%	1.22%	0.45%	0.41%	0.00%	0.77%	0.42%	0.00%	0.44%	0.39%	0.33%	0.00%	0.74%	0.41%	0.00%	1.38%	0.15%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	165	11	39	42	5	1	2	5	13	4	16	0	2	0	2	0	0	1	1	2	0	0	2	1	1	1	3	1	1	0	2	0	1	0	2	1	0	0	2	1					
		1.10%	1.85%	8.59%	8.86%	0.71%	0.17%	0.33%	0.78%	1.79%	0.58%	2.54%	0.00%	1.59%	0.00%	0.97%	0.00%	0.00%	0.23%	0.35%	0.31%	0.00%	0.00%	0.66%	0.72%	0.20%	0.45%	0.61%	0.69%	0.38%	0.00%	0.77%	0.00%	0.39%	0.00%	0.48%	0.25%	0.00%	0.00%	0.92%	0.15%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	15	3	0	2	1	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1					
		0.10%	0.50%	0.00%	0.42%	0.14%	0.00%	0.00%	0.31%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14069	542	297	328	633	581	575	575	649	613	546	412	123	344	198	171	168	434	276	627	80	111	284	127	468	209	478	140	252	236	255	221	249	300	409	393	479	405	211	670					
		93.41%	90.94%	65.42%	69.20%	90.04%	96.35%	95.04%	90.27%	89.15%	89.62%	86.53%	98.10%	97.62%	98.85%	95.65%	98.84%	98.25%	98.41%	97.87%	98.28%	95.24%	98.23%	93.73%	92.03%	95.32%	95.00%	97.95%	97.22%	96.92%	99.16%	98.08%	96.51%	98.03%	99.01%	98.08%	97.04%	98.16%	99.51%	96.79%	98.38%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	20	3	1	5	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1					
		0.13%	0.50%	0.22%	1.05%	0.43%	0.00%	0.00%	0.31%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.15%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
