Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																															
Дата голосования: 18.09.2016																																															
																																															
Наименование Избирательной комиссии:    Режевская 																																															
																																															
Сводная таблица итогов голосования по федеральному избирательному округу																																															
																																															
		Сумма	УИК №720	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788									
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	900	0	30	50	50	50	50	30	50	30	20	30	30	40	40	40	40	30	10	10	20	10	20	10	20	10	20	30	10	20	10	20	30	10	10	10	10									
12	"Число открепительных удостоверений, выданных на избирательном участке до дня голосования"	327	0	14	19	28	17	15	6	23	9	11	10	13	8	11	12	3	17	0	5	9	5	16	3	6	6	1	10	0	5	5	12	7	2	10	4	5									
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	309	37	7	8	11	10	21	14	10	4	4	3	4	15	5	5	26	11	7	10	10	3	5	6	7	1	1	2	3	4	3	4	10	7	2	26	3									
14	Число погашенных неиспользованных открепительных удостоверений	573	0	16	31	22	33	35	24	27	21	9	20	17	32	29	28	37	13	10	5	11	5	4	7	14	4	19	20	10	15	5	8	23	8	0	6	5									
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	22	0	2	0	1	2	1	1	6	2	2	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																															
19	"1. ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	141	3	4	7	16	10	4	0	11	6	2	3	10	3	9	8	6	4	1	3	0	3	1	2	3	0	1	3	2	1	1	7	4	0	2	1	0									
		1.11%	3.00%	0.81%	0.95%	1.90%	1.26%	0.79%	0.00%	1.76%	1.50%	0.58%	0.43%	1.70%	0.46%	1.59%	1.43%	1.03%	0.78%	0.37%	2.24%	0.00%	2.59%	0.27%	2.94%	1.40%	0.00%	0.75%	0.98%	2.94%	0.42%	1.25%	2.79%	0.92%	0.00%	2.25%	0.44%	0.00%									
20	2. Политическая партия КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ	424	1	10	24	32	27	21	7	23	8	13	29	21	24	24	22	26	10	2	4	8	6	16	1	4	3	2	6	1	10	3	11	15	2	3	3	2									
		3.32%	1.00%	2.03%	3.27%	3.79%	3.40%	4.14%	2.03%	3.68%	2.01%	3.77%	4.19%	3.57%	3.64%	4.23%	3.93%	4.48%	1.95%	0.75%	2.99%	3.74%	5.17%	4.35%	1.47%	1.87%	3.70%	1.50%	1.96%	1.47%	4.24%	3.75%	4.38%	3.44%	3.33%	3.37%	1.31%	3.08%									
21	"3. Политическая партия ""Российская партия пенсионеров за справедливость"""	558	4	24	35	48	37	17	18	17	12	16	43	35	33	27	28	25	16	9	1	11	2	16	3	6	6	5	14	3	9	3	6	14	4	1	9	1									
		4.37%	4.00%	4.87%	4.77%	5.69%	4.66%	3.35%	5.22%	2.72%	3.01%	4.64%	6.21%	5.95%	5.01%	4.76%	5.00%	4.30%	3.13%	3.36%	0.75%	5.14%	1.72%	4.35%	4.41%	2.80%	7.41%	3.76%	4.58%	4.41%	3.81%	3.75%	2.39%	3.21%	6.67%	1.12%	3.93%	1.54%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5565	35	197	304	329	331	214	151	277	179	148	286	203	248	218	216	228	197	198	57	90	44	178	40	125	38	81	147	34	127	50	134	245	29	47	110	30									
		43.61%	35.00%	39.96%	41.47%	38.98%	41.69%	42.21%	43.77%	44.32%	44.86%	42.90%	41.33%	34.52%	37.63%	38.45%	38.57%	39.24%	38.48%	73.88%	42.54%	42.06%	37.93%	48.37%	58.82%	58.41%	46.91%	60.90%	48.04%	50.00%	53.81%	62.50%	53.39%	56.19%	48.33%	52.81%	48.03%	46.15%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	86	3	3	4	1	7	3	1	7	1	3	4	5	4	2	3	6	9	0	1	5	0	1	0	3	2	1	0	1	0	0	0	3	0	0	3	0									
		0.67%	3.00%	0.61%	0.55%	0.12%	0.88%	0.59%	0.29%	1.12%	0.25%	0.87%	0.58%	0.85%	0.61%	0.35%	0.54%	1.03%	1.76%	0.00%	0.75%	2.34%	0.00%	0.27%	0.00%	1.40%	2.47%	0.75%	0.00%	1.47%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	1.31%	0.00%									
24	"6. Политическая партия ""Гражданская Платформа"""	28	0	0	0	1	0	2	1	1	3	1	0	0	3	1	3	0	1	3	0	0	0	0	0	0	0	0	1	2	1	0	2	1	0	0	1	0									
		0.22%	0.00%	0.00%	0.00%	0.12%	0.00%	0.39%	0.29%	0.16%	0.75%	0.29%	0.00%	0.00%	0.46%	0.18%	0.54%	0.00%	0.20%	1.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	2.94%	0.42%	0.00%	0.80%	0.23%	0.00%	0.00%	0.44%	0.00%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	2266	9	96	108	104	132	113	82	112	104	45	94	114	105	102	98	94	117	14	29	49	35	84	9	32	15	16	73	17	39	13	43	74	14	21	45	15									
		17.76%	9.00%	19.47%	14.73%	12.32%	16.62%	22.29%	23.77%	17.92%	26.07%	13.04%	13.58%	19.39%	15.93%	17.99%	17.50%	16.18%	22.85%	5.22%	21.64%	22.90%	30.17%	22.83%	13.24%	14.95%	18.52%	12.03%	23.86%	25.00%	16.53%	16.25%	17.13%	16.97%	23.33%	23.60%	19.65%	23.08%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	61	0	1	4	4	8	2	0	2	2	1	5	1	5	0	4	5	6	0	2	2	0	1	0	0	0	0	0	0	0	0	2	0	1	0	2	1									
		0.48%	0.00%	0.20%	0.55%	0.47%	1.01%	0.39%	0.00%	0.32%	0.50%	0.29%	0.72%	0.17%	0.76%	0.00%	0.71%	0.86%	1.17%	0.00%	1.49%	0.93%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%	0.00%	1.67%	0.00%	0.87%	1.54%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	155	2	8	10	20	16	6	7	2	7	4	14	7	5	4	1	11	9	3	0	1	1	4	1	1	0	0	4	0	1	0	1	2	0	0	2	1									
		1.21%	2.00%	1.62%	1.36%	2.37%	2.02%	1.18%	2.03%	0.32%	1.75%	1.16%	2.02%	1.19%	0.76%	0.71%	0.18%	1.89%	1.76%	1.12%	0.00%	0.47%	0.86%	1.09%	1.47%	0.47%	0.00%	0.00%	1.31%	0.00%	0.42%	0.00%	0.40%	0.46%	0.00%	0.00%	0.87%	1.54%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	21	0	1	1	2	1	0	0	0	2	2	0	3	0	1	2	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1									
		0.16%	0.00%	0.20%	0.14%	0.24%	0.13%	0.00%	0.00%	0.00%	0.50%	0.58%	0.00%	0.51%	0.00%	0.18%	0.36%	0.17%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.42%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	1.54%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	143	1	8	8	11	8	5	3	9	0	5	11	8	5	11	5	8	6	0	4	3	0	2	0	1	0	0	3	0	1	0	5	5	2	1	4	0									
		1.12%	1.00%	1.62%	1.09%	1.30%	1.01%	0.99%	0.87%	1.44%	0.00%	1.45%	1.59%	1.36%	0.76%	1.94%	0.89%	1.38%	1.17%	0.00%	2.99%	1.40%	0.00%	0.54%	0.00%	0.47%	0.00%	0.00%	0.98%	0.00%	0.42%	0.00%	1.99%	1.15%	3.33%	1.12%	1.75%	0.00%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	1797	13	69	121	144	103	59	40	93	41	47	94	81	124	81	102	95	75	14	22	33	22	43	7	26	11	17	36	4	37	5	30	53	7	8	33	7									
		14.08%	13.00%	13.99%	16.51%	17.06%	12.97%	11.64%	11.59%	14.88%	10.28%	13.62%	13.58%	13.78%	18.82%	14.29%	18.21%	16.35%	14.65%	5.22%	16.42%	15.42%	18.97%	11.68%	10.29%	12.15%	13.58%	12.78%	11.76%	5.88%	15.68%	6.25%	11.95%	12.16%	11.67%	8.99%	14.41%	10.77%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	59	1	2	6	2	7	3	4	0	2	4	5	0	3	4	3	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	2	1									
		0.46%	1.00%	0.41%	0.82%	0.24%	0.88%	0.59%	1.16%	0.00%	0.50%	1.16%	0.72%	0.00%	0.46%	0.71%	0.54%	0.34%	0.59%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.46%	0.00%	1.12%	0.87%	1.54%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1197	24	60	84	117	86	50	28	60	28	51	72	85	83	74	56	66	46	13	8	9	3	12	4	8	4	6	12	2	6	3	5	11	1	5	11	4									
		9.38%	24.00%	12.17%	11.46%	13.86%	10.83%	9.86%	8.12%	9.60%	7.02%	14.78%	10.40%	14.46%	12.59%	13.05%	10.00%	11.36%	8.98%	4.85%	5.97%	4.21%	2.59%	3.26%	5.88%	3.74%	4.94%	4.51%	3.92%	2.94%	2.54%	3.75%	1.99%	2.52%	1.67%	5.62%	4.80%	6.15%									
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
