Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Даниловский район																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №3231	УИК №3232	УИК №3233					
		2.48%	2.22%	2.18%	3.01%	2.45%	3.58%	3.59%	3.84%	2.81%	1.64%	3.16%	3.21%	0.93%	3.21%	1.55%	1.72%	2.53%	2.00%	3.32%	2.17%	2.97%	3.09%	1.56%	3.17%	2.71%	0.79%	2.99%	2.19%	2.68%	1.82%	2.69%					
19	2.Всероссийская политическая партия «Гражданская Сила»	847	50	30	37	26	53	27	39	54	22	38	45	4	33	18	16	21	7	28	51	30	27	34	42	31	10	25	21	18	8	2					
		2.32%	3.01%	1.52%	3.48%	2.55%	3.87%	2.15%	3.94%	4.00%	1.80%	2.50%	3.07%	0.15%	2.72%	2.79%	1.45%	1.90%	0.41%	2.51%	4.11%	3.57%	2.88%	1.89%	3.02%	2.55%	0.99%	1.50%	2.42%	2.68%	2.92%	1.08%					
20	3.Политическая партия «Демократическая партия России»	95	5	7	2	4	2	4	5	3	2	8	4	3	5	0	0	3	6	4	2	4	2	3	2	4	0	6	0	5	0	0					
		0.26%	0.30%	0.35%	0.19%	0.39%	0.15%	0.32%	0.51%	0.22%	0.16%	0.53%	0.27%	0.12%	0.41%	0.00%	0.00%	0.27%	0.35%	0.36%	0.16%	0.48%	0.21%	0.17%	0.14%	0.33%	0.00%	0.36%	0.00%	0.75%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4406	218	213	164	145	224	185	138	239	90	154	245	41	182	34	132	126	182	182	181	107	154	200	189	185	60	174	102	91	37	32					
		12.09%	13.11%	10.78%	15.44%	14.22%	16.37%	14.74%	13.95%	17.70%	7.36%	10.14%	16.72%	1.59%	14.99%	5.27%	11.98%	11.39%	10.72%	16.34%	14.57%	12.72%	16.44%	11.14%	13.60%	15.20%	5.95%	10.44%	11.75%	13.56%	13.50%	17.20%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	968	51	43	36	41	47	59	49	74	43	53	47	7	28	7	20	31	6	30	37	17	41	38	47	33	12	31	19	20	1	0					
		2.66%	3.07%	2.18%	3.39%	4.02%	3.44%	4.70%	4.95%	5.48%	3.52%	3.49%	3.21%	0.27%	2.31%	1.09%	1.81%	2.80%	0.35%	2.69%	2.98%	2.02%	4.38%	2.12%	3.38%	2.71%	1.19%	1.86%	2.19%	2.98%	0.36%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	152	8	10	5	7	8	7	7	5	7	11	6	4	3	1	4	8	3	1	10	5	4	3	3	3	1	7	2	6	2	1					
		0.42%	0.48%	0.51%	0.47%	0.69%	0.58%	0.56%	0.71%	0.37%	0.57%	0.72%	0.41%	0.15%	0.25%	0.16%	0.36%	0.72%	0.18%	0.09%	0.81%	0.59%	0.43%	0.17%	0.22%	0.25%	0.10%	0.42%	0.23%	0.89%	0.73%	0.54%					
24	7.Политическая партия «Либерально-демократическая партия России»	2309	71	99	87	73	95	129	80	90	63	99	77	144	93	41	74	76	25	73	108	68	55	90	111	89	50	142	33	53	19	2					
		6.34%	4.27%	5.01%	8.19%	7.16%	6.94%	10.28%	8.09%	6.67%	5.15%	6.52%	5.26%	5.58%	7.66%	6.36%	6.72%	6.87%	1.47%	6.55%	8.70%	8.09%	5.87%	5.01%	7.99%	7.31%	4.96%	8.52%	3.80%	7.90%	6.93%	1.08%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2316	87	122	74	114	102	99	80	105	64	83	157	23	85	38	64	90	49	81	104	66	72	88	94	90	70	87	47	56	11	14					
		6.35%	5.23%	6.18%	6.97%	11.18%	7.46%	7.89%	8.09%	7.78%	5.23%	5.47%	10.72%	0.89%	7.00%	5.89%	5.81%	8.14%	2.89%	7.27%	8.37%	7.85%	7.68%	4.90%	6.76%	7.40%	6.94%	5.22%	5.41%	8.35%	4.01%	7.53%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	454	20	21	12	18	31	18	16	20	24	8	25	13	13	6	14	21	21	22	9	11	6	19	23	22	2	8	5	15	6	5					
		1.25%	1.20%	1.06%	1.13%	1.76%	2.27%	1.43%	1.62%	1.48%	1.96%	0.53%	1.71%	0.50%	1.07%	0.93%	1.27%	1.90%	1.24%	1.97%	0.72%	1.31%	0.64%	1.06%	1.65%	1.81%	0.20%	0.48%	0.58%	2.24%	2.19%	2.69%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	21714	1026	1228	526	471	630	568	453	617	804	891	683	2294	645	458	710	626	1325	570	634	453	479	1230	709	638	776	1050	581	343	175	121					
		59.58%	61.70%	62.18%	49.53%	46.18%	46.05%	45.26%	45.80%	45.70%	65.74%	58.70%	46.62%	88.88%	53.13%	71.01%	64.43%	56.60%	78.08%	51.17%	51.05%	53.86%	51.12%	68.49%	51.01%	52.42%	76.91%	62.99%	66.94%	51.12%	63.87%	65.05%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1805	76	125	66	83	100	98	72	83	71	111	98	16	66	20	33	52	23	67	63	47	60	49	107	72	6	73	36	22	6	4					
		4.95%	4.57%	6.33%	6.21%	8.14%	7.31%	7.81%	7.28%	6.15%	5.81%	7.31%	6.69%	0.62%	5.44%	3.10%	2.99%	4.70%	1.36%	6.01%	5.07%	5.59%	6.40%	2.73%	7.70%	5.92%	0.59%	4.38%	4.15%	3.28%	2.19%	2.15%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
