Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Даниловский район																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №3324	УИК №3325					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	200	13	11	6	9	9	7	9	11	11	6	2	0	3	4	10	20	7	10	12	4	4	8	7	6	4	7	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3550	130	146	65	140	117	169	105	230	141	132	190	95	63	39	153	162	122	125	14	107	191	118	183	173	130	152	14	124	20					
		9.32%	7.79%	7.04%	4.97%	11.01%	7.59%	14.54%	7.11%	17.97%	13.06%	13.15%	17.91%	11.90%	7.90%	1.63%	11.65%	11.62%	9.99%	7.94%	0.71%	10.74%	13.30%	8.99%	17.53%	10.59%	8.99%	7.78%	1.75%	16.85%	5.63%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3393	220	148	130	102	180	120	51	170	137	78	111	104	75	40	132	130	138	212	16	112	50	133	133	102	147	258	21	101	42					
		8.90%	13.19%	7.14%	9.93%	8.02%	11.68%	10.33%	3.46%	13.28%	12.69%	7.77%	10.46%	13.03%	9.41%	1.68%	10.05%	9.33%	11.30%	13.46%	0.81%	11.24%	3.48%	10.14%	12.74%	6.24%	10.17%	13.21%	2.62%	13.72%	11.83%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	354	13	15	6	16	12	21	11	24	8	13	14	6	6	19	11	12	27	12	7	5	7	5	15	6	25	15	4	13	6					
		0.93%	0.78%	0.72%	0.46%	1.26%	0.78%	1.81%	0.75%	1.88%	0.74%	1.29%	1.32%	0.75%	0.75%	0.80%	0.84%	0.86%	2.21%	0.76%	0.35%	0.50%	0.49%	0.38%	1.44%	0.37%	1.73%	0.77%	0.50%	1.77%	1.69%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6479	289	326	169	191	270	264	258	341	181	258	295	164	142	199	217	217	290	278	82	187	125	295	272	330	253	339	22	175	50					
		17.00%	17.33%	15.72%	12.91%	15.02%	17.52%	22.72%	17.48%	26.64%	16.76%	25.70%	27.80%	20.55%	17.82%	8.34%	16.53%	15.57%	23.75%	17.65%	4.13%	18.78%	8.70%	22.48%	26.05%	20.20%	17.50%	17.36%	2.74%	23.78%	14.08%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2169	47	22	33	134	76	200	11	187	29	171	152	87	20	30	37	95	194	45	8	11	30	67	177	156	30	55	9	44	12					
		5.69%	2.82%	1.06%	2.52%	10.53%	4.93%	17.21%	0.75%	14.61%	2.69%	17.03%	14.33%	10.90%	2.51%	1.26%	2.82%	6.81%	15.89%	2.86%	0.40%	1.10%	2.09%	5.11%	16.95%	9.55%	2.07%	2.82%	1.12%	5.98%	3.38%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	21113	912	1157	885	654	858	309	1032	295	565	312	262	313	478	2028	746	753	413	878	1855	562	1028	662	231	836	809	1070	726	269	215					
		55.40%	54.68%	55.79%	67.61%	51.42%	55.68%	26.59%	69.92%	23.05%	52.31%	31.08%	24.69%	39.22%	59.97%	84.99%	56.82%	54.02%	33.82%	55.75%	93.45%	56.43%	71.59%	50.46%	22.13%	51.16%	55.95%	54.79%	90.52%	36.55%	60.56%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	311	18	20	13	10	11	10	8	15	11	14	8	10	8	2	6	13	15	17	3	5	5	16	12	8	16	21	6	5	5					
		0.82%	1.08%	0.96%	0.99%	0.79%	0.71%	0.86%	0.54%	1.17%	1.02%	1.39%	0.75%	1.25%	1.00%	0.08%	0.46%	0.93%	1.23%	1.08%	0.15%	0.50%	0.35%	1.22%	1.15%	0.49%	1.11%	1.08%	0.75%	0.68%	1.41%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
