Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Октябрьская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488					
		0.35%	0.0%	0.0%	0.52%	0.38%	0.70%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	1.34%	0.0%	0.0%	0.0%	0.0%	0.0%	1.20%	0.17%	0.0%	0.0%	1.51%	0.63%	0.19%	0.26%	0.93%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	61	0	0	0	2	0	0	0	1	5	0	2	2	0	3	0	0	0	0	2	1	0	0	2	0	2	0	0	2	2	8	4	20	3					
		0.64%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.35%	0.52%	0.0%	1.75%	0.57%	0.0%	1.60%	0.0%	0.0%	0.0%	0.0%	2.0%	0.33%	0.0%	0.0%	1.29%	0.0%	0.34%	0.0%	0.0%	1.01%	0.31%	0.79%	0.52%	1.87%	0.66%					
25	"8. ""Народно-республиканская партия России"""	17	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	1	6	1					
		0.18%	0.0%	2.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	1.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.19%	0.13%	0.56%	0.22%					
26	"9. ""Российская экологическая партия ""Зеленые"""	40	0	1	0	0	0	0	0	1	5	1	0	6	1	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	3	1	1	13	2					
		0.42%	0.0%	1.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.52%	0.97%	0.0%	1.73%	0.88%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.47%	0.09%	0.13%	1.22%	0.44%					
27	"10. ""Аграрная партия России"""	700	41	7	50	60	25	7	17	12	49	14	25	63	10	21	4	7	18	11	0	22	6	1	24	3	35	0	7	4	34	46	52	15	10					
		7.45%	13.05%	8.97%	26.17%	22.81%	17.73%	8.97%	14.16%	4.25%	5.16%	13.59%	21.92%	18.20%	8.84%	11.22%	6.15%	5.93%	7.75%	7.38%	0.0%	7.30%	6.45%	3.33%	15.58%	3.61%	6.10%	0.0%	12.72%	2.02%	5.41%	4.55%	6.78%	1.40%	2.22%					
28	"11. ""Истинные патриоты России"""	19	0	0	0	1	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	9	0					
		0.20%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.10%	1.94%	0.0%	0.28%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.29%	0.0%	0.84%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	94	8	3	0	0	1	0	0	2	12	1	0	3	1	5	0	1	7	2	1	6	1	0	1	0	6	1	1	1	4	10	5	9	2					
		1.00%	2.54%	3.84%	0.0%	0.0%	0.70%	0.0%	0.0%	0.70%	1.26%	0.97%	0.0%	0.86%	0.88%	2.67%	0.0%	0.84%	3.01%	1.34%	1.0%	1.99%	1.07%	0.0%	0.64%	0.0%	1.04%	2.5%	1.81%	0.50%	0.63%	0.99%	0.65%	0.84%	0.44%					
30	"13. ""Демократическая партия России"""	47	2	1	1	2	1	1	2	1	2	2	3	0	1	4	1	0	2	0	0	0	0	0	0	0	1	0	0	1	2	5	0	7	5					
		0.50%	0.63%	1.28%	0.52%	0.76%	0.70%	1.28%	1.66%	0.35%	0.21%	1.94%	2.63%	0.0%	0.88%	2.13%	1.53%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.50%	0.31%	0.49%	0.0%	0.65%	1.11%					
31	"14. ""Великая Россия - Евразийский Союз"""	45	0	0	0	1	0	0	0	1	7	0	0	2	0	0	0	0	4	0	1	1	0	0	0	0	3	0	0	1	2	2	16	4	0					
		0.47%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.35%	0.73%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	1.72%	0.0%	1.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.50%	0.31%	0.19%	2.08%	0.37%	0.0%					
32	"15. ""Партия СЛОН"""	24	0	0	0	0	1	0	1	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	13	0					
		0.25%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.64%	0.0%	0.17%	0.0%	0.0%	0.0%	0.15%	0.09%	0.13%	1.22%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	322	11	1	0	13	1	0	8	11	53	0	4	16	5	5	1	6	13	5	1	12	1	2	2	1	9	1	1	7	22	60	15	11	24					
		3.42%	3.50%	1.28%	0.0%	4.94%	0.70%	0.0%	6.66%	3.90%	5.58%	0.0%	3.50%	4.62%	4.42%	2.67%	1.53%	5.08%	5.60%	3.35%	1.0%	3.98%	1.07%	6.66%	1.29%	1.20%	1.57%	2.5%	1.81%	3.53%	3.50%	5.94%	1.95%	1.03%	5.33%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	2	0	0	1	0	0	0	0	7	2	0	3	0	2	1	0	2	0	2	4	0	0	0	3	1	0	0	2	1	0	2	12	0					
		0.50%	0.63%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.73%	1.94%	0.0%	0.86%	0.0%	1.06%	1.53%	0.0%	0.86%	0.0%	2.0%	1.32%	0.0%	0.0%	0.0%	3.61%	0.17%	0.0%	0.0%	1.01%	0.15%	0.0%	0.26%	1.12%	0.0%					
35	"18. ""ЛДПР"""	1753	62	8	33	35	22	21	12	49	238	14	15	56	5	16	18	7	33	19	30	50	21	7	33	23	93	5	12	42	102	127	106	325	114					
		18.67%	19.74%	10.25%	17.27%	13.30%	15.60%	26.92%	10.0%	17.37%	25.07%	13.59%	13.15%	16.18%	4.42%	8.55%	27.69%	5.93%	14.22%	12.75%	30.0%	16.61%	22.58%	23.33%	21.42%	27.71%	16.23%	12.5%	21.81%	21.21%	16.24%	12.57%	13.83%	30.54%	25.33%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	159	7	1	7	6	4	1	4	3	17	1	1	6	0	4	0	2	2	1	1	15	1	0	3	3	13	2	0	1	24	19	0	7	3					
		1.69%	2.22%	1.28%	3.66%	2.28%	2.83%	1.28%	3.33%	1.06%	1.79%	0.97%	0.87%	1.73%	0.0%	2.13%	0.0%	1.69%	0.86%	0.67%	1.0%	4.98%	1.07%	0.0%	1.94%	3.61%	2.26%	5.0%	0.0%	0.50%	3.82%	1.88%	0.0%	0.65%	0.66%					
37	"20. ""Политическая партия ""Единая Россия"""	2911	59	14	31	67	30	9	18	62	304	26	37	80	52	57	15	58	66	51	38	80	37	5	33	16	200	21	19	86	224	371	317	224	204					
		31.00%	18.78%	17.94%	16.23%	25.47%	21.27%	11.53%	15.0%	21.98%	32.03%	25.24%	32.45%	23.12%	46.01%	30.48%	23.07%	49.15%	28.44%	34.22%	38.0%	26.57%	39.78%	16.66%	21.42%	19.27%	34.90%	52.5%	34.54%	43.43%	35.66%	36.73%	41.38%	21.05%	45.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	0	0	0	0	0	0	0	3	4	1	2	1	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	1	2	1	10	0					
		0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.06%	0.42%	0.97%	1.75%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.15%	0.19%	0.13%	0.93%	0.0%					
39	"22. ""Развитие предпринимательства"""	41	1	0	0	1	0	0	1	1	5	0	1	1	0	0	0	1	1	1	0	3	0	2	1	0	2	0	0	0	5	5	1	7	1					
		0.43%	0.31%	0.0%	0.0%	0.38%	0.0%	0.0%	0.83%	0.35%	0.52%	0.0%	0.87%	0.28%	0.0%	0.0%	0.0%	0.84%	0.43%	0.67%	0.0%	0.99%	0.0%	6.66%	0.64%	0.0%	0.34%	0.0%	0.0%	0.0%	0.79%	0.49%	0.13%	0.65%	0.22%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1672	62	25	27	58	27	33	40	81	90	25	6	51	16	35	16	16	45	33	6	74	13	6	29	17	155	7	7	23	131	249	176	59	34					
		17.80%	19.74%	32.05%	14.13%	22.05%	19.14%	42.30%	33.33%	28.72%	9.48%	24.27%	5.26%	14.73%	14.15%	18.71%	24.61%	13.55%	19.39%	22.14%	6.0%	24.58%	13.97%	20.0%	18.83%	20.48%	27.05%	17.5%	12.72%	11.61%	20.85%	24.65%	22.97%	5.54%	7.55%					
																																								
41	Против всех	456	20	6	15	3	12	1	4	11	53	6	4	11	13	10	3	1	9	10	12	8	3	1	6	12	12	2	2	7	16	37	23	98	25					
		4.85%	6.36%	7.69%	7.85%	1.14%	8.51%	1.28%	3.33%	3.90%	5.58%	5.82%	3.50%	3.17%	11.50%	5.34%	4.61%	0.84%	3.87%	6.71%	12.0%	2.65%	3.22%	3.33%	3.89%	14.45%	2.09%	5.0%	3.63%	3.53%	2.54%	3.66%	3.00%	9.21%	5.55%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
