Выборы Президента Российской Федерации																																							
																																							
"Наименование Избирательной комиссии:    Самара, Куйбышевская"																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858					
21	. Путин Владимир Владимирович	21345	725	957	571	1077	533	578	487	72	720	681	236	224	548	582	768	605	335	391	685	873	749	559	1159	1326	664	1558	1331	390	697	598	139	527					
		66.50%	59.23%	69.25%	61.66%	74.74%	59.29%	59.77%	56.96%	77.42%	62.28%	64.12%	64.66%	74.42%	63.13%	62.72%	64.65%	66.70%	65.82%	57.16%	61.00%	62.45%	64.24%	58.53%	71.50%	74.83%	56.32%	83.09%	79.56%	61.71%	69.22%	67.65%	66.51%	62.22%					
22	. Хакамада Ирина Муцуовна	1323	59	74	46	52	39	46	30	2	61	27	14	10	38	45	69	52	33	28	41	69	49	41	67	77	54	50	51	23	26	18	5	27					
		4.12%	4.82%	5.35%	4.97%	3.61%	4.34%	4.76%	3.51%	2.15%	5.28%	2.54%	3.84%	3.32%	4.38%	4.85%	5.81%	5.73%	6.48%	4.09%	3.65%	4.94%	4.20%	4.29%	4.13%	4.35%	4.58%	2.67%	3.05%	3.64%	2.58%	2.04%	2.39%	3.19%					
23	. Харитонов Николай Михайлович	5294	261	182	197	173	174	201	208	11	193	221	72	28	147	170	175	101	77	148	233	253	202	234	191	166	301	122	152	145	170	139	49	198					
		16.49%	21.32%	13.17%	21.27%	12.01%	19.35%	20.79%	24.33%	11.83%	16.70%	20.81%	19.73%	9.30%	16.94%	18.32%	14.73%	11.14%	15.13%	21.64%	20.75%	18.10%	17.32%	24.50%	11.78%	9.37%	25.53%	6.51%	9.09%	22.94%	16.88%	15.72%	23.44%	23.38%					
																																							
24	Против всех	1545	65	65	48	54	65	44	50	2	68	41	9	11	45	36	62	68	23	46	62	75	61	54	99	103	54	51	55	28	39	33	1	28					
		4.81%	5.31%	4.70%	5.18%	3.75%	7.23%	4.55%	5.85%	2.15%	5.88%	3.86%	2.47%	3.65%	5.18%	3.88%	5.22%	7.50%	4.52%	6.73%	5.52%	5.36%	5.23%	5.65%	6.11%	5.81%	4.58%	2.72%	3.29%	4.43%	3.87%	3.73%	0.48%	3.31%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
