Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Кобяйская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207					
18	"1. ""ЕДИНЕНИЕ"""	198	3	6	5	6	5	5	5	10	1	0	3	13	12	5	0	20	17	4	10	8	8	0	2	16	11	5	8	10					
		3.14%	1.44%	3.92%	2.11%	1.96%	4.62%	2.52%	2.23%	4.25%	0.48%	0.0%	2.91%	5.30%	2.23%	1.02%	0.0%	8.43%	7.02%	2.33%	4.42%	6.01%	8.60%	0.0%	4.87%	3.27%	4.95%	4.13%	3.65%	3.35%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	385	13	16	17	13	8	20	31	9	14	4	2	10	18	6	4	29	5	9	18	8	10	3	0	25	40	23	7	23					
		6.10%	6.25%	10.45%	7.20%	4.24%	7.40%	10.10%	13.83%	3.82%	6.79%	2.15%	1.94%	4.08%	3.34%	1.22%	1.34%	12.23%	2.06%	5.26%	7.96%	6.01%	10.75%	3.79%	0.0%	5.11%	18.01%	19.00%	3.19%	7.71%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	74	1	6	2	2	6	6	3	7	5	4	0	5	1	0	1	3	7	3	0	0	4	0	0	0	2	1	2	3					
		1.17%	0.48%	3.92%	0.84%	0.65%	5.55%	3.03%	1.33%	2.97%	2.42%	2.15%	0.0%	2.04%	0.18%	0.0%	0.33%	1.26%	2.89%	1.75%	0.0%	0.0%	4.30%	0.0%	0.0%	0.0%	0.90%	0.82%	0.91%	1.00%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	43	4	1	3	3	3	2	5	7	5	2	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	1	2					
		0.68%	1.92%	0.65%	1.27%	0.98%	2.77%	1.01%	2.23%	2.97%	2.42%	1.07%	0.0%	0.0%	0.0%	0.20%	0.0%	0.42%	0.0%	1.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.67%					
22	"5. ""За Русь Святую"""	18	1	1	1	2	0	0	5	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2					
		0.28%	0.48%	0.65%	0.42%	0.65%	0.0%	0.0%	2.23%	0.85%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.67%					
23	"6. ""Объединенная Российская партия ""Русь"""	10	1	0	0	0	0	1	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1					
		0.15%	0.48%	0.0%	0.0%	0.0%	0.0%	0.50%	0.89%	0.85%	0.0%	1.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.33%					
24	"7. ""Новый курс - Автомобильная Россия"""	10	0	0	2	3	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0					
		0.15%	0.0%	0.0%	0.84%	0.98%	0.92%	0.0%	0.44%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%					
25	"8. ""Народно-республиканская партия России"""	4	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.48%	1.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	5	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.44%	0.42%	0.0%	0.0%	0.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	50	3	1	0	4	0	1	2	0	2	0	0	9	3	1	0	5	2	2	0	0	0	0	0	0	8	1	3	3					
		0.79%	1.44%	0.65%	0.0%	1.30%	0.0%	0.50%	0.89%	0.0%	0.97%	0.0%	0.0%	3.67%	0.55%	0.20%	0.0%	2.10%	0.82%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.60%	0.82%	1.36%	1.00%					
28	"11. ""Истинные патриоты России"""	6	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.89%	0.0%	0.48%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	22	0	2	2	2	1	1	1	1	2	0	0	2	0	0	0	0	0	0	3	1	0	0	0	0	1	2	0	1					
		0.34%	0.0%	1.30%	0.84%	0.65%	0.92%	0.50%	0.44%	0.42%	0.97%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.32%	0.75%	0.0%	0.0%	0.0%	0.0%	0.45%	1.65%	0.0%	0.33%					
30	"13. ""Демократическая партия России"""	9	0	2	1	0	0	2	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.14%	0.0%	1.30%	0.42%	0.0%	0.0%	1.01%	0.0%	0.85%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	0	0	0	1	0	0	1	0	2	0	0	5	2	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1					
		0.26%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.44%	0.0%	0.97%	0.0%	0.0%	2.04%	0.37%	0.0%	0.0%	0.42%	0.41%	0.58%	0.44%	0.0%	1.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%					
32	"15. ""Партия СЛОН"""	5	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.65%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.41%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	228	10	2	5	14	5	4	3	9	3	5	2	6	4	2	2	6	35	7	30	10	4	21	2	24	1	6	1	5					
		3.61%	4.80%	1.30%	2.11%	4.57%	4.62%	2.02%	1.33%	3.82%	1.45%	2.68%	1.94%	2.44%	0.74%	0.40%	0.67%	2.53%	14.46%	4.09%	13.27%	7.51%	4.30%	26.58%	4.87%	4.90%	0.45%	4.95%	0.45%	1.67%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	13	0	0	1	0	0	0	0	1	0	3	1	0	0	0	0	2	1	0	1	0	0	0	0	0	0	1	1	1					
		0.20%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	1.61%	0.97%	0.0%	0.0%	0.0%	0.0%	0.84%	0.41%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.45%	0.33%					
35	"18. ""ЛДПР"""	255	15	14	24	32	11	11	14	24	19	28	2	2	2	2	0	5	0	27	1	2	1	0	0	3	1	3	3	9					
		4.04%	7.21%	9.15%	10.16%	10.45%	10.18%	5.55%	6.24%	10.21%	9.22%	15.05%	1.94%	0.81%	0.37%	0.40%	0.0%	2.10%	0.0%	15.78%	0.44%	1.50%	1.07%	0.0%	0.0%	0.61%	0.45%	2.47%	1.36%	3.02%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	74	3	2	2	3	1	0	3	7	3	3	5	4	1	0	0	6	6	3	1	3	4	2	1	3	1	2	2	3					
		1.17%	1.44%	1.30%	0.84%	0.98%	0.92%	0.0%	1.33%	2.97%	1.45%	1.61%	4.85%	1.63%	0.18%	0.0%	0.0%	2.53%	2.47%	1.75%	0.44%	2.25%	4.30%	2.53%	2.43%	0.61%	0.45%	1.65%	0.91%	1.00%					
37	"20. ""Политическая партия ""Единая Россия"""	4223	132	81	149	182	57	121	115	125	123	119	74	153	466	435	264	126	136	88	149	95	53	48	35	345	126	74	145	207					
		66.99%	63.46%	52.94%	63.13%	59.47%	52.77%	61.11%	51.33%	53.19%	59.70%	63.97%	71.84%	62.44%	86.61%	89.13%	88.59%	53.16%	56.19%	51.46%	65.92%	71.42%	56.98%	60.75%	85.36%	70.55%	56.75%	61.15%	66.21%	69.46%					
38	"21. ""Российская Конституционно-демократическая партия"""	11	0	0	0	1	0	0	0	0	0	0	0	3	2	0	0	0	1	1	0	2	0	0	0	0	1	0	0	0					
		0.17%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.22%	0.37%	0.0%	0.0%	0.0%	0.41%	0.58%	0.0%	1.50%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	7	0	1	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.11%	0.0%	0.65%	0.0%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	399	16	13	20	18	6	18	23	17	18	9	13	21	13	12	4	16	22	8	11	3	4	3	0	25	26	2	37	21					
		6.33%	7.69%	8.49%	8.47%	5.88%	5.55%	9.09%	10.26%	7.23%	8.73%	4.83%	12.62%	8.57%	2.41%	2.45%	1.34%	6.75%	9.09%	4.67%	4.86%	2.25%	4.30%	3.79%	0.0%	5.11%	11.71%	1.65%	16.89%	7.04%					
																																			
41	Против всех	108	4	1	1	12	4	3	6	5	6	6	0	7	5	2	1	12	3	7	0	0	2	2	1	8	0	1	3	6					
		1.71%	1.92%	0.65%	0.42%	3.92%	3.70%	1.51%	2.67%	2.12%	2.91%	3.22%	0.0%	2.85%	0.92%	0.40%	0.33%	5.06%	1.23%	4.09%	0.0%	0.0%	2.15%	2.53%	2.43%	1.63%	0.0%	0.82%	1.36%	2.01%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
