Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Поворинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №3001	УИК №3002	УИК №3003	УИК №3004	УИК №3005	УИК №3006	УИК №3007	УИК №3008	УИК №3009	УИК №3010	УИК №3011	УИК №3012	УИК №3013	УИК №3014	УИК №3015	УИК №3016	УИК №3017	УИК №3018	УИК №3019	УИК №3020	УИК №3021					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2454	46	219	259	88	226	215	165	115	211	59	98	171	150	96	18	35	8	180	15	34	46					
		11.40%	12.99%	11.51%	13.57%	4.22%	10.88%	11.47%	9.02%	13.11%	13.41%	15.53%	12.30%	13.94%	12.40%	10.47%	7.20%	8.31%	8.70%	22.33%	6.28%	8.95%	13.86%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1371	26	160	31	112	200	71	17	23	116	48	69	98	95	77	19	40	2	106	23	20	18					
		6.37%	7.34%	8.41%	1.62%	5.37%	9.63%	3.79%	0.93%	2.62%	7.37%	12.63%	8.66%	7.99%	7.85%	8.40%	7.60%	9.50%	2.17%	13.15%	9.62%	5.26%	5.42%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	121	0	19	8	19	9	10	9	5	4	3	0	6	6	4	0	1	0	7	0	4	7					
		0.56%	0.00%	0.99%	0.42%	0.91%	0.43%	0.53%	0.49%	0.57%	0.25%	0.79%	0.00%	0.49%	0.50%	0.44%	0.00%	0.24%	0.00%	0.87%	0.00%	1.05%	2.11%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2805	40	252	277	246	213	197	160	108	175	54	86	234	226	142	41	65	6	149	33	53	48					
		13.03%	11.30%	13.25%	14.51%	11.80%	10.26%	10.51%	8.74%	12.31%	11.12%	14.21%	10.79%	19.07%	18.68%	15.49%	16.40%	15.44%	6.52%	18.49%	13.81%	13.95%	14.46%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	157	1	15	10	19	15	11	11	5	15	3	1	14	17	8	0	1	0	5	0	1	5					
		0.73%	0.28%	0.79%	0.52%	0.91%	0.72%	0.59%	0.60%	0.57%	0.95%	0.79%	0.13%	1.14%	1.40%	0.87%	0.00%	0.24%	0.00%	0.62%	0.00%	0.26%	1.51%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14358	235	1182	1322	1592	1392	1359	1462	612	1007	204	528	688	694	586	170	276	76	344	162	260	207					
		66.68%	66.38%	62.15%	69.25%	76.39%	67.02%	72.48%	79.89%	69.78%	63.98%	53.68%	66.25%	56.07%	57.36%	63.90%	68.00%	65.56%	82.61%	42.68%	67.78%	68.42%	62.35%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	68	0	14	2	8	4	9	6	0	6	0	6	2	2	0	0	1	0	3	1	3	1					
		0.32%	0.00%	0.74%	0.10%	0.38%	0.19%	0.48%	0.33%	0.00%	0.38%	0.00%	0.75%	0.16%	0.17%	0.00%	0.00%	0.24%	0.00%	0.37%	0.42%	0.79%	0.30%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
