Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Олекминская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	336	0	9	7	4	7	8	15	15	9	5	4	12	10	7	7	9	30	3	5	23	5	5	16	5	10	3	4	4	5	2	12	15	9	13	10	10	11	3	5	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	267	0	9	0	3	3	7	15	13	4	5	4	10	10	6	7	8	30	3	2	23	5	0	15	0	10	1	1	4	5	2	9	12	7	8	3	5	11	2	5	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	99	1	1	0	1	1	2	3	4	0	1	0	1	2	1	0	1	4	3	6	2	1	2	0	1	0	0	1	1	5	2	24	1	8	8	1	3	3	2	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	69	0	0	7	1	4	1	0	2	5	0	0	2	0	1	0	1	0	0	3	0	0	5	1	5	0	2	3	0	0	0	3	3	2	5	7	5	0	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1787	2	88	20	14	53	33	97	95	11	44	20	49	35	39	59	22	58	54	26	77	22	20	63	3	48	28	19	19	57	31	89	90	98	107	41	28	73	12	27	16					
		14.60%	6.90%	12.32%	8.73%	23.33%	23.25%	13.75%	15.09%	24.42%	15.49%	12.90%	10.15%	24.14%	11.44%	17.11%	12.58%	11.00%	10.14%	29.67%	12.09%	20.87%	12.87%	18.18%	19.50%	4.55%	9.18%	18.54%	11.24%	21.84%	13.51%	8.64%	12.88%	16.57%	16.96%	17.07%	14.39%	11.34%	16.04%	6.42%	13.37%	10.26%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	833	3	90	35	8	29	3	18	7	1	4	3	2	5	1	17	11	31	8	28	12	15	4	33	1	5	0	1	2	50	27	62	49	61	52	25	28	54	16	19	13					
		6.81%	10.34%	12.61%	15.28%	13.33%	12.72%	1.25%	2.80%	1.80%	1.41%	1.17%	1.52%	0.99%	1.63%	0.44%	3.62%	5.50%	5.42%	4.40%	13.02%	3.25%	8.77%	3.64%	10.22%	1.52%	0.96%	0.00%	0.59%	2.30%	11.85%	7.52%	8.97%	9.02%	10.55%	8.29%	8.77%	11.34%	11.87%	8.56%	9.41%	8.33%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	75	1	2	2	1	2	3	4	1	0	0	0	0	3	0	2	0	4	2	2	2	0	0	3	3	2	0	0	0	7	1	4	3	7	3	0	0	5	1	4	1					
		0.61%	3.45%	0.28%	0.87%	1.67%	0.88%	1.25%	0.62%	0.26%	0.00%	0.00%	0.00%	0.00%	0.98%	0.00%	0.43%	0.00%	0.70%	1.10%	0.93%	0.54%	0.00%	0.00%	0.93%	4.55%	0.38%	0.00%	0.00%	0.00%	1.66%	0.28%	0.58%	0.55%	1.21%	0.48%	0.00%	0.00%	1.10%	0.53%	1.98%	0.64%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1686	5	153	27	7	38	28	129	62	10	25	21	14	29	14	32	14	65	17	26	55	8	5	34	3	88	46	23	12	77	46	102	75	90	83	45	43	79	11	26	19					
		13.78%	17.24%	21.43%	11.79%	11.67%	16.67%	11.67%	20.06%	15.94%	14.08%	7.33%	10.66%	6.90%	9.48%	6.14%	6.82%	7.00%	11.36%	9.34%	12.09%	14.91%	4.68%	4.55%	10.53%	4.55%	16.83%	30.46%	13.61%	13.79%	18.25%	12.81%	14.76%	13.81%	15.57%	13.24%	15.79%	17.41%	17.36%	5.88%	12.87%	12.18%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	127	0	2	0	0	1	1	0	2	1	6	0	5	1	1	2	1	3	1	3	0	1	0	3	0	0	0	2	0	6	1	13	13	19	10	6	2	16	1	3	1					
		1.04%	0.00%	0.28%	0.00%	0.00%	0.44%	0.42%	0.00%	0.51%	1.41%	1.76%	0.00%	2.46%	0.33%	0.44%	0.43%	0.50%	0.52%	0.55%	1.40%	0.00%	0.58%	0.00%	0.93%	0.00%	0.00%	0.00%	1.18%	0.00%	1.42%	0.28%	1.88%	2.39%	3.29%	1.59%	2.11%	0.81%	3.52%	0.53%	1.49%	0.64%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7564	18	375	144	30	101	168	385	217	48	260	152	131	233	172	348	147	401	100	122	219	123	75	182	56	376	77	123	54	217	249	416	306	291	359	164	146	221	138	118	102					
		61.81%	62.07%	52.52%	62.88%	50.00%	44.30%	70.00%	59.88%	55.78%	67.61%	76.25%	77.16%	64.53%	76.14%	75.44%	74.20%	73.50%	70.10%	54.95%	56.74%	59.35%	71.93%	68.18%	56.35%	84.85%	71.89%	50.99%	72.78%	62.07%	51.42%	69.36%	60.20%	56.35%	50.35%	57.26%	57.54%	59.11%	48.57%	73.80%	58.42%	65.38%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	35	0	2	0	0	3	1	3	1	0	1	1	0	0	0	2	1	0	0	3	1	0	2	1	0	1	0	1	0	2	0	0	1	1	2	0	0	3	0	2	0					
		0.29%	0.00%	0.28%	0.00%	0.00%	1.32%	0.42%	0.47%	0.26%	0.00%	0.29%	0.51%	0.00%	0.00%	0.00%	0.43%	0.50%	0.00%	0.00%	1.40%	0.27%	0.00%	1.82%	0.31%	0.00%	0.19%	0.00%	0.59%	0.00%	0.47%	0.00%	0.00%	0.18%	0.17%	0.32%	0.00%	0.00%	0.66%	0.00%	0.99%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
