Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Олекминская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	273	3	6	7	4	7	5	10	10	5	6	3	5	5	3	7	5	10	5	5	5	5	5	10	5	10	3	4	4	5	2	15	12	12	20	10	10	10	5	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	125	0	4	4	3	2	3	10	4	0	1	0	3	2	2	3	4	10	0	1	5	5	0	0	0	2	0	4	2	1	2	4	9	6	8	4	3	5	4	5	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	74	0	0	0	0	2	3	2	2	1	2	1	2	1	3	0	4	1	0	5	0	3	1	0	0	0	0	0	0	0	1	10	12	4	2	2	5	2	2	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	148	3	2	3	1	5	2	0	6	5	5	3	2	3	1	4	1	0	5	4	0	0	5	10	5	8	3	0	2	4	0	11	3	6	12	6	7	5	1	0	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	26	0	0	0	0	0	1	1	2	0	2	0	0	2	0	2	3	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	2	2	2	0	2	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	1.Политическая партия «Аграрная партия России»	188	0	7	2	0	1	5	21	3	0	8	3	7	13	3	10	10	17	6	4	4	2	0	12	0	4	0	1	0	2	2	6	6	4	7	5	4	3	2	4	0					
		1.45%	0.00%	1.60%	0.84%	0.00%	0.34%	1.78%	3.02%	0.73%	0.00%	1.67%	4.35%	2.68%	4.44%	1.24%	1.96%	4.85%	2.78%	2.90%	2.03%	0.96%	1.03%	0.00%	3.24%	0.00%	0.81%	0.00%	0.65%	0.00%	0.66%	0.53%	0.91%	0.94%	0.54%	0.83%	1.44%	1.19%	0.61%	1.26%	1.48%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	32	0	0	1	1	1	0	0	4	0	0	0	0	1	1	0	1	1	0	3	0	0	0	0	0	0	2	0	0	0	0	1	0	4	3	1	1	2	2	1	1					
		0.25%	0.00%	0.00%	0.42%	1.41%	0.34%	0.00%	0.00%	0.98%	0.00%	0.00%	0.00%	0.00%	0.34%	0.41%	0.00%	0.49%	0.16%	0.00%	1.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.52%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.54%	0.36%	0.29%	0.30%	0.41%	1.26%	0.37%	0.66%					
20	3.Политическая партия «Демократическая партия России»	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	3	0	0	1	2	0	0	1	0	0	0	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.51%	0.00%	1.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.99%	0.00%	0.00%	0.16%	0.27%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1140	1	53	0	6	18	23	84	48	2	36	11	21	27	12	32	8	44	13	8	46	5	5	15	3	77	24	7	2	47	30	74	65	78	79	19	34	41	5	27	10					
		8.80%	2.94%	12.10%	0.00%	8.45%	6.16%	8.19%	12.07%	11.71%	3.08%	7.52%	15.94%	8.05%	9.22%	4.98%	6.29%	3.88%	7.20%	6.28%	4.06%	11.06%	2.58%	4.50%	4.05%	4.05%	15.62%	18.18%	4.52%	1.98%	15.61%	8.00%	11.28%	10.19%	10.51%	9.36%	5.48%	10.09%	8.37%	3.14%	9.96%	6.58%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	60	0	0	0	0	0	2	2	3	0	1	0	1	2	4	1	0	3	0	1	1	0	0	1	0	0	2	1	0	3	0	7	6	1	13	0	1	2	1	0	1					
		0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.29%	0.73%	0.00%	0.21%	0.00%	0.38%	0.68%	1.66%	0.20%	0.00%	0.49%	0.00%	0.51%	0.24%	0.00%	0.00%	0.27%	0.00%	0.00%	1.52%	0.65%	0.00%	0.99%	0.00%	1.07%	0.94%	0.13%	1.54%	0.00%	0.30%	0.41%	0.63%	0.00%	0.66%					
23	6.Политическая партия «Партия социальной справедливости»	28	0	3	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	1	1	1	2	0	1	0	0	1	0	0	2	1	1	1	3	1	2	0	1	1	1	0					
		0.22%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.34%	0.41%	0.00%	0.00%	0.00%	0.48%	0.51%	0.24%	1.03%	0.00%	0.27%	0.00%	0.00%	0.76%	0.00%	0.00%	0.66%	0.27%	0.15%	0.16%	0.40%	0.12%	0.58%	0.00%	0.20%	0.63%	0.37%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	580	1	39	13	3	12	4	17	7	2	5	1	4	2	5	13	1	12	4	11	8	15	2	28	1	6	1	1	0	21	35	34	39	46	65	20	23	37	3	22	17					
		4.48%	2.94%	8.90%	5.44%	4.23%	4.11%	1.42%	2.44%	1.71%	3.08%	1.04%	1.45%	1.53%	0.68%	2.07%	2.55%	0.49%	1.96%	1.93%	5.58%	1.92%	7.73%	1.80%	7.57%	1.35%	1.22%	0.76%	0.65%	0.00%	6.98%	9.33%	5.18%	6.11%	6.20%	7.70%	5.76%	6.82%	7.55%	1.89%	8.12%	11.18%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1204	1	31	8	2	15	24	99	62	3	78	9	33	43	25	26	19	22	20	31	82	13	5	35	3	58	26	30	7	35	16	50	42	57	73	27	15	44	5	20	10					
		9.29%	2.94%	7.08%	3.35%	2.82%	5.14%	8.54%	14.22%	15.12%	4.62%	16.28%	13.04%	12.64%	14.68%	10.37%	5.11%	9.22%	3.60%	9.66%	15.74%	19.71%	6.70%	4.50%	9.46%	4.05%	11.76%	19.70%	19.35%	6.93%	11.63%	4.27%	7.62%	6.58%	7.68%	8.65%	7.78%	4.45%	8.98%	3.14%	7.38%	6.58%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	40	0	0	0	0	1	1	0	2	1	2	0	0	1	0	0	2	1	1	0	2	1	1	1	0	1	0	1	1	1	0	1	0	4	6	4	1	3	0	0	0					
		0.31%	0.00%	0.00%	0.00%	0.00%	0.34%	0.36%	0.00%	0.49%	1.54%	0.42%	0.00%	0.00%	0.34%	0.00%	0.00%	0.97%	0.16%	0.48%	0.00%	0.48%	0.52%	0.90%	0.27%	0.00%	0.20%	0.00%	0.65%	0.99%	0.33%	0.00%	0.15%	0.00%	0.54%	0.71%	1.15%	0.30%	0.61%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9471	31	303	214	59	242	217	462	275	56	340	43	191	200	188	413	160	489	158	132	269	152	96	274	63	343	75	113	89	178	287	472	467	528	588	266	251	346	134	195	112					
		73.10%	91.18%	69.18%	89.54%	83.10%	82.88%	77.22%	66.38%	67.07%	86.15%	70.98%	62.32%	73.18%	68.26%	78.01%	81.14%	77.67%	80.03%	76.33%	67.01%	64.66%	78.35%	86.49%	74.05%	85.14%	69.57%	56.82%	72.90%	88.12%	59.14%	76.53%	71.95%	73.20%	71.16%	69.67%	76.66%	74.48%	70.61%	84.28%	71.96%	73.68%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	61	0	1	1	0	0	0	0	1	0	4	1	0	1	0	1	0	2	0	3	0	1	0	0	1	0	1	1	1	3	0	5	5	6	7	2	3	7	3	0	0					
		0.47%	0.00%	0.23%	0.42%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.84%	1.45%	0.00%	0.34%	0.00%	0.20%	0.00%	0.33%	0.00%	1.52%	0.00%	0.52%	0.00%	0.00%	1.35%	0.00%	0.76%	0.65%	0.99%	0.99%	0.00%	0.76%	0.78%	0.81%	0.83%	0.58%	0.89%	1.43%	1.89%	0.00%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
