Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Осинниковская городская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1097	42	55	35	57	45	30	20	35	40	90	20	35	30	50	25	60	65	65	63	85	75	75					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1094	42	55	35	57	45	30	20	35	40	90	20	35	30	50	22	60	65	65	63	85	75	75					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	608	15	18	7	21	21	13	19	46	15	19	34	23	21	30	24	53	33	21	44	70	22	39					
14	Число погашенных неиспользованных открепительных удостоверений	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	53	0	1	1	2	0	1	4	1	1	8	3	0	1	4	0	0	6	4	3	3	6	4					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1185	133	10	20	2	5	98	32	27	4	103	46	56	88	78	56	12	78	61	20	4	226	26					
		3.65%	11.66%	0.72%	5.78%	0.21%	0.43%	9.17%	2.03%	2.20%	0.27%	4.35%	4.09%	4.25%	9.95%	3.75%	10.73%	0.68%	3.61%	3.22%	0.91%	0.20%	11.48%	1.41%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3118	150	195	34	78	164	124	79	101	131	225	27	106	138	62	69	94	259	98	133	400	293	158					
		9.61%	13.15%	14.03%	9.83%	8.34%	14.26%	11.60%	5.01%	8.24%	8.75%	9.50%	2.40%	8.05%	15.61%	2.98%	13.22%	5.30%	11.98%	5.17%	6.06%	20.09%	14.88%	8.54%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	110	8	7	3	0	1	3	0	4	0	9	5	3	10	2	4	0	12	7	8	0	22	2					
		0.34%	0.70%	0.50%	0.87%	0.00%	0.09%	0.28%	0.00%	0.33%	0.00%	0.38%	0.44%	0.23%	1.13%	0.10%	0.77%	0.00%	0.56%	0.37%	0.36%	0.00%	1.12%	0.11%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2514	162	50	39	51	101	86	94	68	87	181	16	74	157	125	63	142	277	89	146	90	244	172					
		7.74%	14.20%	3.60%	11.27%	5.45%	8.78%	8.04%	5.96%	5.55%	5.81%	7.64%	1.42%	5.62%	17.76%	6.01%	12.07%	8.01%	12.81%	4.69%	6.65%	4.52%	12.39%	9.30%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	379	32	15	1	7	4	6	31	20	1	24	8	5	31	41	8	9	50	26	11	3	46	0					
		1.17%	2.80%	1.08%	0.29%	0.75%	0.35%	0.56%	1.97%	1.63%	0.07%	1.01%	0.71%	0.38%	3.51%	1.97%	1.53%	0.51%	2.31%	1.37%	0.50%	0.15%	2.34%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	24810	618	1004	244	788	875	739	1340	991	1274	1819	1008	1072	438	1769	317	1506	1468	1612	1837	1494	1105	1492					
		76.43%	54.16%	72.23%	70.52%	84.28%	76.09%	69.13%	85.03%	80.90%	85.10%	76.78%	89.68%	81.40%	49.55%	85.01%	60.73%	84.99%	67.90%	84.98%	83.73%	75.04%	56.12%	80.65%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	61	9	6	1	0	0	2	0	3	0	3	2	1	4	4	3	2	4	4	4	0	9	0					
		0.19%	0.79%	0.43%	0.29%	0.00%	0.00%	0.19%	0.00%	0.24%	0.00%	0.13%	0.18%	0.08%	0.45%	0.19%	0.57%	0.11%	0.19%	0.21%	0.18%	0.00%	0.46%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
