Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Долгопрудненская городская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357					
		21.91%	21.63%	30.15%	26.37%	24.32%	34.20%	21.68%	22.04%	26.09%	23.64%	22.27%	20.53%	21.78%	25.90%	24.57%	18.82%	22.09%	26.43%	24.70%	25.68%	24.07%	17.51%	11.55%	20.00%	22.21%	24.85%	24.35%	24.16%	15.41%	25.59%	20.29%	16.77%	25.11%	15.88%	18.89%	12.28%	24.83%	24.94%	22.47%	16.49%	20.98%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	3109	19	334	77	86	84	85	86	36	98	9	28	111	130	93	50	74	103	66	64	74	82	41	110	153	70	108	90	60	10	107	144	104	32	40	58	54	20	21	32	66					
		8.10%	9.13%	21.29%	15.04%	13.76%	9.98%	8.82%	9.16%	7.83%	8.74%	3.78%	2.41%	11.73%	10.43%	7.54%	5.35%	9.56%	8.96%	4.93%	17.30%	5.75%	6.16%	4.31%	10.33%	11.52%	10.23%	9.63%	8.40%	4.34%	0.98%	7.03%	7.92%	9.50%	10.81%	2.75%	3.17%	9.44%	5.14%	5.90%	6.68%	9.82%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14776	50	248	124	158	201	351	308	130	327	100	542	302	330	423	467	308	309	539	92	435	593	371	425	479	246	342	315	847	620	596	840	318	150	937	1154	191	117	124	159	208					
		38.51%	24.04%	15.81%	24.22%	25.28%	23.87%	36.41%	32.80%	28.26%	29.17%	42.02%	46.56%	31.92%	26.46%	34.31%	49.95%	39.79%	26.87%	40.22%	24.86%	33.77%	44.55%	38.97%	39.91%	36.07%	35.96%	30.51%	29.38%	61.29%	60.55%	39.13%	46.18%	29.04%	50.68%	64.35%	62.99%	33.39%	30.08%	34.83%	33.19%	30.95%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	641	9	69	11	11	22	17	16	3	20	3	15	22	34	24	16	11	25	24	14	12	21	18	13	33	9	14	18	14	3	16	21	13	2	12	14	7	9	5	8	13					
		1.67%	4.33%	4.40%	2.15%	1.76%	2.61%	1.76%	1.70%	0.65%	1.78%	1.26%	1.29%	2.33%	2.73%	1.95%	1.71%	1.42%	2.17%	1.79%	3.78%	0.93%	1.58%	1.89%	1.22%	2.48%	1.32%	1.25%	1.68%	1.01%	0.29%	1.05%	1.15%	1.19%	0.68%	0.82%	0.76%	1.22%	2.31%	1.40%	1.67%	1.93%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
