Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
"Наименование Избирательной комиссии:    Оренбург, Центральная"																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	839	13	13	16	4	17	12	23	21	28	22	46	39	30	27	21	28	24	21	16	11	28	28	25	38	11	33	31	13	29	17	18	23	37	34	25	17					
		2.25%	2.17%	1.87%	1.53%	2.11%	2.02%	1.21%	2.15%	2.16%	2.91%	2.18%	3.97%	2.94%	2.81%	2.75%	1.87%	2.29%	1.94%	2.16%	1.15%	1.36%	2.66%	2.30%	2.59%	2.58%	1.06%	2.72%	2.35%	1.69%	2.71%	1.57%	1.91%	2.10%	2.83%	2.75%	2.32%	2.11%					
19	2.Всероссийская политическая партия «Гражданская Сила»	422	4	7	10	1	6	14	21	20	11	12	14	15	19	9	16	21	6	4	13	4	15	9	16	31	9	4	10	10	11	17	8	19	14	10	12	0					
		1.13%	0.67%	1.01%	0.96%	0.53%	0.71%	1.41%	1.96%	2.06%	1.14%	1.19%	1.21%	1.13%	1.78%	0.92%	1.42%	1.72%	0.49%	0.41%	0.94%	0.50%	1.42%	0.74%	1.65%	2.10%	0.87%	0.33%	0.76%	1.30%	1.03%	1.57%	0.85%	1.73%	1.07%	0.81%	1.11%	0.00%					
20	3.Политическая партия «Демократическая партия России»	53	1	1	3	0	2	0	3	1	3	1	3	3	3	0	6	2	2	0	0	0	0	1	2	2	1	1	3	0	0	1	1	2	3	0	1	1					
		0.14%	0.17%	0.14%	0.29%	0.00%	0.24%	0.00%	0.28%	0.10%	0.31%	0.10%	0.26%	0.23%	0.28%	0.00%	0.53%	0.16%	0.16%	0.00%	0.00%	0.00%	0.00%	0.08%	0.21%	0.14%	0.10%	0.08%	0.23%	0.00%	0.00%	0.09%	0.11%	0.18%	0.23%	0.00%	0.09%	0.12%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4933	75	88	112	28	90	136	106	162	169	151	162	131	129	181	91	143	152	136	127	79	150	166	156	209	124	161	180	94	141	184	124	168	184	191	155	98					
		13.21%	12.54%	12.66%	10.72%	14.74%	10.68%	13.71%	9.90%	16.68%	17.59%	14.94%	13.98%	9.89%	12.10%	18.41%	8.09%	11.69%	12.32%	14.01%	9.16%	9.79%	14.25%	13.61%	16.13%	14.17%	11.92%	13.26%	13.66%	12.19%	13.18%	16.94%	13.14%	15.31%	14.06%	15.47%	14.37%	12.16%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	534	8	11	13	4	12	24	16	24	17	14	22	13	15	18	16	33	9	10	10	6	19	11	9	13	11	18	14	11	13	13	17	24	18	23	12	13					
		1.43%	1.34%	1.58%	1.24%	2.11%	1.42%	2.42%	1.49%	2.47%	1.77%	1.38%	1.90%	0.98%	1.41%	1.83%	1.42%	2.70%	0.73%	1.03%	0.72%	0.74%	1.80%	0.90%	0.93%	0.88%	1.06%	1.48%	1.06%	1.43%	1.21%	1.20%	1.80%	2.19%	1.38%	1.86%	1.11%	1.61%					
23	6.Политическая партия «Партия социальной справедливости»	114	2	1	7	2	1	0	6	2	2	2	6	1	2	1	6	7	4	1	3	1	3	5	4	5	3	1	1	0	3	5	7	3	2	5	5	5					
		0.31%	0.33%	0.14%	0.67%	1.05%	0.12%	0.00%	0.56%	0.21%	0.21%	0.20%	0.52%	0.08%	0.19%	0.10%	0.53%	0.57%	0.32%	0.10%	0.22%	0.12%	0.28%	0.41%	0.41%	0.34%	0.29%	0.08%	0.08%	0.00%	0.28%	0.46%	0.74%	0.27%	0.15%	0.40%	0.46%	0.62%					
24	7.Политическая партия «Либерально-демократическая партия России»	3511	64	85	96	20	84	86	116	55	72	94	112	154	113	96	111	106	143	123	106	88	87	126	69	112	94	108	146	89	114	97	77	78	128	96	97	69					
		9.40%	10.70%	12.23%	9.19%	10.53%	9.96%	8.67%	10.83%	5.66%	7.49%	9.30%	9.66%	11.62%	10.60%	9.77%	9.87%	8.67%	11.59%	12.67%	7.64%	10.90%	8.26%	10.33%	7.14%	7.59%	9.04%	8.90%	11.08%	11.54%	10.65%	8.93%	8.16%	7.11%	9.78%	7.77%	8.99%	8.56%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3667	51	59	90	11	59	95	121	89	96	122	147	89	84	117	102	124	99	90	110	97	113	117	91	160	92	123	122	51	118	123	110	123	133	173	110	56					
		9.82%	8.53%	8.49%	8.61%	5.79%	6.99%	9.58%	11.30%	9.17%	9.99%	12.07%	12.68%	6.72%	7.88%	11.90%	9.07%	10.14%	8.02%	9.27%	7.93%	12.02%	10.73%	9.59%	9.41%	10.85%	8.85%	10.13%	9.26%	6.61%	11.03%	11.33%	11.65%	11.21%	10.16%	14.01%	10.19%	6.95%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	894	20	22	23	12	23	55	27	32	23	23	20	28	26	28	23	28	27	17	13	20	36	24	25	22	14	20	36	18	30	30	15	33	28	43	23	7					
		2.39%	3.34%	3.17%	2.20%	6.32%	2.73%	5.54%	2.52%	3.30%	2.39%	2.27%	1.73%	2.11%	2.44%	2.85%	2.04%	2.29%	2.19%	1.75%	0.94%	2.48%	3.42%	1.97%	2.59%	1.49%	1.35%	1.65%	2.73%	2.33%	2.80%	2.76%	1.59%	3.01%	2.14%	3.48%	2.13%	0.87%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	21270	342	384	657	98	533	515	606	514	513	528	596	830	627	456	700	681	728	554	965	490	569	686	539	828	662	710	741	472	577	559	540	585	721	625	611	528					
		56.96%	57.19%	55.25%	62.87%	51.58%	63.23%	51.92%	56.58%	52.94%	53.38%	52.23%	51.42%	62.64%	58.82%	46.39%	62.22%	55.68%	58.99%	57.05%	69.57%	60.72%	54.04%	56.23%	55.74%	56.14%	63.65%	58.48%	56.22%	61.22%	53.93%	51.47%	57.20%	53.33%	55.08%	50.61%	56.63%	65.51%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	744	12	20	9	3	7	47	21	38	19	33	23	13	10	35	20	39	32	8	14	8	23	27	19	34	7	26	23	9	18	31	11	28	25	24	18	10					
		1.99%	2.01%	2.88%	0.86%	1.58%	0.83%	4.74%	1.96%	3.91%	1.98%	3.26%	1.98%	0.98%	0.94%	3.56%	1.78%	3.19%	2.59%	0.82%	1.01%	0.99%	2.18%	2.21%	1.96%	2.31%	0.67%	2.14%	1.75%	1.17%	1.68%	2.85%	1.17%	2.55%	1.91%	1.94%	1.67%	1.24%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
