Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Сыктывдинская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	152	0	0	2	0	2	0	1	0	3	6	2	53	9	56	5	1	0	1	3	0	6	0	0	0	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	1.Политическая партия «Аграрная партия России»	646	3	2	16	19	14	10	36	9	7	31	33	73	64	56	101	20	1	32	3	11	55	12	13	1	3	3	18					
		5.10%	1.70%	1.92%	2.94%	7.76%	4.43%	2.24%	4.52%	3.83%	1.91%	8.07%	5.34%	4.57%	4.74%	3.73%	6.35%	15.50%	1.08%	7.98%	2.54%	5.05%	10.46%	8.70%	5.08%	1.32%	3.49%	1.54%	10.84%					
19	2.Всероссийская политическая партия «Гражданская Сила»	83	0	0	2	1	1	4	9	0	2	1	7	18	7	14	8	2	1	1	0	0	3	2	0	0	0	0	0					
		0.66%	0.00%	0.00%	0.37%	0.41%	0.32%	0.90%	1.13%	0.00%	0.55%	0.26%	1.13%	1.13%	0.52%	0.93%	0.50%	1.55%	1.08%	0.25%	0.00%	0.00%	0.57%	1.45%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	14	0	1	1	1	0	1	0	0	0	1	1	3	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0					
		0.11%	0.00%	0.96%	0.18%	0.41%	0.00%	0.22%	0.00%	0.00%	0.00%	0.26%	0.16%	0.19%	0.07%	0.00%	0.06%	0.00%	1.08%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1032	17	9	87	16	21	33	50	12	15	22	35	127	111	122	178	8	6	24	5	10	41	16	25	8	6	18	10					
		8.14%	9.66%	8.65%	15.99%	6.53%	6.65%	7.40%	6.27%	5.11%	4.10%	5.73%	5.66%	7.95%	8.22%	8.13%	11.19%	6.20%	6.45%	5.99%	4.24%	4.59%	7.79%	11.59%	9.77%	10.53%	6.98%	9.23%	6.02%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	115	0	0	6	5	2	1	8	6	2	5	7	25	12	9	12	1	1	3	0	3	4	2	1	0	0	0	0					
		0.91%	0.00%	0.00%	1.10%	2.04%	0.63%	0.22%	1.00%	2.55%	0.55%	1.30%	1.13%	1.57%	0.89%	0.60%	0.75%	0.78%	1.08%	0.75%	0.00%	1.38%	0.76%	1.45%	0.39%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	21	0	1	0	1	0	0	0	0	1	0	2	4	3	3	2	0	0	1	0	0	0	2	1	0	0	0	0					
		0.17%	0.00%	0.96%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.32%	0.25%	0.22%	0.20%	0.13%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	1.45%	0.39%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1377	15	10	33	13	36	34	89	37	36	25	74	197	162	181	186	23	5	34	11	15	54	21	32	5	5	34	10					
		10.87%	8.52%	9.62%	6.07%	5.31%	11.39%	7.62%	11.17%	15.74%	9.84%	6.51%	11.97%	12.34%	12.00%	12.07%	11.69%	17.83%	5.38%	8.48%	9.32%	6.88%	10.27%	15.22%	12.50%	6.58%	5.81%	17.44%	6.02%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	966	17	6	47	11	28	31	65	15	19	16	38	141	146	133	109	3	5	19	5	14	34	7	20	5	8	17	7					
		7.62%	9.66%	5.77%	8.64%	4.49%	8.86%	6.95%	8.16%	6.38%	5.19%	4.17%	6.15%	8.83%	10.81%	8.87%	6.85%	2.33%	5.38%	4.74%	4.24%	6.42%	6.46%	5.07%	7.81%	6.58%	9.30%	8.72%	4.22%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	107	3	0	2	2	7	8	5	1	2	3	5	10	13	15	13	1	1	4	0	0	1	0	4	1	0	2	4					
		0.84%	1.70%	0.00%	0.37%	0.82%	2.22%	1.79%	0.63%	0.43%	0.55%	0.78%	0.81%	0.63%	0.96%	1.00%	0.82%	0.78%	1.08%	0.99%	0.00%	0.00%	0.19%	0.00%	1.56%	1.32%	0.00%	1.03%	2.41%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8095	120	74	346	176	204	318	520	149	276	268	404	976	803	932	954	68	62	279	91	162	330	76	156	53	62	119	117					
		63.89%	68.18%	71.15%	63.60%	71.84%	64.56%	71.30%	65.24%	63.40%	75.41%	69.79%	65.37%	61.11%	59.48%	62.13%	59.96%	52.71%	66.67%	69.58%	77.12%	74.31%	62.74%	55.07%	60.94%	69.74%	72.09%	61.03%	70.48%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	83	0	0	2	0	0	3	8	2	2	3	7	8	10	18	10	3	1	2	0	0	1	0	0	2	1	0	0					
		0.66%	0.00%	0.00%	0.37%	0.00%	0.00%	0.67%	1.00%	0.85%	0.55%	0.78%	1.13%	0.50%	0.74%	1.20%	0.63%	2.33%	1.08%	0.50%	0.00%	0.00%	0.19%	0.00%	0.00%	2.63%	1.16%	0.00%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
