Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Сыктывдинская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585					
		2.06%	0.00%	0.91%	1.30%	2.43%	0.51%	1.88%	2.29%	1.24%	2.03%	2.73%	1.78%	2.08%	2.12%	2.66%	2.61%	3.43%	0.00%	2.92%	0.96%	0.43%	1.97%	1.24%	3.54%	6.10%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1763	16	127	17	28	63	99	24	30	47	98	243	64	285	83	250	8	19	48	11	23	74	62	29	15					
		13.72%	18.18%	23.13%	7.39%	8.51%	15.91%	14.35%	13.71%	9.32%	13.66%	15.76%	13.49%	12.10%	14.42%	13.79%	14.20%	4.57%	24.68%	11.68%	10.58%	9.83%	13.29%	12.78%	12.83%	9.15%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	318	0	7	7	3	13	18	5	6	6	27	64	15	55	18	32	1	2	7	1	2	13	8	7	1					
		2.48%	0.00%	1.28%	3.04%	0.91%	3.28%	2.61%	2.86%	1.86%	1.74%	4.34%	3.55%	2.84%	2.78%	2.99%	1.82%	0.57%	2.60%	1.70%	0.96%	0.85%	2.33%	1.65%	3.10%	0.61%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6701	50	244	160	178	190	320	65	186	148	274	999	281	1044	257	931	120	29	218	64	114	304	311	122	92					
		52.16%	56.82%	44.44%	69.57%	54.10%	47.98%	46.38%	37.14%	57.76%	43.02%	44.05%	55.44%	53.12%	52.81%	42.69%	52.90%	68.57%	37.66%	53.04%	61.54%	48.72%	54.58%	64.12%	53.98%	56.10%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	119	1	1	1	3	3	7	0	1	2	3	16	5	28	11	12	3	1	6	1	1	7	3	3	0					
		0.93%	1.14%	0.18%	0.43%	0.91%	0.76%	1.01%	0.00%	0.31%	0.58%	0.48%	0.89%	0.95%	1.42%	1.83%	0.68%	1.71%	1.30%	1.46%	0.96%	0.43%	1.26%	0.62%	1.33%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
