11	Число полученных открепительных  удостоверений	1626	0	0	25	7	13	19	13	23	27	17	31	27	2	35	39	34	24	25	28	23	30	28	35	37	66	23	29	49	26	17	26	20	38	16	34	34	24	31	28	27	28	25	35	25	29	34	31	27	20	23	22	33	38	25	20	28	26	20	26	25	32	24					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1243	0	0	15	7	11	12	11	18	23	14	25	25	1	21	27	24	13	19	22	18	25	22	26	26	55	20	21	37	18	11	17	17	25	16	24	26	16	26	22	24	21	20	30	24	25	24	22	15	19	17	15	23	29	19	12	22	23	16	23	22	25	17					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1576	40	19	29	20	31	22	19	19	28	24	20	18	21	15	29	13	19	28	26	16	30	24	28	12	25	18	21	25	24	16	28	18	21	31	24	23	21	16	27	19	16	29	27	22	30	15	21	19	28	38	16	19	35	39	37	27	38	20	52	55	23	63					
14	Число неиспользованных открепительных удостоверений	382	0	0	10	0	2	7	2	5	4	3	6	2	1	14	12	10	11	6	6	5	5	6	9	11	11	3	8	12	8	6	9	3	13	0	10	8	8	5	6	3	7	5	5	1	4	9	9	12	1	6	7	10	9	6	8	6	3	4	3	3	7	7					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	190	0	0	6	1	2	3	5	2	3	2	4	4	1	2	3	3	2	5	3	4	4	3	2	0	2	4	1	4	9	4	4	5	2	5	7	3	2	6	5	1	4	3	3	1	4	3	2	2	1	3	4	3	5	4	1	5	3	1	1	3	2	4					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																					
18	Богданов Андрей Владимирович	1398	14	2	26	25	17	13	16	26	31	25	34	33	8	27	23	20	19	21	22	22	29	24	32	23	40	15	27	36	26	15	22	10	25	29	21	23	24	22	27	23	23	30	22	19	32	20	23	25	9	18	20	30	17	21	14	27	15	12	15	30	33	26					
		1.64%	2.39%	0.67%	1.67%	1.64%	1.16%	1.60%	1.21%	1.93%	1.71%	1.85%	1.96%	1.75%	3.83%	1.59%	1.59%	1.44%	1.24%	1.47%	1.75%	1.53%	1.80%	1.64%	2.00%	1.25%	2.23%	1.24%	1.91%	1.94%	1.66%	1.32%	2.03%	0.90%	1.82%	1.56%	1.54%	1.60%	1.50%	1.37%	1.77%	1.52%	1.56%	1.82%	1.34%	1.43%	2.23%	1.39%	1.99%	2.03%	0.96%	1.72%	1.76%	2.18%	1.32%	1.79%	1.35%	1.97%	1.29%	1.09%	1.35%	1.87%	1.84%	1.80%					
19	Жириновский Владимир Вольфович	10223	58	40	183	248	123	91	139	151	223	163	224	269	24	248	170	154	197	200	174	148	215	195	224	259	258	152	167	255	225	150	118	110	196	233	149	163	189	178	157	182	139	186	172	140	162	150	127	138	110	113	135	178	139	125	126	177	130	120	100	158	193	203					
		12.03%	9.91%	13.33%	11.76%	16.24%	8.38%	11.18%	10.55%	11.20%	12.29%	12.07%	12.88%	14.24%	11.48%	14.61%	11.74%	11.10%	12.88%	14.01%	13.85%	10.27%	13.34%	13.30%	14.03%	14.05%	14.38%	12.56%	11.82%	13.73%	14.39%	13.17%	10.90%	9.92%	14.31%	12.53%	10.89%	11.32%	11.81%	11.06%	10.31%	12.02%	9.41%	11.31%	10.51%	10.55%	11.30%	10.43%	10.99%	11.19%	11.76%	10.79%	11.86%	12.95%	10.81%	10.65%	12.16%	12.94%	11.15%	10.93%	9.03%	9.84%	10.76%	14.06%					
20	Зюганов Геннадий Андреевич	19324	163	64	335	265	328	211	290	355	404	322	401	447	36	343	309	253	326	299	223	347	364	343	359	418	359	268	280	346	304	220	230	288	302	448	357	329	386	403	381	349	392	421	435	288	297	418	267	344	215	244	248	318	314	233	226	290	309	266	253	405	379	307					
		22.74%	27.86%	21.33%	21.53%	17.35%	22.36%	25.92%	22.02%	26.34%	22.26%	23.83%	23.06%	23.66%	17.22%	20.21%	21.34%	18.23%	21.32%	20.94%	17.75%	24.08%	22.58%	23.40%	22.48%	22.68%	20.01%	22.15%	19.82%	18.63%	19.44%	19.32%	21.24%	25.97%	22.04%	24.10%	26.10%	22.85%	24.11%	25.03%	25.02%	23.05%	26.54%	25.59%	26.59%	21.70%	20.71%	29.07%	23.10%	27.90%	22.99%	23.30%	21.79%	23.13%	24.42%	19.85%	21.81%	21.20%	26.50%	24.23%	22.83%	25.23%	21.14%	21.26%					
21	Медведев Дмитрий Анатольевич	52862	342	194	999	973	986	491	856	803	1122	811	1058	1119	134	1050	926	939	970	881	824	904	989	887	961	1117	1112	758	914	1203	986	736	698	683	835	1128	818	909	971	990	926	941	904	985	988	862	915	811	721	717	586	652	721	825	806	776	663	860	707	679	720	987	1150	883					
		62.19%	58.46%	64.67%	64.20%	63.72%	67.21%	60.32%	64.99%	59.57%	61.82%	60.03%	60.84%	59.24%	64.11%	61.87%	63.95%	67.65%	63.44%	61.69%	65.61%	62.73%	61.35%	60.50%	60.18%	60.61%	61.98%	62.64%	64.69%	64.78%	63.04%	64.62%	64.45%	61.59%	60.95%	60.68%	59.80%	63.13%	60.65%	61.49%	60.80%	62.15%	61.21%	59.88%	60.39%	64.96%	63.81%	56.40%	62.37%	58.15%	62.67%	62.27%	63.36%	60.00%	62.67%	66.10%	63.99%	62.87%	60.63%	61.84%	64.98%	61.50%	64.14%	61.15%					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
