10	Число действительных избирательных бюллетеней	90592	802	479	1547	1413	1449	929	1369	1321	1952	1401	1902	1965	118	1758	1461	1645	1651	1774	1380	1493	1670	1520	1672	1884	1887	1352	1574	1970	1737	1426	1133	1402	1264	1671	1859	1468	1455	1832	1762	1676	1698	1538	1624	1697	1343	1459	1590	1239	1099	1030	988	1038	1802	1199	1636	1047	1723	1225	1165	1255	1553	1392	229									
11	Число полученных открепительных  удостоверений	2417	0	0	35	25	30	20	30	35	40	40	40	40	2	95	43	55	50	45	40	40	58	60	55	40	55	40	50	40	40	30	30	30	30	40	35	50	30	50	55	45	48	32	40	45	43	35	45	30	20	35	20	30	50	50	36	30	40	30	35	40	65	50	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2244	0	0	27	25	29	11	18	35	39	40	39	40	2	91	42	46	41	40	40	35	56	54	47	40	51	40	48	40	40	26	30	28	30	40	35	44	30	43	50	44	41	32	35	42	43	34	40	30	18	30	20	30	48	37	36	26	40	28	34	40	57	47	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1584	39	9	27	14	27	31	31	26	19	24	30	19	8	27	32	21	30	82	21	14	24	30	34	27	22	22	16	15	21	43	21	21	19	22	25	15	16	14	26	24	27	21	18	25	26	35	26	20	19	24	18	20	20	32	30	30	26	10	16	27	43	34	49									
14	Число неиспользованных открепительных удостоверений	173	0	0	8	0	1	9	12	0	1	0	1	0	0	4	1	9	9	5	0	5	2	6	8	0	4	0	2	0	0	4	0	2	0	0	0	6	0	7	5	1	7	0	5	3	0	1	5	0	2	5	0	0	2	13	0	4	0	2	1	0	8	3	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	31	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	3	2	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	3	0	1	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																										
19	Жириновский Владимир Вольфович	5564	48	34	108	119	84	60	62	80	128	89	118	141	10	146	89	92	110	84	89	84	106	100	127	130	147	62	98	152	136	108	82	84	73	93	134	79	93	129	92	101	117	80	95	84	88	101	90	76	63	37	49	72	106	55	76	62	81	55	51	54	73	85	13									
		6.09%	5.92%	7.02%	6.91%	8.31%	5.76%	6.41%	4.49%	6.01%	6.50%	6.32%	6.14%	7.12%	8.13%	8.25%	5.99%	5.55%	6.51%	4.69%	6.42%	5.58%	6.31%	6.53%	7.53%	6.87%	7.72%	4.56%	6.19%	7.65%	7.74%	7.47%	7.17%	5.94%	5.72%	5.52%	7.18%	5.33%	6.34%	6.91%	5.18%	5.99%	6.84%	5.16%	5.79%	4.92%	6.48%	6.85%	5.62%	6.09%	5.70%	3.54%	4.91%	6.89%	5.82%	4.56%	4.61%	5.90%	4.67%	4.45%	4.34%	4.28%	4.66%	6.06%	5.68%									
20	Зюганов Геннадий Андреевич	14714	187	85	231	200	264	184	236	233	347	224	308	328	10	311	251	198	245	247	195	247	296	248	307	341	315	199	249	273	243	245	140	196	198	218	297	238	238	274	332	275	260	316	287	330	200	233	269	181	237	163	175	183	273	185	228	169	202	217	207	199	293	220	34									
		16.10%	23.06%	17.56%	14.79%	13.97%	18.11%	19.66%	17.08%	17.49%	17.61%	15.91%	16.03%	16.56%	8.13%	17.57%	16.90%	11.94%	14.49%	13.80%	14.06%	16.40%	17.61%	16.20%	18.20%	18.01%	16.55%	14.64%	15.74%	13.74%	13.84%	16.96%	12.25%	13.86%	15.51%	12.95%	15.92%	16.07%	16.23%	14.68%	18.68%	16.32%	15.20%	20.39%	17.49%	19.31%	14.72%	15.81%	16.79%	14.51%	21.43%	15.58%	17.55%	17.51%	14.99%	15.34%	13.82%	16.08%	11.64%	17.56%	17.62%	15.77%	18.69%	15.68%	14.85%									
21	Миронов Сергей Михайлович	3226	47	15	112	34	44	19	56	49	62	27	64	72	7	66	59	54	64	45	35	45	45	50	46	60	80	47	43	57	70	56	27	48	41	60	91	64	58	73	76	63	70	50	56	72	55	45	62	46	43	36	67	51	64	35	54	32	30	38	29	41	64	40	15									
		3.53%	5.80%	3.10%	7.17%	2.37%	3.02%	2.03%	4.05%	3.68%	3.15%	1.92%	3.33%	3.63%	5.69%	3.73%	3.97%	3.26%	3.78%	2.51%	2.52%	2.99%	2.68%	3.27%	2.73%	3.17%	4.20%	3.46%	2.72%	2.87%	3.99%	3.88%	2.36%	3.39%	3.21%	3.56%	4.88%	4.32%	3.96%	3.91%	4.28%	3.74%	4.09%	3.23%	3.41%	4.21%	4.05%	3.05%	3.87%	3.69%	3.89%	3.44%	6.72%	4.88%	3.51%	2.90%	3.27%	3.04%	1.73%	3.07%	2.47%	3.25%	4.08%	2.85%	6.55%									
22	Прохоров Михаил Дмитриевич	6078	45	35	7	59	108	82	106	100	177	114	142	146	7	109	105	88	105	83	73	96	98	85	114	140	160	85	92	135	118	94	67	83	92	78	121	95	103	156	120	139	108	55	108	103	95	113	94	92	102	70	75	74	134	69	127	85	105	60	81	73	146	130	17									
		6.65%	5.55%	7.23%	0.45%	4.12%	7.41%	8.76%	7.67%	7.51%	8.98%	8.10%	7.39%	7.37%	5.69%	6.16%	7.07%	5.31%	6.21%	4.64%	5.26%	6.37%	5.83%	5.55%	6.76%	7.40%	8.41%	6.25%	5.82%	6.79%	6.72%	6.51%	5.86%	5.87%	7.20%	4.63%	6.49%	6.41%	7.03%	8.36%	6.75%	8.25%	6.32%	3.55%	6.58%	6.03%	6.99%	7.67%	5.87%	7.38%	9.22%	6.69%	7.52%	7.08%	7.36%	5.72%	7.70%	8.09%	6.05%	4.85%	6.89%	5.78%	9.31%	9.27%	7.42%									
23	Путин Владимир Владимирович	61010	475	310	1089	1001	949	584	909	859	1238	947	1270	1278	84	1126	957	1213	1127	1315	988	1021	1125	1037	1078	1213	1185	959	1092	1353	1170	923	817	991	860	1222	1216	992	963	1200	1142	1098	1143	1037	1078	1108	905	967	1075	844	654	724	622	658	1225	855	1151	699	1305	855	797	888	977	917	150									
		66.76%	58.57%	64.05%	69.72%	69.90%	65.09%	62.39%	65.77%	64.49%	62.84%	67.26%	66.11%	64.51%	68.29%	63.62%	64.44%	73.16%	66.65%	73.46%	71.23%	67.80%	66.92%	67.73%	63.90%	64.08%	62.27%	70.57%	69.03%	68.09%	66.63%	63.88%	71.48%	70.08%	67.35%	72.57%	65.20%	66.98%	65.69%	64.31%	64.27%	65.16%	66.84%	66.90%	65.69%	64.83%	66.59%	65.60%	67.10%	67.68%	59.13%	69.22%	62.39%	62.97%	67.27%	70.90%	69.76%	66.51%	75.17%	69.17%	67.83%	70.36%	62.31%	65.36%	65.50%									
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
