		8.63%	9.12%	9.05%	8.64%	9.27%	8.63%	7.65%	8.51%	8.54%	9.37%	7.99%	8.95%	8.98%	8.23%	9.02%	7.68%	7.35%	8.20%	7.51%	9.22%	8.71%	8.50%	7.11%	9.68%	6.65%	10.42%	8.26%	9.10%	8.95%	6.43%	8.72%	10.75%	8.87%	7.04%	7.33%	10.54%	8.97%	9.48%	10.07%	7.82%	9.37%	9.39%	8.24%	7.77%	6.91%	7.44%	7.61%	8.00%	8.04%	8.52%	3.07%	9.17%	6.50%	8.68%	9.40%	10.10%	10.00%	10.33%	11.48%	7.84%	8.26%	10.33%									
15	Жириновский Владимир Вольфович	4942	70	71	53	68	52	64	62	76	88	90	59	47	43	66	84	64	90	79	85	93	91	100	68	103	85	98	86	109	75	45	65	65	119	94	92	89	81	79	94	102	93	107	89	99	77	104	85	75	99	12	98	106	97	99	87	82	49	74	89	83	94									
		6.56%	6.20%	5.49%	5.80%	7.68%	5.61%	6.12%	6.36%	5.96%	7.71%	6.42%	6.07%	5.34%	5.28%	6.20%	8.28%	5.73%	7.53%	6.98%	6.27%	6.75%	7.03%	7.33%	5.18%	7.06%	5.94%	6.58%	6.31%	7.12%	6.89%	5.03%	6.72%	7.49%	8.06%	7.18%	6.42%	6.82%	7.46%	5.94%	6.12%	6.17%	6.47%	8.31%	6.78%	8.66%	6.91%	7.76%	6.80%	6.22%	6.39%	7.36%	6.46%	5.64%	6.74%	6.20%	6.61%	6.26%	5.56%	5.48%	7.67%	6.01%	5.78%									
16	Путин Владимир Владимирович	59310	871	1017	715	672	738	816	787	990	872	1101	764	709	659	834	795	901	941	893	1063	1060	1023	1080	1046	1163	1106	1171	1072	1192	876	713	746	699	1162	1061	1091	1033	843	1044	1223	1276	1128	1003	1031	897	896	1047	989	981	1220	127	1205	1553	1120	1256	1024	1034	684	1024	917	1110	1246									
		78.70%	77.15%	78.65%	78.23%	75.93%	79.61%	78.01%	80.72%	77.59%	76.36%	78.59%	78.60%	80.57%	80.96%	78.38%	78.33%	80.73%	78.74%	78.89%	78.39%	76.98%	79.06%	79.18%	79.73%	79.77%	77.34%	78.64%	78.71%	77.86%	80.44%	79.66%	77.15%	80.53%	78.67%	80.99%	76.13%	79.16%	77.62%	78.44%	79.67%	77.15%	78.44%	77.93%	78.58%	78.48%	80.36%	78.08%	79.12%	81.34%	78.76%	77.91%	79.49%	82.69%	77.78%	78.70%	77.75%	78.93%	77.64%	75.85%	78.98%	80.43%	76.63%									
17	Собчак Ксения Анатольевна	1377	31	26	13	18	14	28	13	28	24	32	20	20	13	21	19	27	18	21	24	22	19	19	17	30	32	29	19	21	19	26	21	15	31	19	22	18	20	26	37	43	21	16	24	16	12	25	19	8	30	1	26	33	24	30	21	22	21	26	20	23	44									
		1.83%	2.75%	2.01%	1.42%	2.03%	1.51%	2.68%	1.33%	2.19%	2.10%	2.28%	2.06%	2.27%	1.60%	1.97%	1.87%	2.42%	1.51%	1.86%	1.77%	1.60%	1.47%	1.39%	1.30%	2.06%	2.24%	1.95%	1.40%	1.37%	1.74%	2.91%	2.17%	1.73%	2.10%	1.45%	1.54%	1.38%	1.84%	1.95%	2.41%	2.60%	1.46%	1.24%	1.83%	1.40%	1.08%	1.86%	1.52%	0.66%	1.94%	0.61%	1.72%	1.76%	1.67%	1.88%	1.59%	1.68%	2.38%	1.93%	1.72%	1.67%	2.71%									
18	Сурайкин Максим Александрович	506	5	4	12	6	6	10	5	8	7	10	5	5	8	7	5	8	9	14	7	6	8	13	7	10	10	15	9	12	10	5	8	1	6	10	20	8	5	3	10	15	10	4	12	7	6	9	7	7	9	3	7	13	12	13	10	8	9	4	5	10	9									
		0.67%	0.44%	0.31%	1.31%	0.68%	0.65%	0.96%	0.51%	0.63%	0.61%	0.71%	0.51%	0.57%	0.98%	0.66%	0.49%	0.72%	0.75%	1.24%	0.52%	0.44%	0.62%	0.95%	0.53%	0.69%	0.70%	1.01%	0.66%	0.78%	0.92%	0.56%	0.83%	0.12%	0.41%	0.76%	1.40%	0.61%	0.46%	0.23%	0.65%	0.91%	0.70%	0.31%	0.91%	0.61%	0.54%	0.67%	0.56%	0.58%	0.58%	1.84%	0.46%	0.69%	0.83%	0.81%	0.76%	0.61%	1.02%	0.30%	0.43%	0.72%	0.55%									
19	Титов Борис Юрьевич	700	9	19	8	5	3	14	10	15	9	14	20	4	11	11	14	11	6	16	5	18	13	16	6	16	13	18	13	20	18	9	6	3	16	7	14	12	10	9	15	17	11	10	10	9	7	14	7	9	13	0	7	9	20	18	3	8	13	18	5	11	25									
		0.93%	0.80%	1.47%	0.88%	0.56%	0.32%	1.34%	1.03%	1.18%	0.79%	0.99%	2.06%	0.45%	1.35%	1.03%	1.38%	0.99%	0.50%	1.41%	0.37%	1.31%	1.00%	1.17%	0.46%	1.10%	0.91%	1.21%	0.95%	1.31%	1.65%	1.01%	0.62%	0.35%	1.08%	0.53%	0.98%	0.92%	0.92%	0.68%	0.98%	1.03%	0.76%	0.78%	0.76%	0.79%	0.63%	1.04%	0.56%	0.75%	0.84%	0.00%	0.46%	0.48%	1.39%	1.13%	0.23%	0.61%	1.48%	1.33%	0.43%	0.80%	1.54%									
20	Явлинский Григорий Алексеевич	781	18	18	12	15	18	18	8	22	15	20	10	9	5	14	7	8	19	10	26	26	11	19	14	16	12	13	12	13	8	12	6	4	25	7	18	12	6	13	9	13	20	15	11	15	8	12	8	9	19	1	16	17	18	10	4	6	4	16	8	7	16									
		1.04%	1.59%	1.39%	1.31%	1.69%	1.94%	1.72%	0.82%	1.72%	1.31%	1.43%	1.03%	1.02%	0.61%	1.32%	0.69%	0.72%	1.59%	0.88%	1.92%	1.89%	0.85%	1.39%	1.07%	1.10%	0.84%	0.87%	0.88%	0.85%	0.73%	1.34%	0.62%	0.46%	1.69%	0.53%	1.26%	0.92%	0.55%	0.98%	0.59%	0.79%	1.39%	1.17%	0.84%	1.31%	0.72%	0.89%	0.64%	0.75%	1.23%	0.61%	1.06%	0.91%	1.25%	0.63%	0.30%	0.46%	0.45%	1.19%	0.69%	0.51%	0.98%									
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
