Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Мясниковская районная																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1493	УИК №1758	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №2505	УИК №2566	УИК №2616					
		0.61%	0.92%	0.51%	0.61%	0.66%	1.46%	1.20%	0.64%	0.51%	0.73%	0.10%	0.59%	0.15%	0.26%	0.00%	0.54%	0.32%	0.38%	0.89%	1.12%	0.00%	0.16%	0.32%	1.02%	0.65%					
20	3.Политическая партия «Демократическая партия России»	65	38	0	2	5	2	1	3	1	1	1	0	0	0	0	1	3	2	0	0	0	1	1	0	3					
		0.32%	3.51%	0.00%	0.15%	0.41%	0.15%	0.08%	0.21%	0.07%	0.10%	0.10%	0.00%	0.00%	0.00%	0.00%	0.13%	0.24%	0.38%	0.00%	0.00%	0.00%	0.16%	0.11%	0.00%	0.39%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2889	207	207	238	239	286	234	138	266	96	90	25	77	43	19	96	106	63	110	17	88	36	79	22	107					
		14.03%	19.13%	17.65%	18.20%	19.61%	21.93%	18.71%	9.86%	19.47%	10.05%	9.00%	7.35%	11.46%	11.03%	10.67%	12.96%	8.43%	12.00%	10.89%	9.50%	12.46%	5.71%	8.44%	11.22%	13.91%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	103	8	5	3	6	6	8	17	10	4	1	1	0	0	0	6	5	5	3	0	3	1	6	3	2					
		0.50%	0.74%	0.43%	0.23%	0.49%	0.46%	0.64%	1.21%	0.73%	0.42%	0.10%	0.29%	0.00%	0.00%	0.00%	0.81%	0.40%	0.95%	0.30%	0.00%	0.42%	0.16%	0.64%	1.53%	0.26%					
23	6.Политическая партия «Партия социальной справедливости»	43	1	0	2	5	4	0	3	3	5	0	0	2	1	0	2	1	1	3	0	0	4	3	2	1					
		0.21%	0.09%	0.00%	0.15%	0.41%	0.31%	0.00%	0.21%	0.22%	0.52%	0.00%	0.00%	0.30%	0.26%	0.00%	0.27%	0.08%	0.19%	0.30%	0.00%	0.00%	0.63%	0.32%	1.02%	0.13%					
24	7.Политическая партия «Либерально-демократическая партия России»	911	52	40	64	57	43	56	56	26	63	7	6	26	9	2	43	107	36	61	10	44	9	60	10	24					
		4.42%	4.81%	3.41%	4.89%	4.68%	3.30%	4.48%	4.00%	1.90%	6.60%	0.70%	1.76%	3.87%	2.31%	1.12%	5.80%	8.51%	6.86%	6.04%	5.59%	6.23%	1.43%	6.41%	5.10%	3.12%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1028	90	97	81	91	92	71	49	87	47	6	4	24	29	3	30	33	36	43	9	19	11	27	17	32					
		4.99%	8.32%	8.27%	6.19%	7.47%	7.06%	5.68%	3.50%	6.37%	4.92%	0.60%	1.18%	3.57%	7.44%	1.69%	4.05%	2.62%	6.86%	4.26%	5.03%	2.69%	1.75%	2.88%	8.67%	4.16%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	161	7	11	12	16	15	0	12	7	5	4	4	3	7	1	8	4	6	13	2	3	6	3	2	10					
		0.78%	0.65%	0.94%	0.92%	1.31%	1.15%	0.00%	0.86%	0.51%	0.52%	0.40%	1.18%	0.45%	1.79%	0.56%	1.08%	0.32%	1.14%	1.29%	1.12%	0.42%	0.95%	0.32%	1.02%	1.30%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14448	649	749	854	719	758	819	1060	903	694	877	287	521	292	147	510	954	362	673	137	528	552	722	133	548					
		70.18%	59.98%	63.85%	65.29%	58.98%	58.13%	65.47%	75.71%	66.11%	72.67%	87.70%	84.41%	77.53%	74.87%	82.58%	68.83%	75.83%	68.95%	66.63%	76.54%	74.79%	87.62%	77.14%	67.86%	71.26%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	235	8	13	18	28	31	9	18	21	9	4	5	5	3	1	12	8	5	11	0	3	0	8	0	15					
		1.14%	0.74%	1.11%	1.38%	2.30%	2.38%	0.72%	1.29%	1.54%	0.94%	0.40%	1.47%	0.74%	0.77%	0.56%	1.62%	0.64%	0.95%	1.09%	0.00%	0.42%	0.00%	0.85%	0.00%	1.95%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
