Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Саратовская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414					
		5.76%	7.03%	6.35%	5.88%	8.45%	4.56%	4.94%	4.66%	8.97%	4.88%	4.46%	1.85%	4.65%	6.88%	3.92%	4.94%	4.24%	5.48%	5.19%	3.67%	4.22%	5.96%	8.22%	0.00%	6.06%	4.72%	4.82%	6.60%	5.70%	5.24%	12.81%	1.24%	6.45%	4.98%	4.13%	5.07%	2.94%	6.38%	6.91%	12.52%	5.08%	5.40%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2211	45	28	10	4	20	71	104	57	53	56	36	94	83	11	48	5	165	129	73	75	13	4	8	36	13	48	113	12	10	31	105	21	58	51	38	6	7	241	138	57	34					
		9.21%	8.11%	6.59%	5.88%	5.63%	7.60%	7.30%	8.81%	15.49%	6.16%	5.43%	13.33%	6.94%	8.16%	7.19%	10.30%	4.24%	9.72%	14.54%	8.38%	11.31%	8.61%	5.48%	9.76%	10.91%	6.13%	13.60%	11.84%	7.59%	3.50%	7.64%	16.30%	9.68%	9.32%	7.02%	4.82%	5.88%	7.45%	14.74%	9.65%	5.91%	8.74%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	151	1	3	7	0	2	1	13	1	5	3	0	8	12	2	2	1	9	5	2	0	1	0	0	5	1	2	7	0	3	3	0	6	4	3	10	2	0	6	9	8	4					
		0.63%	0.18%	0.71%	4.12%	0.00%	0.76%	0.10%	1.10%	0.27%	0.58%	0.29%	0.00%	0.59%	1.18%	1.31%	0.43%	0.85%	0.53%	0.56%	0.23%	0.00%	0.66%	0.00%	0.00%	1.52%	0.47%	0.57%	0.73%	0.00%	1.05%	0.74%	0.00%	2.76%	0.64%	0.41%	1.27%	1.96%	0.00%	0.37%	0.63%	0.83%	1.03%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17253	386	300	115	44	185	738	849	216	699	817	202	1041	731	110	340	87	1240	589	647	481	94	52	60	227	156	234	619	117	231	283	495	149	426	583	641	80	66	1041	904	715	263					
		71.85%	69.55%	70.59%	67.65%	61.97%	70.34%	75.93%	71.89%	58.70%	81.28%	79.24%	74.81%	76.88%	71.88%	71.90%	72.96%	73.73%	73.03%	66.40%	74.28%	72.55%	62.25%	71.23%	73.17%	68.79%	73.58%	66.29%	64.88%	74.05%	80.77%	69.70%	76.86%	68.66%	68.49%	80.19%	81.24%	78.43%	70.21%	63.67%	63.22%	74.17%	67.61%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	162	2	4	2	0	0	1	15	5	3	6	0	20	13	2	3	2	12	4	8	5	0	2	1	0	2	3	3	1	2	1	0	0	4	4	0	0	0	4	12	8	8					
		0.67%	0.36%	0.94%	1.18%	0.00%	0.00%	0.10%	1.27%	1.36%	0.35%	0.58%	0.00%	1.48%	1.28%	1.31%	0.64%	1.69%	0.71%	0.45%	0.92%	0.75%	0.00%	2.74%	1.22%	0.00%	0.94%	0.85%	0.31%	0.63%	0.70%	0.25%	0.00%	0.00%	0.64%	0.55%	0.00%	0.00%	0.00%	0.24%	0.84%	0.83%	2.06%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
