Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Таштыпская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	123	10	11	10	4	4	4	3	4	5	4	3	4	5	4	4	4	4	5	4	5	4	6	4	4	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	47	7	4	6	0	0	3	0	0	3	2	1	1	0	1	4	0	0	2	3	1	0	2	1	3	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	20	7	4	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	2					
14	Число погашенных открепительных удостоверений	76	3	7	4	4	4	1	3	4	2	2	2	3	5	3	0	4	4	3	1	4	4	4	3	1	1					
15	Число открепительных удостоверений выданных ТИК	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	"1. ""ЕДИНЕНИЕ"""	48	5	0	9	1	1	5	0	3	2	3	1	0	1	0	5	0	2	4	0	1	0	3	0	1	1					
		0.77%	0.68%	0.0%	0.81%	0.58%	0.92%	3.90%	0.0%	2.97%	0.45%	1.66%	1.49%	0.0%	0.5%	0.0%	2.84%	0.0%	2.24%	1.14%	0.0%	0.27%	0.0%	0.56%	0.0%	0.65%	0.92%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	71	12	5	23	2	1	1	2	0	4	1	2	0	2	1	1	0	0	3	1	1	0	7	1	1	0					
		1.14%	1.65%	1.09%	2.08%	1.16%	0.92%	0.78%	2.40%	0.0%	0.90%	0.55%	2.98%	0.0%	1.0%	0.72%	0.56%	0.0%	0.0%	0.85%	1.0%	0.27%	0.0%	1.32%	1.03%	0.65%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	204	16	15	32	4	3	2	3	3	19	4	2	6	5	8	5	3	10	6	3	22	1	21	2	5	4					
		3.28%	2.20%	3.28%	2.90%	2.32%	2.77%	1.56%	3.61%	2.97%	4.27%	2.22%	2.98%	3.63%	2.5%	5.79%	2.84%	2.5%	11.23%	1.71%	3.0%	5.96%	2.04%	3.98%	2.06%	3.26%	3.70%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	112	22	10	27	1	2	1	1	2	7	1	2	1	4	2	3	0	1	5	1	7	1	1	1	6	3					
		1.80%	3.03%	2.19%	2.45%	0.58%	1.85%	0.78%	1.20%	1.98%	1.57%	0.55%	2.98%	0.60%	2.0%	1.44%	1.70%	0.0%	1.12%	1.43%	1.0%	1.89%	2.04%	0.18%	1.03%	3.92%	2.77%					
22	"5. ""За Русь Святую"""	23	2	3	2	1	1	0	0	0	0	1	0	1	1	0	0	2	1	1	0	2	1	3	1	0	0					
		0.37%	0.27%	0.65%	0.18%	0.58%	0.92%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.60%	0.5%	0.0%	0.0%	1.66%	1.12%	0.28%	0.0%	0.54%	2.04%	0.56%	1.03%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	18	3	1	0	0	2	0	0	0	2	0	0	1	0	1	2	1	0	0	0	1	0	3	1	0	0					
		0.29%	0.41%	0.21%	0.0%	0.0%	1.85%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.60%	0.0%	0.72%	1.13%	0.83%	0.0%	0.0%	0.0%	0.27%	0.0%	0.56%	1.03%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	27	4	0	7	1	0	0	0	0	1	4	1	0	0	0	0	0	0	2	1	3	0	3	0	0	0					
		0.43%	0.55%	0.0%	0.63%	0.58%	0.0%	0.0%	0.0%	0.0%	0.22%	2.22%	1.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	1.0%	0.81%	0.0%	0.56%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	8	0	0	2	0	0	0	0	0	2	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0					
		0.12%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.5%	0.72%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	2.04%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	27	4	0	4	1	1	0	0	0	1	1	0	1	2	1	0	0	0	2	0	1	5	3	0	0	0					
		0.43%	0.55%	0.0%	0.36%	0.58%	0.92%	0.0%	0.0%	0.0%	0.22%	0.55%	0.0%	0.60%	1.0%	0.72%	0.0%	0.0%	0.0%	0.57%	0.0%	0.27%	10.20%	0.56%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	383	49	40	82	19	9	20	2	11	18	8	5	6	3	8	8	10	0	3	4	41	7	9	8	8	5					
		6.17%	6.75%	8.77%	7.44%	11.04%	8.33%	15.62%	2.40%	10.89%	4.05%	4.44%	7.46%	3.63%	1.5%	5.79%	4.54%	8.33%	0.0%	0.85%	4.0%	11.11%	14.28%	1.70%	8.24%	5.22%	4.62%					
28	"11. ""Истинные патриоты России"""	7	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0					
		0.11%	0.0%	0.0%	0.18%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.66%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	35	7	1	3	2	1	0	1	0	2	3	0	0	0	1	2	0	0	4	2	4	0	0	1	1	0					
		0.56%	0.96%	0.21%	0.27%	1.16%	0.92%	0.0%	1.20%	0.0%	0.45%	1.66%	0.0%	0.0%	0.0%	0.72%	1.13%	0.0%	0.0%	1.14%	2.0%	1.08%	0.0%	0.0%	1.03%	0.65%	0.0%					
30	"13. ""Демократическая партия России"""	11	1	0	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	2	0	1	0	0	0					
		0.17%	0.13%	0.0%	0.18%	0.58%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.54%	0.0%	0.18%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	0	11	0	0	0	1	0	0	2	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1					
		0.33%	0.0%	2.41%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.45%	0.55%	1.49%	0.60%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.18%	0.0%	0.0%	0.92%					
32	"15. ""Партия СЛОН"""	8	1	0	0	0	0	1	1	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0					
		0.12%	0.13%	0.0%	0.0%	0.0%	0.0%	0.78%	1.20%	0.0%	0.22%	1.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	460	67	43	102	10	6	9	6	8	45	20	1	9	15	2	8	0	6	25	3	17	3	25	6	11	13					
		7.41%	9.24%	9.42%	9.26%	5.81%	5.55%	7.03%	7.22%	7.92%	10.13%	11.11%	1.49%	5.45%	7.5%	1.44%	4.54%	0.0%	6.74%	7.16%	3.0%	4.60%	6.12%	4.74%	6.18%	7.18%	12.03%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	1	0	1	2	0	0	0	1	5	2	0	2	1	0	1	1	3	0	1	1	0	2	0	1	0					
		0.40%	0.13%	0.0%	0.09%	1.16%	0.0%	0.0%	0.0%	0.99%	1.12%	1.11%	0.0%	1.21%	0.5%	0.0%	0.56%	0.83%	3.37%	0.0%	1.0%	0.27%	0.0%	0.37%	0.0%	0.65%	0.0%					
35	"18. ""ЛДПР"""	736	92	66	164	14	2	32	1	26	71	22	6	4	20	10	20	12	10	34	9	53	2	48	7	7	4					
		11.86%	12.68%	14.47%	14.89%	8.13%	1.85%	25.0%	1.20%	25.74%	15.99%	12.22%	8.95%	2.42%	10.0%	7.24%	11.36%	10.0%	11.23%	9.74%	9.0%	14.36%	4.08%	9.10%	7.21%	4.57%	3.70%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	102	14	4	10	0	3	7	0	0	6	6	2	1	4	1	2	0	4	13	2	12	1	4	3	3	0					
		1.64%	1.93%	0.87%	0.90%	0.0%	2.77%	5.46%	0.0%	0.0%	1.35%	3.33%	2.98%	0.60%	2.0%	0.72%	1.13%	0.0%	4.49%	3.72%	2.0%	3.25%	2.04%	0.75%	3.09%	1.96%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	1769	192	134	323	50	29	32	24	24	110	32	22	24	41	35	62	27	39	146	40	90	5	210	22	31	25					
		28.50%	26.48%	29.38%	29.33%	29.06%	26.85%	25.0%	28.91%	23.76%	24.77%	17.77%	32.83%	14.54%	20.5%	25.36%	35.22%	22.5%	43.82%	41.83%	40.0%	24.39%	10.20%	39.84%	22.68%	20.26%	23.14%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	0	1	2	0	2	1	2	0	1	1	0	0	0	0	0	0	0	2	0	1	1	2	0	0	0					
		0.25%	0.0%	0.21%	0.18%	0.0%	1.85%	0.78%	2.40%	0.0%	0.22%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.27%	2.04%	0.37%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	20	4	0	2	0	0	0	1	0	2	1	0	0	1	1	1	0	0	1	1	4	1	0	0	0	0					
		0.32%	0.55%	0.0%	0.18%	0.0%	0.0%	0.0%	1.20%	0.0%	0.45%	0.55%	0.0%	0.0%	0.5%	0.72%	0.56%	0.0%	0.0%	0.28%	1.0%	1.08%	2.04%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1755	202	107	255	49	33	10	31	19	108	54	20	94	91	60	44	48	10	76	18	96	18	154	41	73	44					
		28.28%	27.86%	23.46%	23.16%	28.48%	30.55%	7.81%	37.34%	18.81%	24.32%	30.0%	29.85%	56.96%	45.5%	43.47%	25.0%	40.0%	11.23%	21.77%	18.0%	26.01%	36.73%	29.22%	42.26%	47.71%	40.74%					
																																
41	Против всех	190	18	14	29	8	5	5	2	2	24	6	2	9	4	4	6	6	1	7	5	5	2	17	2	3	4					
		3.06%	2.48%	3.07%	2.63%	4.65%	4.62%	3.90%	2.40%	1.98%	5.40%	3.33%	2.98%	5.45%	2.0%	2.89%	3.40%	5.0%	1.12%	2.00%	5.0%	1.35%	4.08%	3.22%	2.06%	1.96%	3.70%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
