Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Зуевская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	220	0	6	10	1	8	15	5	4	4	2	2	1	14	8	3	1	0	5	0	2	7	4	7	4	6	17	6	7	10	22	6	12	8	10	3					
		1.60%	0.0%	2.19%	1.86%	0.31%	0.75%	2.31%	3.10%	2.53%	2.33%	1.04%	1.19%	1.42%	2.76%	1.38%	1.51%	0.70%	0.0%	1.29%	0.0%	0.54%	1.33%	1.55%	1.52%	0.71%	1.25%	2.17%	2.76%	1.82%	2.14%	2.96%	1.14%	1.81%	1.59%	3.03%	0.63%					
22	"5. ""За Русь Святую"""	66	1	3	4	1	3	3	0	0	1	0	1	0	0	3	1	0	0	2	4	1	4	2	3	2	3	0	2	0	1	7	2	6	2	4	0					
		0.48%	0.49%	1.09%	0.74%	0.31%	0.28%	0.46%	0.0%	0.0%	0.58%	0.0%	0.59%	0.0%	0.0%	0.52%	0.50%	0.0%	0.0%	0.51%	3.33%	0.27%	0.76%	0.77%	0.65%	0.35%	0.62%	0.0%	0.92%	0.0%	0.21%	0.94%	0.38%	0.90%	0.39%	1.21%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	41	0	3	2	1	4	0	0	1	0	0	1	0	4	0	0	1	0	0	1	2	0	1	2	4	3	0	0	0	4	0	2	2	1	1	1					
		0.29%	0.0%	1.09%	0.37%	0.31%	0.37%	0.0%	0.0%	0.63%	0.0%	0.0%	0.59%	0.0%	0.79%	0.0%	0.0%	0.70%	0.0%	0.0%	0.83%	0.54%	0.0%	0.38%	0.43%	0.71%	0.62%	0.0%	0.0%	0.0%	0.85%	0.0%	0.38%	0.30%	0.19%	0.30%	0.21%					
24	"7. ""Новый курс - Автомобильная Россия"""	88	1	1	1	1	8	0	3	0	0	1	2	0	3	2	3	1	0	3	0	2	4	2	3	3	3	8	0	6	1	9	1	9	5	0	2					
		0.64%	0.49%	0.36%	0.18%	0.31%	0.75%	0.0%	1.86%	0.0%	0.0%	0.52%	1.19%	0.0%	0.59%	0.34%	1.51%	0.70%	0.0%	0.77%	0.0%	0.54%	0.76%	0.77%	0.65%	0.53%	0.62%	1.02%	0.0%	1.56%	0.21%	1.21%	0.19%	1.36%	0.99%	0.0%	0.42%					
25	"8. ""Народно-республиканская партия России"""	14	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	1	1	0	0	0	0	1	2	1	0	0	1	0	2					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.50%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.38%	0.21%	0.0%	0.0%	0.0%	0.0%	0.26%	0.42%	0.13%	0.0%	0.0%	0.19%	0.0%	0.42%					
26	"9. ""Российская экологическая партия ""Зеленые"""	38	0	1	3	1	1	1	0	0	0	0	0	0	0	2	0	0	1	2	0	0	1	0	0	4	1	2	0	2	1	3	4	0	2	3	3					
		0.27%	0.0%	0.36%	0.55%	0.31%	0.09%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.76%	0.51%	0.0%	0.0%	0.19%	0.0%	0.0%	0.71%	0.20%	0.25%	0.0%	0.52%	0.21%	0.40%	0.76%	0.0%	0.39%	0.91%	0.63%					
27	"10. ""Аграрная партия России"""	1563	25	68	129	81	155	95	72	47	29	24	9	8	92	70	20	19	15	38	24	56	15	11	28	41	38	80	14	40	26	41	25	42	37	17	32					
		11.38%	12.25%	24.90%	24.02%	25.79%	14.71%	14.66%	44.72%	29.74%	16.95%	12.5%	5.38%	11.42%	18.18%	12.15%	10.10%	13.47%	11.53%	9.87%	20.0%	15.34%	2.86%	4.28%	6.10%	7.33%	7.91%	10.25%	6.45%	10.44%	5.57%	5.53%	4.78%	6.36%	7.35%	5.16%	6.73%					
28	"11. ""Истинные патриоты России"""	11	0	1	1	0	3	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0					
		0.08%	0.0%	0.36%	0.18%	0.0%	0.28%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	154	10	2	6	4	10	13	1	3	0	1	1	0	3	3	6	5	5	4	0	6	5	4	3	1	5	3	4	4	3	10	7	7	4	8	3					
		1.12%	4.90%	0.73%	1.11%	1.27%	0.94%	2.00%	0.62%	1.89%	0.0%	0.52%	0.59%	0.0%	0.59%	0.52%	3.03%	3.54%	3.84%	1.03%	0.0%	1.64%	0.95%	1.55%	0.65%	0.17%	1.04%	0.38%	1.84%	1.04%	0.64%	1.34%	1.34%	1.06%	0.79%	2.43%	0.63%					
30	"13. ""Демократическая партия России"""	63	2	0	2	2	3	1	0	1	0	1	0	0	2	1	1	0	0	5	0	3	3	3	5	2	7	4	0	1	0	4	2	2	4	0	2					
		0.45%	0.98%	0.0%	0.37%	0.63%	0.28%	0.15%	0.0%	0.63%	0.0%	0.52%	0.0%	0.0%	0.39%	0.17%	0.50%	0.0%	0.0%	1.29%	0.0%	0.82%	0.57%	1.16%	1.08%	0.35%	1.45%	0.51%	0.0%	0.26%	0.0%	0.53%	0.38%	0.30%	0.79%	0.0%	0.42%					
31	"14. ""Великая Россия - Евразийский Союз"""	29	0	1	0	4	0	3	0	0	1	0	0	0	1	1	0	1	0	1	0	0	3	0	1	1	1	3	0	0	0	2	1	1	0	3	0					
		0.21%	0.0%	0.36%	0.0%	1.27%	0.0%	0.46%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.19%	0.17%	0.0%	0.70%	0.0%	0.25%	0.0%	0.0%	0.57%	0.0%	0.21%	0.17%	0.20%	0.38%	0.0%	0.0%	0.0%	0.26%	0.19%	0.15%	0.0%	0.91%	0.0%					
32	"15. ""Партия СЛОН"""	17	1	0	0	0	2	1	0	0	0	0	0	1	1	2	1	0	0	1	1	0	0	0	2	1	1	1	0	1	0	0	0	0	0	0	0					
		0.12%	0.49%	0.0%	0.0%	0.0%	0.18%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	1.42%	0.19%	0.34%	0.50%	0.0%	0.0%	0.25%	0.83%	0.0%	0.0%	0.0%	0.43%	0.17%	0.20%	0.12%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	725	6	9	28	13	22	49	7	2	0	8	6	2	6	31	13	9	3	20	5	17	31	13	23	35	27	49	20	23	20	51	49	51	41	19	17					
		5.28%	2.94%	3.29%	5.21%	4.14%	2.08%	7.56%	4.34%	1.26%	0.0%	4.16%	3.59%	2.85%	1.18%	5.38%	6.56%	6.38%	2.30%	5.19%	4.16%	4.65%	5.92%	5.05%	5.01%	6.26%	5.62%	6.28%	9.21%	6.00%	4.29%	6.88%	9.38%	7.72%	8.15%	5.77%	3.57%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	0	0	1	5	4	3	1	0	0	0	1	0	3	2	1	0	0	4	0	4	1	0	2	2	0	0	1	5	3	0	2	3	0	0	1					
		0.35%	0.0%	0.0%	0.18%	1.59%	0.37%	0.46%	0.62%	0.0%	0.0%	0.0%	0.59%	0.0%	0.59%	0.34%	0.50%	0.0%	0.0%	1.03%	0.0%	1.09%	0.19%	0.0%	0.43%	0.35%	0.0%	0.0%	0.46%	1.30%	0.64%	0.0%	0.38%	0.45%	0.0%	0.0%	0.21%					
35	"18. ""ЛДПР"""	2030	38	45	47	71	185	110	21	31	33	21	46	11	58	81	18	17	21	59	22	70	63	60	39	84	64	91	42	52	57	97	71	105	80	49	71					
		14.79%	18.62%	16.48%	8.75%	22.61%	17.56%	16.97%	13.04%	19.62%	19.29%	10.93%	27.54%	15.71%	11.46%	14.06%	9.09%	12.05%	16.15%	15.32%	18.33%	19.17%	12.04%	23.34%	8.49%	15.02%	13.33%	11.66%	19.35%	13.57%	12.23%	13.09%	13.60%	15.90%	15.90%	14.89%	14.94%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	457	5	8	10	7	12	21	7	7	5	8	0	3	18	10	7	4	2	5	5	10	16	13	15	24	13	34	6	20	19	36	28	21	14	22	22					
		3.33%	2.45%	2.93%	1.86%	2.22%	1.13%	3.24%	4.34%	4.43%	2.92%	4.16%	0.0%	4.28%	3.55%	1.73%	3.53%	2.83%	1.53%	1.29%	4.16%	2.73%	3.05%	5.05%	3.26%	4.29%	2.70%	4.35%	2.76%	5.22%	4.07%	4.85%	5.36%	3.18%	2.78%	6.68%	4.63%					
37	"20. ""Политическая партия ""Единая Россия"""	4949	53	70	171	70	315	153	28	35	59	71	59	30	178	241	68	38	38	129	36	118	243	80	203	212	201	313	73	141	222	276	218	277	196	125	209					
		36.06%	25.98%	25.64%	31.84%	22.29%	29.91%	23.61%	17.39%	22.15%	34.50%	36.97%	35.32%	42.85%	35.17%	41.84%	34.34%	26.95%	29.23%	33.50%	30.0%	32.32%	46.46%	31.12%	44.22%	37.92%	41.87%	40.12%	33.64%	36.81%	47.63%	37.24%	41.76%	41.96%	38.96%	37.99%	44.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	0	0	0	2	0	0	2	0	2	0	0	0	5	0	1	0	1	1	1	0	0	0	1	1	1	3	0	1	1	2	0	2	0	0	2					
		0.21%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	1.24%	0.0%	1.16%	0.0%	0.0%	0.0%	0.98%	0.0%	0.50%	0.0%	0.76%	0.25%	0.83%	0.0%	0.0%	0.0%	0.21%	0.17%	0.20%	0.38%	0.0%	0.26%	0.21%	0.26%	0.0%	0.30%	0.0%	0.0%	0.42%					
39	"22. ""Развитие предпринимательства"""	41	0	0	1	1	1	0	0	0	2	0	3	0	1	0	0	0	0	1	1	1	0	0	2	4	1	3	1	1	2	4	1	2	1	3	4					
		0.29%	0.0%	0.0%	0.18%	0.31%	0.09%	0.0%	0.0%	0.0%	1.16%	0.0%	1.79%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.25%	0.83%	0.27%	0.0%	0.0%	0.43%	0.71%	0.20%	0.38%	0.46%	0.26%	0.42%	0.53%	0.19%	0.30%	0.19%	0.91%	0.84%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1633	36	21	68	21	194	102	4	10	9	24	16	5	65	53	29	22	30	71	4	42	70	26	59	61	40	102	25	38	37	94	62	60	51	32	50					
		11.89%	17.64%	7.69%	12.66%	6.68%	18.42%	15.74%	2.48%	6.32%	5.26%	12.5%	9.58%	7.14%	12.84%	9.20%	14.64%	15.60%	23.07%	18.44%	3.33%	11.50%	13.38%	10.11%	12.85%	10.91%	8.33%	13.07%	11.52%	9.92%	7.93%	12.68%	11.87%	9.09%	10.13%	9.72%	10.52%					
																																										
41	Против всех	337	3	10	12	6	19	16	2	5	5	9	8	1	11	25	4	4	2	12	5	5	13	4	11	15	7	18	4	12	11	22	11	16	10	9	10					
		2.45%	1.47%	3.66%	2.23%	1.91%	1.80%	2.46%	1.24%	3.16%	2.92%	4.68%	4.79%	1.42%	2.17%	4.34%	2.02%	2.83%	1.53%	3.11%	4.16%	1.36%	2.48%	1.55%	2.39%	2.68%	1.45%	2.30%	1.84%	3.13%	2.36%	2.96%	2.10%	2.42%	1.98%	2.73%	2.10%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
