Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Слободская городская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093					
14	Число погашенных открепительных удостоверений	172	4	13	9	5	4	8	5	1	11	7	5	4	12	7	12	12	11	14	2	12	9	0	5					
15	Число открепительных удостоверений выданных ТИК	17	0	1	1	1	1	1	1	2	0	0	1	0	0	0	2	3	0	2	0	0	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	"1. ""ЕДИНЕНИЕ"""	224	0	6	13	9	17	11	6	7	12	15	8	8	15	1	8	11	26	15	1	14	16	1	4					
		1.31%	0.0%	0.57%	1.47%	1.43%	1.54%	1.22%	0.89%	0.98%	1.33%	1.52%	1.40%	2.02%	1.09%	0.4%	1.08%	1.04%	1.58%	1.35%	1.35%	1.68%	1.68%	1.81%	6.45%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	683	1	36	38	26	52	28	29	31	49	37	29	24	69	8	22	33	59	41	1	31	35	2	2					
		3.99%	0.55%	3.46%	4.31%	4.13%	4.74%	3.10%	4.32%	4.35%	5.46%	3.75%	5.10%	6.07%	5.01%	3.2%	2.97%	3.13%	3.59%	3.71%	1.35%	3.73%	3.69%	3.63%	3.22%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	676	4	54	33	22	41	35	28	29	26	31	16	13	77	10	28	54	71	33	8	35	24	3	1					
		3.95%	2.23%	5.19%	3.74%	3.49%	3.73%	3.88%	4.17%	4.07%	2.90%	3.14%	2.81%	3.29%	5.59%	4.0%	3.78%	5.13%	4.33%	2.99%	10.81%	4.22%	2.53%	5.45%	1.61%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	535	6	12	25	6	43	32	14	25	45	49	30	17	61	4	17	27	49	31	3	20	17	1	1					
		3.13%	3.35%	1.15%	2.83%	0.95%	3.91%	3.55%	2.08%	3.51%	5.02%	4.96%	5.28%	4.30%	4.43%	1.6%	2.30%	2.56%	2.98%	2.81%	4.05%	2.41%	1.79%	1.81%	1.61%					
22	"5. ""За Русь Святую"""	121	1	2	16	8	9	7	7	5	5	1	0	6	5	2	4	6	13	8	0	6	9	1	0					
		0.70%	0.55%	0.19%	1.81%	1.27%	0.82%	0.77%	1.04%	0.70%	0.55%	0.10%	0.0%	1.51%	0.36%	0.8%	0.54%	0.57%	0.79%	0.72%	0.0%	0.72%	0.94%	1.81%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	44	0	2	5	3	3	2	3	2	2	6	0	0	4	1	0	3	4	2	0	1	1	0	0					
		0.25%	0.0%	0.19%	0.56%	0.47%	0.27%	0.22%	0.44%	0.28%	0.22%	0.60%	0.0%	0.0%	0.29%	0.4%	0.0%	0.28%	0.24%	0.18%	0.0%	0.12%	0.10%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	170	4	17	15	8	17	14	3	3	6	11	4	6	10	1	6	9	11	8	0	10	7	0	0					
		0.99%	2.23%	1.63%	1.70%	1.27%	1.54%	1.55%	0.44%	0.42%	0.66%	1.11%	0.70%	1.51%	0.72%	0.4%	0.81%	0.85%	0.67%	0.72%	0.0%	1.20%	0.73%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	39	0	1	3	0	2	2	1	0	1	6	1	1	7	0	1	4	6	0	1	1	1	0	0					
		0.22%	0.0%	0.09%	0.34%	0.0%	0.18%	0.22%	0.14%	0.0%	0.11%	0.60%	0.17%	0.25%	0.50%	0.0%	0.13%	0.38%	0.36%	0.0%	1.35%	0.12%	0.10%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	107	2	9	3	3	6	7	4	4	5	8	2	1	7	0	4	9	11	6	0	9	7	0	0					
		0.62%	1.11%	0.86%	0.34%	0.47%	0.54%	0.77%	0.59%	0.56%	0.55%	0.81%	0.35%	0.25%	0.50%	0.0%	0.54%	0.85%	0.67%	0.54%	0.0%	1.08%	0.73%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	787	13	58	53	40	53	27	32	40	35	45	31	19	61	11	22	56	73	51	3	30	26	5	3					
		4.60%	7.26%	5.58%	6.01%	6.35%	4.83%	2.99%	4.77%	5.61%	3.90%	4.56%	5.45%	4.81%	4.43%	4.4%	2.97%	5.32%	4.45%	4.62%	4.05%	3.61%	2.74%	9.09%	4.83%					
28	"11. ""Истинные патриоты России"""	35	0	0	3	1	1	0	2	3	0	8	0	0	8	1	3	3	1	1	0	0	0	0	0					
		0.20%	0.0%	0.0%	0.34%	0.15%	0.09%	0.0%	0.29%	0.42%	0.0%	0.81%	0.0%	0.0%	0.58%	0.4%	0.40%	0.28%	0.06%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	270	4	17	14	11	15	13	13	10	25	12	5	5	19	3	13	21	30	15	1	12	9	1	2					
		1.58%	2.23%	1.63%	1.58%	1.74%	1.36%	1.44%	1.94%	1.40%	2.79%	1.21%	0.88%	1.26%	1.38%	1.2%	1.75%	1.99%	1.83%	1.35%	1.35%	1.44%	0.94%	1.81%	3.22%					
30	"13. ""Демократическая партия России"""	56	0	3	5	2	6	1	1	2	4	2	1	1	3	0	3	6	4	8	0	2	2	0	0					
		0.32%	0.0%	0.28%	0.56%	0.31%	0.54%	0.11%	0.14%	0.28%	0.44%	0.20%	0.17%	0.25%	0.21%	0.0%	0.40%	0.57%	0.24%	0.72%	0.0%	0.24%	0.21%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	41	0	3	3	0	2	8	3	1	1	3	1	0	4	1	1	0	2	4	0	2	2	0	0					
		0.24%	0.0%	0.28%	0.34%	0.0%	0.18%	0.88%	0.44%	0.14%	0.11%	0.30%	0.17%	0.0%	0.29%	0.4%	0.13%	0.0%	0.12%	0.36%	0.0%	0.24%	0.21%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	18	0	1	1	2	5	2	1	0	0	0	0	0	2	0	1	1	1	0	0	1	0	0	0					
		0.10%	0.0%	0.09%	0.11%	0.31%	0.45%	0.22%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.13%	0.09%	0.06%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1225	16	62	64	51	84	67	51	62	71	77	49	40	96	16	56	104	117	54	5	39	36	7	1					
		7.17%	8.93%	5.96%	7.26%	8.10%	7.65%	7.43%	7.61%	8.70%	7.92%	7.80%	8.62%	10.12%	6.97%	6.4%	7.57%	9.88%	7.13%	4.89%	6.75%	4.70%	3.79%	12.72%	1.61%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	70	1	3	4	1	2	4	4	3	5	1	2	0	8	0	3	5	8	8	0	5	3	0	0					
		0.40%	0.55%	0.28%	0.45%	0.15%	0.18%	0.44%	0.59%	0.42%	0.55%	0.10%	0.35%	0.0%	0.58%	0.0%	0.40%	0.47%	0.48%	0.72%	0.0%	0.60%	0.31%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2550	33	151	130	98	170	124	106	96	125	164	70	52	179	46	153	126	249	205	7	100	153	6	7					
		14.92%	18.43%	14.53%	14.75%	15.58%	15.49%	13.76%	15.82%	13.48%	13.95%	16.63%	12.32%	13.16%	13.00%	18.4%	20.70%	11.97%	15.19%	18.58%	9.45%	12.06%	16.13%	10.90%	11.29%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	508	5	26	32	28	36	36	15	19	27	21	23	10	27	11	30	39	38	35	3	20	23	3	1					
		2.97%	2.79%	2.50%	3.63%	4.45%	3.28%	3.99%	2.23%	2.66%	3.01%	2.12%	4.04%	2.53%	1.96%	4.4%	4.05%	3.70%	2.31%	3.17%	4.05%	2.41%	2.42%	5.45%	1.61%					
37	"20. ""Политическая партия ""Единая Россия"""	5985	68	397	282	197	374	340	218	230	291	314	188	140	476	110	255	346	574	402	28	337	377	16	25					
		35.04%	37.98%	38.20%	32.00%	31.31%	34.09%	37.73%	32.53%	32.30%	32.47%	31.84%	33.09%	35.44%	34.59%	44.0%	34.50%	32.88%	35.02%	36.44%	37.83%	40.65%	39.76%	29.09%	40.32%					
38	"21. ""Российская Конституционно-демократическая партия"""	47	0	5	5	3	4	1	3	3	1	5	2	0	2	0	0	3	4	1	0	2	2	1	0					
		0.27%	0.0%	0.48%	0.56%	0.47%	0.36%	0.11%	0.44%	0.42%	0.11%	0.50%	0.35%	0.0%	0.14%	0.0%	0.0%	0.28%	0.24%	0.09%	0.0%	0.24%	0.21%	1.81%	0.0%					
39	"22. ""Развитие предпринимательства"""	82	15	4	2	3	8	7	3	1	5	0	7	4	2	0	3	7	2	4	0	1	3	1	0					
		0.48%	8.37%	0.38%	0.22%	0.47%	0.72%	0.77%	0.44%	0.14%	0.55%	0.0%	1.23%	1.01%	0.14%	0.0%	0.40%	0.66%	0.12%	0.36%	0.0%	0.12%	0.31%	1.81%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1651	5	102	79	66	95	78	72	91	92	97	70	30	137	11	57	96	159	93	4	81	121	5	10					
		9.66%	2.79%	9.81%	8.96%	10.49%	8.65%	8.65%	10.74%	12.78%	10.26%	9.83%	12.32%	7.59%	9.95%	4.4%	7.71%	9.12%	9.70%	8.43%	5.40%	9.77%	12.76%	9.09%	16.12%					
																														
41	Против всех	774	0	34	35	23	42	40	26	33	49	50	24	15	67	7	41	54	80	60	0	44	43	2	5					
		4.53%	0.0%	3.27%	3.97%	3.65%	3.82%	4.43%	3.88%	4.63%	5.46%	5.07%	4.22%	3.79%	4.86%	2.8%	5.54%	5.13%	4.88%	5.43%	0.0%	5.30%	4.53%	3.63%	8.06%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
