15	"Число открепительных удостоверений, выданных избирателям ТИК"	25	0	0	1	1	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	1	2	0	0	1	3	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																													
18	Богданов Андрей Владимирович	934	17	7	9	16	19	19	21	19	17	27	10	10	12	14	19	16	16	8	21	17	15	20	26	18	10	7	15	14	11	12	11	16	10	24	10	15	21	22	7	26	10	26	7	12	8	5	14	14	14	15	4	17	14	16	5	11	7	23	5	3	4	2	6	5	3	3	13	15	20	9					
		1.28%	1.54%	0.65%	0.83%	1.15%	1.21%	1.42%	1.50%	1.62%	1.96%	1.97%	1.12%	1.02%	1.25%	1.31%	1.90%	1.50%	1.46%	0.72%	1.58%	1.22%	1.38%	1.45%	1.93%	2.26%	1.20%	0.86%	1.85%	1.75%	1.38%	1.26%	1.40%	1.12%	0.94%	1.89%	0.83%	1.72%	2.04%	2.27%	0.69%	1.63%	1.12%	1.67%	0.82%	0.81%	2.19%	2.31%	1.32%	0.98%	0.94%	1.05%	0.61%	0.73%	1.36%	1.06%	1.72%	0.89%	0.48%	1.57%	0.80%	0.83%	0.61%	1.22%	1.34%	1.29%	1.14%	0.74%	1.20%	1.22%	1.79%	0.79%					
19	Жириновский Владимир Вольфович	7243	101	111	87	137	152	137	133	100	60	112	74	109	85	127	81	90	77	85	143	111	75	111	123	91	86	63	71	46	90	84	71	156	101	142	125	114	76	86	120	185	95	143	97	149	34	15	120	165	153	164	92	385	93	115	26	134	183	183	90	21	68	20	28	33	15	36	101	140	115	102					
		9.96%	9.12%	10.33%	8.06%	9.81%	9.71%	10.21%	9.51%	8.55%	6.90%	8.18%	8.29%	11.08%	8.84%	11.85%	8.11%	8.43%	7.01%	7.64%	10.77%	7.95%	6.91%	8.04%	9.12%	11.43%	10.36%	7.77%	8.78%	5.76%	11.31%	8.81%	9.02%	10.90%	9.48%	11.21%	10.36%	13.06%	7.39%	8.87%	11.90%	11.61%	10.65%	9.16%	11.40%	10.07%	9.32%	6.94%	11.30%	11.55%	10.23%	11.48%	14.02%	16.49%	9.06%	7.65%	8.93%	10.88%	12.43%	12.51%	14.42%	5.83%	10.45%	12.20%	6.24%	8.51%	5.68%	8.91%	9.33%	11.35%	10.30%	8.99%					
20	Зюганов Геннадий Андреевич	19351	318	259	237	362	444	414	383	360	243	438	265	248	280	273	323	313	369	337	300	438	323	459	351	203	292	266	273	220	217	255	237	348	293	284	335	183	333	241	243	441	276	367	219	485	65	44	290	359	468	371	185	171	274	387	45	247	337	324	131	82	148	34	123	84	51	95	304	378	310	296					
		26.60%	28.73%	24.09%	21.96%	25.93%	28.37%	30.85%	27.38%	30.77%	27.96%	31.97%	29.68%	25.20%	29.14%	25.47%	32.33%	29.31%	33.61%	30.31%	22.59%	31.35%	29.74%	33.24%	26.02%	25.50%	35.18%	32.80%	33.75%	27.53%	27.26%	26.73%	30.11%	24.32%	27.51%	22.42%	27.75%	20.96%	32.36%	24.85%	24.11%	27.67%	30.94%	23.51%	25.73%	32.77%	17.81%	20.37%	27.31%	25.12%	31.28%	25.98%	28.20%	7.32%	26.71%	25.75%	15.46%	20.05%	22.89%	22.15%	20.99%	22.78%	22.73%	20.73%	27.39%	21.65%	19.32%	23.51%	28.07%	30.66%	27.78%	26.08%					
21	Медведев Дмитрий Анатольевич	44360	659	681	736	863	934	751	847	680	535	774	535	606	571	651	552	637	625	671	848	814	654	772	833	475	435	466	443	512	470	594	464	902	640	799	719	549	583	601	623	927	499	1006	516	815	245	151	630	882	849	871	366	1744	633	970	211	826	926	920	389	249	422	106	284	261	195	265	652	681	650	715					
		60.97%	59.53%	63.35%	68.21%	61.82%	59.68%	55.96%	60.54%	58.12%	61.57%	56.50%	59.91%	61.59%	59.42%	60.73%	55.26%	59.64%	56.92%	60.34%	63.86%	58.27%	60.22%	55.90%	61.75%	59.67%	52.41%	57.46%	54.76%	64.08%	59.05%	62.26%	58.96%	63.03%	60.09%	63.06%	59.57%	62.89%	56.66%	61.96%	61.81%	58.16%	55.94%	64.45%	60.63%	55.07%	67.12%	69.91%	59.32%	61.72%	56.75%	60.99%	55.79%	74.69%	61.70%	64.54%	72.51%	67.05%	62.91%	62.88%	62.34%	69.17%	64.82%	64.63%	63.25%	67.27%	73.86%	65.59%	60.20%	55.23%	58.24%	62.99%					
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
