Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Шимская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555					
19	2.Всероссийская политическая партия «Гражданская Сила»	40	0	0	2	4	0	0	0	13	1	1	0	0	2	1	2	10	2	0	2					
		0.58%	0.00%	0.00%	1.47%	0.99%	0.00%	0.00%	0.00%	0.64%	0.31%	0.49%	0.00%	0.00%	0.85%	0.54%	0.23%	1.25%	1.39%	0.00%	0.87%					
20	3.Политическая партия «Демократическая партия России»	9	0	1	1	1	0	0	2	0	0	0	1	1	1	0	0	1	0	0	0					
		0.13%	0.00%	1.00%	0.74%	0.25%	0.00%	0.00%	0.98%	0.00%	0.00%	0.00%	1.01%	0.70%	0.42%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	492	38	7	8	19	11	3	15	159	15	12	5	14	16	9	50	77	9	10	15					
		7.11%	12.03%	7.00%	5.88%	4.73%	4.78%	2.97%	7.32%	7.82%	4.63%	5.83%	5.05%	9.86%	6.78%	4.84%	5.67%	9.60%	6.25%	6.94%	6.52%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	13	0	0	0	0	0	0	0	7	1	0	0	0	1	0	1	2	0	0	1					
		0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.31%	0.00%	0.00%	0.00%	0.42%	0.00%	0.11%	0.25%	0.00%	0.00%	0.43%					
23	6.Политическая партия «Партия социальной справедливости»	7	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	3					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.10%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	1.30%					
24	7.Политическая партия «Либерально-демократическая партия России»	628	16	4	11	30	18	8	14	251	20	17	7	10	13	24	70	81	12	7	15					
		9.08%	5.06%	4.00%	8.09%	7.46%	7.83%	7.92%	6.83%	12.34%	6.17%	8.25%	7.07%	7.04%	5.51%	12.90%	7.94%	10.10%	8.33%	4.86%	6.52%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	317	24	3	6	15	12	6	4	95	11	6	4	6	14	3	43	50	8	2	5					
		4.58%	7.59%	3.00%	4.41%	3.73%	5.22%	5.94%	1.95%	4.67%	3.40%	2.91%	4.04%	4.23%	5.93%	1.61%	4.88%	6.23%	5.56%	1.39%	2.17%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	86	3	0	3	4	0	1	0	40	8	0	2	0	4	2	5	12	0	1	1					
		1.24%	0.95%	0.00%	2.21%	0.99%	0.00%	0.99%	0.00%	1.97%	2.47%	0.00%	2.02%	0.00%	1.69%	1.08%	0.57%	1.50%	0.00%	0.69%	0.43%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5097	220	77	102	314	182	81	162	1409	251	165	76	110	171	144	679	542	111	118	183					
		73.67%	69.62%	77.00%	75.00%	78.11%	79.13%	80.20%	79.02%	69.27%	77.47%	80.10%	76.77%	77.46%	72.46%	77.42%	76.98%	67.58%	77.08%	81.94%	79.57%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	35	2	2	0	0	1	1	0	14	4	1	0	0	0	0	3	5	0	2	0					
		0.51%	0.63%	2.00%	0.00%	0.00%	0.43%	0.99%	0.00%	0.69%	1.23%	0.49%	0.00%	0.00%	0.00%	0.00%	0.34%	0.62%	0.00%	1.39%	0.00%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
