Выборы Президента Российской Федерации																														
																														
Наименование Избирательной комиссии:    Староминская																														
																														
Итоги голосования 																														
																														
		Сумма	УИК №4701	УИК №4702	УИК №4703	УИК №4704	УИК №4705	УИК №4706	УИК №4707	УИК №4708	УИК №4709	УИК №4710	УИК №4711	УИК №4712	УИК №4713	УИК №4714	УИК №4715	УИК №4716	УИК №4717	УИК №4718	УИК №4719	УИК №4720	УИК №4721	УИК №4722	УИК №4723					
11	Число полученных открепительных  удостоверений	495	30	35	20	30	30	30	35	35	35	20	30	40	10	10	10	27	4	14	5	19	18	6	2					
12	Число выданных открепительных удостоверений	115	2	4	4	13	6	0	8	7	9	6	6	13	2	3	0	9	1	6	0	2	12	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	75	1	7	3	21	2	0	4	4	6	1	6	2	1	1	1	1	0	2	0	2	7	3	0					
14	Число неиспользованных открепительных удостоверений	380	28	31	16	17	24	30	27	28	26	14	24	27	8	7	10	18	3	8	5	17	6	4	2					
15	"Число открепительных удостоверений, выданных в ТИК"	5	0	0	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																														
18	. Глазьев Сергей Юрьевич	843	69	75	38	74	69	39	38	52	58	40	34	96	4	8	7	48	13	18	5	23	28	6	1					
		4.21%	5.97%	5.58%	4.89%	5.89%	5.39%	3.62%	2.94%	4.00%	4.74%	4.95%	2.81%	6.65%	1.93%	2.14%	2.90%	4.20%	5.63%	2.22%	1.62%	2.47%	2.54%	1.98%	0.45%					
19	. Малышкин Олег Александрович	526	31	33	21	27	50	25	39	32	28	23	32	29	10	9	11	32	6	22	5	14	29	11	7					
		2.63%	2.68%	2.45%	2.70%	2.15%	3.91%	2.32%	3.02%	2.46%	2.29%	2.85%	2.64%	2.01%	4.83%	2.41%	4.56%	2.80%	2.60%	2.72%	1.62%	1.51%	2.63%	3.63%	3.18%					
20	. Миронов Сергей Михайлович	134	6	5	4	14	6	11	12	7	9	2	10	9	1	2	5	5	0	4	6	4	9	2	1					
		0.67%	0.52%	0.37%	0.51%	1.11%	0.47%	1.02%	0.93%	0.54%	0.74%	0.25%	0.83%	0.62%	0.48%	0.54%	2.07%	0.44%	0.00%	0.49%	1.94%	0.43%	0.82%	0.66%	0.45%					
21	. Путин Владимир Владимирович	12965	776	874	478	772	824	743	826	876	771	517	765	937	159	303	165	688	142	548	172	579	661	191	198					
		64.71%	67.19%	64.98%	61.52%	61.46%	64.43%	69.05%	63.98%	67.38%	63.04%	63.99%	63.12%	64.93%	76.81%	81.23%	68.46%	60.19%	61.47%	67.65%	55.66%	62.26%	59.93%	63.04%	90.00%					
22	. Хакамада Ирина Муцуовна	445	24	31	25	34	26	19	28	27	31	23	36	33	2	11	3	27	4	5	5	21	17	10	3					
		2.22%	2.08%	2.30%	3.22%	2.71%	2.03%	1.77%	2.17%	2.08%	2.53%	2.85%	2.97%	2.29%	0.97%	2.95%	1.24%	2.36%	1.73%	0.62%	1.62%	2.26%	1.54%	3.30%	1.36%					
23	. Харитонов Николай Михайлович	4412	212	283	182	254	253	209	307	266	278	165	299	287	27	34	42	302	57	179	102	266	330	72	6					
		22.02%	18.35%	21.04%	23.42%	20.22%	19.78%	19.42%	23.78%	20.46%	22.73%	20.42%	24.67%	19.89%	13.04%	9.12%	17.43%	26.42%	24.68%	22.10%	33.01%	28.60%	29.92%	23.76%	2.73%					
																														
24	Против всех	564	28	44	20	72	36	24	38	32	40	29	31	44	2	5	6	23	5	26	14	17	21	5	2					
		2.82%	2.42%	3.27%	2.57%	5.73%	2.81%	2.23%	2.94%	2.46%	3.27%	3.59%	2.56%	3.05%	0.97%	1.34%	2.49%	2.01%	2.16%	3.21%	4.53%	1.83%	1.90%	1.65%	0.91%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
