Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																		
Дата голосования: 04.12.2011																																																		
																																																		
Наименование Избирательной комиссии:    Тихорецкая районная																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №5101	УИК №5102	УИК №5103	УИК №5104	УИК №5105	УИК №5106	УИК №5107	УИК №5108	УИК №5109	УИК №5110	УИК №5111	УИК №5112	УИК №5113	УИК №5114	УИК №5115	УИК №5116	УИК №5117	УИК №5118	УИК №5119	УИК №5120	УИК №5121	УИК №5122	УИК №5123	УИК №5124	УИК №5125	УИК №5126	УИК №5127	УИК №5128	УИК №5129	УИК №5130	УИК №5131	УИК №5132	УИК №5133	УИК №5134	УИК №5135	УИК №5136	УИК №5137	УИК №5138	УИК №5139	УИК №5140	УИК №5141	УИК №5142	УИК №5143					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	368	9	7	1	5	8	22	7	16	7	12	10	6	3	7	33	11	11	11	9	12	12	11	10	3	10	3	0	18	10	10	10	10	12	0	5	8	13	2	5	2	2	0	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	368	9	7	1	5	8	22	7	16	7	12	10	6	3	7	33	11	11	11	9	12	12	11	10	3	10	3	0	18	10	10	10	10	12	0	5	8	13	2	5	2	2	0	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	328	16	7	11	10	10	16	5	7	9	19	5	6	3	8	13	1	2	3	7	12	6	10	10	3	13	5	5	7	7	9	3	9	11	7	9	10	0	4	4	7	4	7	8					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	182	6	5	4	2	1	15	3	7	4	6	2	4	5	1	3	11	0	4	2	11	8	8	0	0	14	1	3	0	2	2	2	2	8	0	6	8	10	0	4	0	0	1	7					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1431	38	32	38	33	82	57	61	20	48	10	9	10	9	13	101	11	11	12	90	15	51	11	45	22	12	23	9	2	67	67	57	92	37	12	6	51	59	2	23	17	4	3	59					
		3.92%	3.72%	3.15%	5.99%	3.86%	9.29%	5.56%	5.49%	1.97%	4.68%	0.91%	0.91%	1.14%	2.71%	1.07%	9.98%	1.07%	1.34%	1.46%	7.73%	1.79%	3.59%	0.85%	5.60%	5.91%	1.18%	5.08%	3.46%	1.16%	8.12%	6.87%	5.75%	10.29%	2.72%	3.68%	0.54%	3.44%	3.60%	1.19%	3.03%	7.20%	2.47%	2.11%	6.54%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3971	57	119	76	104	108	128	130	145	94	189	192	87	51	123	121	108	71	104	134	109	156	142	82	56	112	36	25	30	94	72	60	103	131	14	110	87	123	28	82	44	26	19	89					
		10.87%	5.58%	11.71%	11.99%	12.16%	12.23%	12.49%	11.70%	14.26%	9.17%	17.28%	19.45%	9.94%	15.36%	10.14%	11.96%	10.54%	8.64%	12.62%	11.50%	12.99%	10.97%	10.97%	10.21%	15.05%	11.00%	7.95%	9.62%	17.44%	11.39%	7.38%	6.05%	11.52%	9.63%	4.29%	9.93%	5.86%	7.50%	16.67%	10.79%	18.64%	16.05%	13.38%	9.87%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	217	7	5	7	10	8	8	12	3	12	0	4	1	0	3	10	16	2	0	8	2	3	9	7	1	5	2	2	0	3	1	11	3	0	3	3	10	17	1	7	1	4	0	6					
		0.59%	0.69%	0.49%	1.10%	1.17%	0.91%	0.78%	1.08%	0.29%	1.17%	0.00%	0.41%	0.11%	0.00%	0.25%	0.99%	1.56%	0.24%	0.00%	0.69%	0.24%	0.21%	0.69%	0.87%	0.27%	0.49%	0.44%	0.77%	0.00%	0.36%	0.10%	1.11%	0.34%	0.00%	0.92%	0.27%	0.67%	1.04%	0.60%	0.92%	0.42%	2.47%	0.00%	0.67%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5214	230	174	64	101	145	268	145	110	174	39	94	164	42	120	173	183	163	166	158	101	226	189	84	47	163	32	25	43	129	101	153	168	256	48	144	101	295	19	86	9	9	8	65					
		14.27%	22.53%	17.13%	10.09%	11.81%	16.42%	26.15%	13.05%	10.82%	16.98%	3.56%	9.52%	18.74%	12.65%	9.89%	17.09%	17.85%	19.83%	20.15%	13.56%	12.04%	15.89%	14.59%	10.46%	12.63%	16.01%	7.06%	9.62%	25.00%	15.64%	10.36%	15.44%	18.79%	18.82%	14.72%	12.99%	6.81%	17.98%	11.31%	11.32%	3.81%	5.56%	5.63%	7.21%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	232	5	2	5	11	9	6	8	13	11	0	0	2	4	2	14	13	3	2	3	7	3	15	13	3	9	1	4	2	5	2	6	3	0	2	2	11	12	0	5	0	1	0	13					
		0.63%	0.49%	0.20%	0.79%	1.29%	1.02%	0.59%	0.72%	1.28%	1.07%	0.00%	0.00%	0.23%	1.20%	0.16%	1.38%	1.27%	0.36%	0.24%	0.26%	0.83%	0.21%	1.16%	1.62%	0.81%	0.88%	0.22%	1.54%	1.16%	0.61%	0.21%	0.61%	0.34%	0.00%	0.61%	0.18%	0.74%	0.73%	0.00%	0.66%	0.00%	0.62%	0.00%	1.44%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	25154	664	680	443	577	513	545	747	715	680	848	674	608	224	947	576	687	568	532	750	604	982	919	566	242	702	358	192	92	518	732	685	509	936	245	841	1215	1127	116	541	165	117	111	661					
		68.83%	65.03%	66.93%	69.87%	67.49%	58.10%	53.17%	67.24%	70.30%	66.34%	77.51%	68.29%	69.49%	67.47%	78.07%	56.92%	67.02%	69.10%	64.56%	64.38%	71.99%	69.06%	70.97%	70.49%	65.05%	68.96%	79.03%	73.85%	53.49%	62.79%	75.08%	69.12%	56.94%	68.82%	75.15%	75.90%	81.87%	68.68%	69.05%	71.18%	69.92%	72.22%	78.17%	73.28%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	82	4	3	1	3	3	4	0	2	1	0	4	2	2	1	3	7	1	0	5	1	1	4	1	1	2	1	1	1	5	0	0	2	0	2	2	1	3	1	3	0	1	1	2					
		0.22%	0.39%	0.30%	0.16%	0.35%	0.34%	0.39%	0.00%	0.20%	0.10%	0.00%	0.41%	0.23%	0.60%	0.08%	0.30%	0.68%	0.12%	0.00%	0.43%	0.12%	0.07%	0.31%	0.12%	0.27%	0.20%	0.22%	0.38%	0.58%	0.61%	0.00%	0.00%	0.22%	0.00%	0.61%	0.18%	0.07%	0.18%	0.60%	0.39%	0.00%	0.62%	0.70%	0.22%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
