Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Жуковская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	140	3	4	4	4	14	3	4	3	2	1	5	6	8	1	4	4	4	4	0	1	2	1	7	5	5	3	2	3	3	3	3	4	10	10					
14	Число погашенных открепительных удостоверений	434	24	32	28	8	33	10	12	3	2	3	5	6	3	3	5	3	17	5	1	2	8	5	5	9	18	11	18	15	15	18	27	25	30	25					
15	Число открепительных удостоверений выданных ТИК	28	0	0	0	0	4	0	3	1	1	1	0	1	2	0	0	0	4	1	0	0	0	0	0	2	2	1	0	0	0	2	2	0	1	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	"1. ""ЕДИНЕНИЕ"""	139	4	6	7	2	8	2	3	0	0	0	7	3	3	0	6	1	12	1	1	6	5	0	3	5	3	6	3	2	5	3	6	9	5	12					
		0.74%	0.31%	0.42%	0.66%	0.65%	0.73%	0.27%	0.66%	0.0%	0.0%	0.0%	3.70%	1.11%	1.22%	0.0%	2.27%	0.72%	1.38%	0.56%	2.43%	1.61%	1.33%	0.0%	0.83%	1.38%	0.63%	1.06%	0.49%	0.36%	0.86%	0.54%	0.49%	0.79%	0.48%	0.90%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	499	71	47	48	11	23	13	12	1	1	1	2	4	10	1	6	3	7	1	0	4	5	2	7	2	9	16	19	11	17	7	38	31	24	45					
		2.67%	5.61%	3.34%	4.55%	3.58%	2.10%	1.79%	2.65%	0.85%	1.75%	0.84%	1.05%	1.48%	4.08%	0.76%	2.27%	2.18%	0.80%	0.56%	0.0%	1.07%	1.33%	0.81%	1.95%	0.55%	1.91%	2.84%	3.11%	2.02%	2.95%	1.26%	3.13%	2.73%	2.33%	3.40%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	476	37	30	30	8	28	21	7	3	2	0	5	10	1	6	6	1	24	4	2	8	7	10	8	8	8	17	18	19	11	18	27	32	21	39					
		2.55%	2.92%	2.13%	2.84%	2.60%	2.56%	2.89%	1.54%	2.56%	3.50%	0.0%	2.64%	3.70%	0.40%	4.58%	2.27%	0.72%	2.76%	2.24%	4.87%	2.15%	1.86%	4.09%	2.23%	2.22%	1.69%	3.02%	2.95%	3.50%	1.91%	3.26%	2.22%	2.82%	2.04%	2.95%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	819	100	123	62	15	33	13	12	1	0	3	4	6	2	2	5	4	17	2	1	4	9	2	6	15	21	32	29	28	20	29	58	50	45	66					
		4.39%	7.91%	8.74%	5.88%	4.88%	3.01%	1.79%	2.65%	0.85%	0.0%	2.54%	2.11%	2.22%	0.81%	1.52%	1.89%	2.91%	1.95%	1.12%	2.43%	1.07%	2.4%	0.81%	1.67%	4.16%	4.45%	5.69%	4.76%	5.16%	3.47%	5.25%	4.78%	4.41%	4.38%	4.99%					
22	"5. ""За Русь Святую"""	177	15	15	16	7	13	1	4	0	2	0	2	1	1	0	9	0	6	1	0	5	1	0	3	1	3	14	9	0	7	10	7	7	6	11					
		0.95%	1.18%	1.06%	1.51%	2.28%	1.18%	0.13%	0.88%	0.0%	3.50%	0.0%	1.05%	0.37%	0.40%	0.0%	3.40%	0.0%	0.69%	0.56%	0.0%	1.34%	0.26%	0.0%	0.83%	0.27%	0.63%	2.49%	1.47%	0.0%	1.21%	1.81%	0.57%	0.61%	0.58%	0.83%					
23	"6. ""Объединенная Российская партия ""Русь"""	49	5	3	3	0	1	1	3	0	1	0	0	0	0	1	3	0	6	2	0	2	0	0	1	1	0	1	3	1	0	1	5	1	3	1					
		0.26%	0.39%	0.21%	0.28%	0.0%	0.09%	0.13%	0.66%	0.0%	1.75%	0.0%	0.0%	0.0%	0.0%	0.76%	1.13%	0.0%	0.69%	1.12%	0.0%	0.53%	0.0%	0.0%	0.27%	0.27%	0.0%	0.17%	0.49%	0.18%	0.0%	0.18%	0.41%	0.08%	0.29%	0.07%					
24	"7. ""Новый курс - Автомобильная Россия"""	151	15	14	8	3	7	5	2	0	0	0	3	3	3	0	0	1	5	2	0	0	2	3	6	1	2	6	3	2	1	6	12	13	4	19					
		0.81%	1.18%	0.99%	0.75%	0.97%	0.64%	0.68%	0.44%	0.0%	0.0%	0.0%	1.58%	1.11%	1.22%	0.0%	0.0%	0.72%	0.57%	1.12%	0.0%	0.0%	0.53%	1.22%	1.67%	0.27%	0.42%	1.06%	0.49%	0.36%	0.17%	1.08%	0.99%	1.14%	0.38%	1.43%					
25	"8. ""Народно-республиканская партия России"""	16	1	3	2	1	1	1	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0					
		0.08%	0.07%	0.21%	0.18%	0.32%	0.09%	0.13%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	49	5	4	5	0	3	3	1	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	2	5	1	1	1	0	5	0	4	4					
		0.26%	0.39%	0.28%	0.47%	0.0%	0.27%	0.41%	0.22%	0.0%	0.0%	0.0%	0.52%	0.37%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.42%	0.88%	0.16%	0.18%	0.17%	0.0%	0.41%	0.0%	0.38%	0.30%					
27	"10. ""Аграрная партия России"""	847	36	34	46	12	51	40	20	11	3	6	11	25	28	12	12	15	61	18	1	26	50	23	13	23	7	16	15	28	22	19	39	38	41	45					
		4.54%	2.84%	2.41%	4.36%	3.90%	4.66%	5.51%	4.42%	9.40%	5.26%	5.08%	5.82%	9.25%	11.42%	9.16%	4.54%	10.94%	7.01%	10.11%	2.43%	7.00%	13.33%	9.42%	3.63%	6.38%	1.48%	2.84%	2.46%	5.16%	3.82%	3.44%	3.22%	3.35%	3.99%	3.40%					
28	"11. ""Истинные патриоты России"""	18	1	0	0	0	1	0	2	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	4	0	0	0	1	1	0	0	0	2	1					
		0.09%	0.07%	0.0%	0.0%	0.0%	0.09%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	1.22%	0.0%	0.37%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.11%	0.0%	0.0%	0.0%	0.18%	0.17%	0.0%	0.0%	0.0%	0.19%	0.07%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	185	10	7	7	1	8	7	3	1	1	0	3	8	2	0	2	2	8	0	2	4	6	1	6	4	4	1	12	5	8	3	6	17	18	18					
		0.99%	0.79%	0.49%	0.66%	0.32%	0.73%	0.96%	0.66%	0.85%	1.75%	0.0%	1.58%	2.96%	0.81%	0.0%	0.75%	1.45%	0.92%	0.0%	4.87%	1.07%	1.6%	0.40%	1.67%	1.11%	0.84%	0.17%	1.97%	0.92%	1.39%	0.54%	0.49%	1.50%	1.75%	1.36%					
30	"13. ""Демократическая партия России"""	43	1	2	3	1	10	1	1	0	2	0	1	0	0	0	0	0	1	0	0	1	2	0	0	4	3	0	2	1	2	0	2	1	2	0					
		0.23%	0.07%	0.14%	0.28%	0.32%	0.91%	0.13%	0.22%	0.0%	3.50%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.26%	0.53%	0.0%	0.0%	1.11%	0.63%	0.0%	0.32%	0.18%	0.34%	0.0%	0.16%	0.08%	0.19%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	52	2	4	0	0	6	2	0	0	0	0	1	1	0	2	1	0	3	0	0	0	0	0	5	0	3	0	3	2	0	0	3	3	6	5					
		0.27%	0.15%	0.28%	0.0%	0.0%	0.54%	0.27%	0.0%	0.0%	0.0%	0.0%	0.52%	0.37%	0.0%	1.52%	0.37%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	1.39%	0.0%	0.63%	0.0%	0.49%	0.36%	0.0%	0.0%	0.24%	0.26%	0.58%	0.37%					
32	"15. ""Партия СЛОН"""	45	3	2	2	0	6	3	0	0	0	0	0	0	1	0	0	0	1	1	1	2	0	0	1	2	0	5	1	3	0	0	3	4	1	3					
		0.24%	0.23%	0.14%	0.18%	0.0%	0.54%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.11%	0.56%	2.43%	0.53%	0.0%	0.0%	0.27%	0.55%	0.0%	0.88%	0.16%	0.55%	0.0%	0.0%	0.24%	0.35%	0.09%	0.22%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2502	214	280	158	51	151	105	46	19	1	8	11	16	22	7	19	9	97	13	1	34	22	8	42	46	77	92	71	78	83	96	139	190	118	178					
		13.43%	16.93%	19.90%	15.00%	16.61%	13.81%	14.48%	10.17%	16.23%	1.75%	6.77%	5.82%	5.92%	8.97%	5.34%	7.19%	6.56%	11.16%	7.30%	2.43%	9.16%	5.86%	3.27%	11.73%	12.77%	16.34%	16.37%	11.65%	14.39%	14.43%	17.39%	11.47%	16.76%	11.48%	13.47%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	3	0	1	0	5	4	4	1	0	0	0	0	1	0	1	1	0	1	0	1	1	3	0	0	0	1	1	0	2	0	0	2	3	2					
		0.20%	0.23%	0.0%	0.09%	0.0%	0.45%	0.55%	0.88%	0.85%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.37%	0.72%	0.0%	0.56%	0.0%	0.26%	0.26%	1.22%	0.0%	0.0%	0.0%	0.17%	0.16%	0.0%	0.34%	0.0%	0.0%	0.17%	0.29%	0.15%					
35	"18. ""ЛДПР"""	2017	102	118	96	37	119	60	61	18	3	21	19	35	20	8	43	12	107	23	3	37	62	13	50	38	58	52	54	57	60	40	167	144	132	148					
		10.82%	8.06%	8.38%	9.11%	12.05%	10.88%	8.27%	13.49%	15.38%	5.26%	17.79%	10.05%	12.96%	8.16%	6.10%	16.28%	8.75%	12.31%	12.92%	7.31%	9.97%	16.53%	5.32%	13.96%	10.55%	12.31%	9.25%	8.86%	10.51%	10.43%	7.24%	13.79%	12.70%	12.85%	11.20%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	414	20	37	23	8	10	25	11	3	0	1	4	7	8	3	2	4	15	3	1	11	5	3	9	7	11	17	16	30	31	22	17	25	12	13					
		2.22%	1.58%	2.62%	2.18%	2.60%	0.91%	3.44%	2.43%	2.56%	0.0%	0.84%	2.11%	2.59%	3.26%	2.29%	0.75%	2.91%	1.72%	1.68%	2.43%	2.96%	1.33%	1.22%	2.51%	1.94%	2.33%	3.02%	2.62%	5.53%	5.39%	3.98%	1.40%	2.20%	1.16%	0.98%					
37	"20. ""Политическая партия ""Единая Россия"""	7078	379	437	316	105	419	306	198	40	38	69	84	124	106	55	116	64	332	86	24	172	156	128	131	153	189	192	262	194	207	187	497	414	384	514					
		37.99%	29.98%	31.05%	30.00%	34.20%	38.33%	42.20%	43.80%	34.18%	66.66%	58.47%	44.44%	45.92%	43.26%	41.98%	43.93%	46.71%	38.20%	48.31%	58.53%	46.36%	41.6%	52.45%	36.59%	42.5%	40.12%	34.16%	43.02%	35.79%	36.0%	33.87%	41.04%	36.54%	37.39%	38.90%					
38	"21. ""Российская Конституционно-демократическая партия"""	49	2	2	2	0	20	4	3	0	0	0	0	0	3	0	1	0	1	0	0	1	0	0	1	1	0	1	0	1	0	1	1	1	2	1					
		0.26%	0.15%	0.14%	0.18%	0.0%	1.82%	0.55%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	1.22%	0.0%	0.37%	0.0%	0.11%	0.0%	0.0%	0.26%	0.0%	0.0%	0.27%	0.27%	0.0%	0.17%	0.0%	0.18%	0.0%	0.18%	0.08%	0.08%	0.19%	0.07%					
39	"22. ""Развитие предпринимательства"""	48	2	4	4	0	1	1	2	0	0	0	0	4	0	0	1	0	3	0	0	0	0	0	2	0	1	1	0	2	2	0	0	11	6	1					
		0.25%	0.15%	0.28%	0.37%	0.0%	0.09%	0.13%	0.44%	0.0%	0.0%	0.0%	0.0%	1.48%	0.0%	0.0%	0.37%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.21%	0.17%	0.0%	0.36%	0.34%	0.0%	0.0%	0.97%	0.58%	0.07%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1758	163	140	120	25	122	71	37	18	2	5	16	13	18	25	16	7	116	15	1	26	25	37	32	25	41	48	51	43	57	69	105	74	107	88					
		9.43%	12.89%	9.95%	11.39%	8.14%	11.16%	9.79%	8.18%	15.38%	3.50%	4.23%	8.46%	4.81%	7.34%	19.08%	6.06%	5.10%	13.34%	8.42%	2.43%	7.00%	6.66%	15.16%	8.93%	6.94%	8.70%	8.54%	8.37%	7.93%	9.91%	12.49%	8.67%	6.53%	10.41%	6.66%					
																																									
41	Против всех	932	60	84	67	15	28	30	14	1	1	4	11	4	10	6	9	9	36	3	3	20	15	9	31	16	17	33	26	28	32	28	63	62	63	94					
		5.00%	4.74%	5.97%	6.36%	4.88%	2.56%	4.13%	3.09%	0.85%	1.75%	3.38%	5.82%	1.48%	4.08%	4.58%	3.40%	6.56%	4.14%	1.68%	7.31%	5.39%	4.0%	3.68%	8.65%	4.44%	3.60%	5.87%	4.26%	5.16%	5.56%	5.07%	5.20%	5.47%	6.13%	7.11%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
