Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Фаленская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256					
24	Против всех	90	2	1	3	1	1	6	4	2	0	3	2	1	2	2	0	3	2	2	2	1	13	16	1	20					
		1.19%	0.71%	1.18%	0.72%	0.75%	1.27%	1.44%	1.03%	0.87%	0.00%	1.15%	0.87%	0.36%	0.99%	1.37%	0.00%	1.01%	0.44%	0.88%	1.36%	0.85%	1.46%	2.45%	0.31%	2.28%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
