Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Виноградовская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	386	24	20	26	39	9	16	15	1	6	13	0	16	3	3	12	7	25	60	42	1	2	1	22	23					
		4.44%	10.13%	4.11%	9.19%	4.43%	5.26%	5.56%	4.84%	1.02%	4.05%	2.34%	0.00%	4.72%	1.32%	1.61%	7.06%	2.29%	3.32%	4.77%	5.05%	1.11%	0.77%	1.39%	6.04%	7.03%					
19	2.Всероссийская политическая партия «Гражданская Сила»	48	1	2	0	3	1	1	0	0	0	2	0	0	1	0	3	1	8	12	7	0	3	0	0	3					
		0.55%	0.42%	0.41%	0.00%	0.34%	0.58%	0.35%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.44%	0.00%	1.76%	0.33%	1.06%	0.95%	0.84%	0.00%	1.16%	0.00%	0.00%	0.92%					
20	3.Политическая партия «Демократическая партия России»	16	0	0	0	3	0	2	0	0	0	1	0	1	0	0	0	5	4	0	0	0	0	0	0	0					
		0.18%	0.00%	0.00%	0.00%	0.34%	0.00%	0.69%	0.00%	0.00%	0.00%	0.18%	0.00%	0.29%	0.00%	0.00%	0.00%	1.63%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	726	14	23	15	117	17	14	16	9	13	25	2	29	16	14	14	19	56	107	115	10	28	5	31	17					
		8.36%	5.91%	4.72%	5.30%	13.30%	9.94%	4.86%	5.16%	9.18%	8.78%	4.50%	4.00%	8.55%	7.05%	7.53%	8.24%	6.21%	7.45%	8.51%	13.82%	11.11%	10.81%	6.94%	8.52%	5.20%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	61	0	2	1	4	0	3	1	0	3	4	0	4	0	0	0	2	5	8	12	0	4	0	5	3					
		0.70%	0.00%	0.41%	0.35%	0.45%	0.00%	1.04%	0.32%	0.00%	2.03%	0.72%	0.00%	1.18%	0.00%	0.00%	0.00%	0.65%	0.66%	0.64%	1.44%	0.00%	1.54%	0.00%	1.37%	0.92%					
23	6.Политическая партия «Партия социальной справедливости»	20	0	0	0	1	1	1	1	0	0	2	0	0	1	3	1	0	3	4	2	0	0	0	0	0					
		0.23%	0.00%	0.00%	0.00%	0.11%	0.58%	0.35%	0.32%	0.00%	0.00%	0.36%	0.00%	0.00%	0.44%	1.61%	0.59%	0.00%	0.40%	0.32%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	815	25	78	16	98	10	26	26	6	5	44	2	38	21	7	4	23	75	149	83	8	11	8	18	34					
		9.38%	10.55%	16.02%	5.65%	11.14%	5.85%	9.03%	8.39%	6.12%	3.38%	7.93%	4.00%	11.21%	9.25%	3.76%	2.35%	7.52%	9.97%	11.84%	9.98%	8.89%	4.25%	11.11%	4.95%	10.40%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1055	22	54	31	84	24	30	32	9	21	75	0	34	30	17	20	30	118	181	126	12	21	5	45	34					
		12.14%	9.28%	11.09%	10.95%	9.55%	14.04%	10.42%	10.32%	9.18%	14.19%	13.51%	0.00%	10.03%	13.22%	9.14%	11.76%	9.80%	15.69%	14.39%	15.14%	13.33%	8.11%	6.94%	12.36%	10.40%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	62	1	3	2	3	0	2	7	0	1	2	0	0	4	0	1	4	8	11	7	0	1	0	2	3					
		0.71%	0.42%	0.62%	0.71%	0.34%	0.00%	0.69%	2.26%	0.00%	0.68%	0.36%	0.00%	0.00%	1.76%	0.00%	0.59%	1.31%	1.06%	0.87%	0.84%	0.00%	0.39%	0.00%	0.55%	0.92%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5393	148	299	192	516	106	190	211	72	98	380	46	215	147	140	114	210	443	696	427	58	188	51	239	207					
		62.07%	62.45%	61.40%	67.84%	58.64%	61.99%	65.97%	68.06%	73.47%	66.22%	68.47%	92.00%	63.42%	64.76%	75.27%	67.06%	68.63%	58.91%	55.33%	51.32%	64.44%	72.59%	70.83%	65.66%	63.30%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	67	1	4	0	6	2	2	0	1	0	5	0	1	1	0	0	2	6	23	9	1	1	0	2	0					
		0.77%	0.42%	0.82%	0.00%	0.68%	1.17%	0.69%	0.00%	1.02%	0.00%	0.90%	0.00%	0.29%	0.44%	0.00%	0.00%	0.65%	0.80%	1.83%	1.08%	1.11%	0.39%	0.00%	0.55%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
