Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Уярская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №2045	УИК №2046	УИК №2047	УИК №2048	УИК №2049	УИК №2050	УИК №2051	УИК №2052	УИК №2053	УИК №2054	УИК №2055	УИК №2056	УИК №2057	УИК №2058	УИК №2059	УИК №2060	УИК №2061	УИК №2062	УИК №2063	УИК №2064	УИК №2065	УИК №2066	УИК №2067	УИК №2068	УИК №2069	УИК №2070	УИК №2071	УИК №2072	УИК №2073	УИК №2074	УИК №2075	УИК №2076	УИК №2077					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	115	13	7	13	4	3	3	8	3	3	2	4	5	4	7	1	3	0	1	6	1	2	2	0	2	5	1	6	0	0	3	2	0	1					
		1.32%	2.87%	1.57%	3.19%	0.90%	0.64%	0.69%	1.65%	0.75%	1.68%	0.75%	1.12%	1.05%	0.80%	1.97%	1.41%	3.61%	0.00%	1.28%	1.62%	1.96%	1.64%	0.74%	0.00%	2.15%	3.36%	0.93%	1.67%	0.00%	0.00%	0.63%	0.92%	0.00%	0.49%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1957	122	117	91	93	141	86	117	82	34	66	82	94	94	70	11	12	13	23	85	3	25	72	21	38	45	21	88	17	17	93	35	17	32					
		22.50%	26.93%	26.23%	22.30%	20.99%	29.87%	19.68%	24.17%	20.50%	18.99%	24.72%	22.91%	19.67%	18.76%	19.66%	15.49%	14.46%	23.21%	29.49%	22.97%	5.88%	20.49%	26.47%	44.68%	40.86%	30.20%	19.63%	24.51%	22.08%	16.50%	19.58%	16.13%	21.25%	15.61%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	132	8	12	9	12	6	6	12	7	2	1	7	5	10	5	1	0	0	1	9	0	0	4	0	1	1	1	0	0	0	7	2	1	2					
		1.52%	1.77%	2.69%	2.21%	2.71%	1.27%	1.37%	2.48%	1.75%	1.12%	0.37%	1.96%	1.05%	1.99%	1.40%	1.41%	0.00%	0.00%	1.28%	2.43%	0.00%	0.00%	1.47%	0.00%	1.08%	0.67%	0.93%	0.00%	0.00%	0.00%	1.47%	0.92%	1.25%	0.98%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3828	171	163	144	157	172	185	156	152	80	99	147	198	267	187	51	46	35	30	213	25	63	129	20	37	48	66	182	50	61	241	101	43	109					
		44.02%	37.75%	36.55%	35.29%	35.44%	36.44%	42.33%	32.23%	38.00%	44.69%	37.08%	41.06%	41.42%	53.29%	52.53%	71.83%	55.42%	62.50%	38.46%	57.57%	49.02%	51.64%	47.43%	42.55%	39.78%	32.21%	61.68%	50.70%	64.94%	59.22%	50.74%	46.54%	53.75%	53.17%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	70	6	8	3	5	6	2	5	6	2	1	1	9	1	1	0	1	0	1	2	0	2	1	0	0	0	1	0	0	1	2	1	0	2					
		0.80%	1.32%	1.79%	0.74%	1.13%	1.27%	0.46%	1.03%	1.50%	1.12%	0.37%	0.28%	1.88%	0.20%	0.28%	0.00%	1.20%	0.00%	1.28%	0.54%	0.00%	1.64%	0.37%	0.00%	0.00%	0.00%	0.93%	0.00%	0.00%	0.97%	0.42%	0.46%	0.00%	0.98%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
