Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																				
Дата голосования: 04.12.2011																																																				
																																																				
Наименование Избирательной комиссии:    Гусь-Хрустальная																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	469	10	4	5	10	8	3	10	4	5	7	5	8	5	3	10	3	16	10	12	12	21	10	20	21	5	15	18	35	5	20	5	3	21	19	18	28	16	5	11	6	5	12	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	469	10	4	5	10	8	3	10	4	5	7	5	8	5	3	10	3	16	10	12	12	21	10	20	21	5	15	18	35	5	20	5	3	21	19	18	28	16	5	11	6	5	12	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	146	5	2	4	3	1	2	0	1	2	2	1	1	0	0	1	1	8	3	4	3	22	5	11	9	2	5	0	4	1	4	3	1	6	4	2	7	2	2	2	4	3	3	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	41	3	0	0	0	0	0	0	1	0	4	0	0	1	0	1	0	2	1	2	0	1	0	0	0	0	0	1	0	1	5	0	0	1	3	1	2	2	0	4	3	1	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2981	55	4	24	41	50	20	37	34	43	43	43	42	12	21	73	25	153	61	45	201	112	46	87	70	23	50	48	147	17	173	65	19	170	159	128	95	49	44	93	163	31	66	56	42	1					
		16.71%	17.52%	4.88%	12.00%	13.49%	17.99%	14.39%	12.05%	13.65%	14.01%	14.10%	14.98%	15.38%	8.33%	11.23%	23.40%	19.08%	19.52%	17.63%	22.61%	27.50%	16.00%	13.81%	16.83%	18.09%	12.92%	14.37%	20.00%	22.79%	12.06%	17.85%	20.00%	18.63%	20.58%	23.42%	21.05%	15.47%	16.61%	18.80%	22.91%	25.19%	15.05%	20.25%	13.53%	4.90%	0.10%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2703	60	24	53	74	48	26	45	53	80	40	38	38	21	36	56	16	119	57	22	89	162	34	78	61	29	46	50	103	21	177	75	18	122	101	109	112	46	37	55	82	50	51	71	13	5					
		15.16%	19.11%	29.27%	26.50%	24.34%	17.27%	18.71%	14.66%	21.29%	26.06%	13.11%	13.24%	13.92%	14.58%	19.25%	17.95%	12.21%	15.18%	16.47%	11.06%	12.18%	23.14%	10.21%	15.09%	15.76%	16.29%	13.22%	20.83%	15.97%	14.89%	18.27%	23.08%	17.65%	14.77%	14.87%	17.93%	18.24%	15.59%	15.81%	13.55%	12.67%	24.27%	15.64%	17.15%	1.52%	0.52%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	153	2	2	1	2	2	1	2	1	2	1	0	3	0	3	1	0	10	6	3	9	3	5	10	3	2	1	2	9	1	9	3	0	10	11	2	4	1	1	4	6	6	3	4	2	0					
		0.86%	0.64%	2.44%	0.50%	0.66%	0.72%	0.72%	0.65%	0.40%	0.65%	0.33%	0.00%	1.10%	0.00%	1.60%	0.32%	0.00%	1.28%	1.73%	1.51%	1.23%	0.43%	1.50%	1.93%	0.78%	1.12%	0.29%	0.83%	1.40%	0.71%	0.93%	0.92%	0.00%	1.21%	1.62%	0.33%	0.65%	0.34%	0.43%	0.99%	0.93%	2.91%	0.92%	0.97%	0.23%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3508	90	17	47	35	62	36	72	46	75	44	62	61	30	44	72	29	164	78	40	199	97	54	181	116	43	89	57	151	25	264	51	24	168	151	130	142	56	55	73	122	26	57	54	17	2					
		19.67%	28.66%	20.73%	23.50%	11.51%	22.30%	25.90%	23.45%	18.47%	24.43%	14.43%	21.60%	22.34%	20.83%	23.53%	23.08%	22.14%	20.92%	22.54%	20.10%	27.22%	13.86%	16.22%	35.01%	29.97%	24.16%	25.57%	23.75%	23.41%	17.73%	27.24%	15.69%	23.53%	20.34%	22.24%	21.38%	23.13%	18.98%	23.50%	17.98%	18.86%	12.62%	17.48%	13.04%	1.98%	0.21%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	247	9	4	0	4	6	1	6	1	1	3	2	2	3	0	2	0	27	10	1	8	6	4	3	4	4	3	1	11	2	9	2	0	20	21	21	10	11	2	3	7	4	1	6	2	0					
		1.38%	2.87%	4.88%	0.00%	1.32%	2.16%	0.72%	1.95%	0.40%	0.33%	0.98%	0.70%	0.73%	2.08%	0.00%	0.64%	0.00%	3.44%	2.89%	0.50%	1.09%	0.86%	1.20%	0.58%	1.03%	2.25%	0.86%	0.42%	1.71%	1.42%	0.93%	0.62%	0.00%	2.42%	3.09%	3.45%	1.63%	3.73%	0.85%	0.74%	1.08%	1.94%	0.31%	1.45%	0.23%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7883	95	29	71	144	103	55	139	111	98	166	132	114	74	81	102	60	284	127	88	197	305	189	149	131	70	153	78	207	72	318	125	41	303	222	204	241	132	89	166	257	89	146	211	774	941					
		44.20%	30.25%	35.37%	35.50%	47.37%	37.05%	39.57%	45.28%	44.58%	31.92%	54.43%	45.99%	41.76%	51.39%	43.32%	32.69%	45.80%	36.22%	36.71%	44.22%	26.95%	43.57%	56.76%	28.82%	33.85%	39.33%	43.97%	32.50%	32.09%	51.06%	32.82%	38.46%	40.20%	36.68%	32.70%	33.55%	39.25%	44.75%	38.03%	40.89%	39.72%	43.20%	44.79%	50.97%	90.32%	98.12%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	83	0	0	1	2	2	0	0	0	1	1	5	5	0	0	2	1	6	5	0	6	3	0	2	1	0	3	1	3	2	2	0	0	11	2	3	1	0	2	1	1	0	1	4	3	0					
		0.47%	0.00%	0.00%	0.50%	0.66%	0.72%	0.00%	0.00%	0.00%	0.33%	0.33%	1.74%	1.83%	0.00%	0.00%	0.64%	0.76%	0.77%	1.45%	0.00%	0.82%	0.43%	0.00%	0.39%	0.26%	0.00%	0.86%	0.42%	0.47%	1.42%	0.21%	0.00%	0.00%	1.33%	0.29%	0.49%	0.16%	0.00%	0.85%	0.25%	0.15%	0.00%	0.31%	0.97%	0.35%	0.00%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
